model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
xgb,lc,0.989,0.988,0.988,0.988,0.022,0.024,0.024,0.024,8.64,18.382,0.23,0.249,0.342,0.291,0.153,1.2e-05,original,0.002,6,,,,
rf,lc,0.919,0.918,0.918,0.919,0.047,0.047,0.047,0.046,28.745,0.316,0.244,0.249,0.321,0.275,0.148,7e-06,original,0.002,6,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.588,0.003,0.215,0.172,0.185,0.173,0.11,6e-06,original,0.002,6,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.057,0.141,0.219,0.169,0.177,0.169,0.111,1.1e-05,original,0.002,6,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.673,14.983,0.224,0.21,0.255,0.22,0.131,1.1e-05,original,0.002,6,,,,
xgb,random,0.836,0.835,0.836,0.837,0.061,0.059,0.059,0.057,11.221,5.585,0.755,0.719,0.78,0.768,0.845,5e-06,original,0.002,7,,,,
rf,random,0.781,0.776,0.777,0.78,0.062,0.067,0.068,0.061,23.807,0.297,0.764,0.712,0.769,0.753,0.855,1.7e-05,original,0.002,7,,,,
svc,random,0.803,0.799,0.799,0.804,0.098,0.102,0.102,0.097,9.773,0.004,0.787,0.729,0.781,0.765,0.864,1.5e-05,original,0.002,7,,,,
logreg,random,0.815,0.812,0.813,0.815,0.085,0.085,0.085,0.083,4.647,0.155,0.789,0.744,0.799,0.787,0.864,9e-06,original,0.002,7,,,,
mlp,random,0.754,0.753,0.754,0.756,0.122,0.121,0.12,0.12,5.879,3.597,0.774,0.74,0.798,0.788,0.867,2.4e-05,original,0.002,7,,,,
xgb,k-means,0.988,0.988,0.988,0.988,0.025,0.024,0.024,0.024,6.636,10.214,0.5,0.193,0.092,0.239,0.649,7e-06,original,0.002,7,,,,
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,22.563,0.207,0.5,0.193,0.092,0.239,0.829,4e-06,original,0.002,7,,,,
svc,k-means,0.8,0.8,0.801,0.803,0.039,0.039,0.04,0.041,5.711,0.006,0.776,0.73,0.786,0.772,0.859,2.5e-05,original,0.002,7,,,,
logreg,k-means,0.918,0.919,0.919,0.92,0.056,0.057,0.057,0.057,6.794,0.112,0.748,0.722,0.787,0.778,0.841,8e-06,original,0.002,7,,,,
mlp,k-means,0.743,0.74,0.742,0.746,0.079,0.082,0.083,0.08,9.696,5.845,0.797,0.753,0.806,0.794,0.877,1.5e-05,original,0.002,7,,,,
xgb,ag,0.965,0.965,0.965,0.965,0.028,0.028,0.028,0.028,10.921,39.588,0.56,0.323,0.274,0.336,0.744,6e-06,original,0.002,7,,,,
rf,ag,0.918,0.918,0.919,0.919,0.061,0.06,0.06,0.059,29.22,0.227,0.514,0.225,0.137,0.261,0.854,4e-06,original,0.002,7,,,,
svc,ag,0.817,0.813,0.813,0.814,0.084,0.087,0.087,0.085,7.199,0.004,0.795,0.736,0.788,0.773,0.876,9e-06,original,0.002,7,,,,
logreg,ag,0.851,0.848,0.847,0.849,0.057,0.06,0.06,0.059,6.367,0.3,0.733,0.706,0.773,0.763,0.827,7e-06,original,0.002,7,,,,
mlp,ag,0.792,0.789,0.789,0.791,0.109,0.11,0.11,0.109,6.924,3.724,0.802,0.752,0.803,0.791,0.885,1.2e-05,original,0.002,7,,,,
xgb,k_center,0.574,0.57,0.569,0.571,0.069,0.07,0.069,0.067,6.844,9.121,0.707,0.599,0.639,0.614,0.799,1.2e-05,original,0.002,7,,,,
rf,k_center,0.594,0.589,0.589,0.593,0.077,0.081,0.083,0.08,24.458,0.155,0.763,0.69,0.741,0.721,0.851,5e-06,original,0.002,7,,,,
svc,k_center,0.558,0.471,0.473,0.559,0.073,0.092,0.087,0.068,9.203,0.004,0.51,0.452,0.668,0.765,0.809,1.3e-05,original,0.002,7,,,,
logreg,k_center,0.562,0.555,0.554,0.559,0.111,0.103,0.101,0.105,9.021,0.05,0.68,0.704,0.799,0.816,0.838,7e-06,original,0.002,7,,,,
mlp,k_center,0.465,0.46,0.46,0.465,0.118,0.117,0.118,0.118,9.374,2.449,0.725,0.647,0.7,0.676,0.783,2.3e-05,original,0.002,7,,,,
xgb,craig,0.557,0.55,0.601,0.625,0.172,0.192,0.176,0.177,6.578,7.556,0.587,0.595,0.723,0.744,0.639,1.4e-05,original,0.002,7,,,,
rf,craig,0.56,0.561,0.61,0.628,0.187,0.202,0.19,0.191,24.732,0.277,0.555,0.484,0.534,0.502,0.554,4e-06,original,0.002,7,,,,
svc,craig,0.613,0.597,0.645,0.672,0.119,0.142,0.122,0.097,5.683,0.002,0.494,0.427,0.473,0.44,0.506,1.3e-05,original,0.002,7,,,,
logreg,craig,0.577,0.545,0.599,0.628,0.14,0.166,0.129,0.089,11.248,1.475,0.52,0.459,0.514,0.479,0.53,1.9e-05,original,0.002,7,,,,
mlp,craig,0.497,0.441,0.526,0.603,0.058,0.09,0.077,0.065,14.257,5.858,0.495,0.422,0.464,0.433,0.521,3.4e-05,original,0.002,7,,,,
xgb,lc,0.94,0.94,0.94,0.942,0.069,0.068,0.067,0.064,5.969,13.591,0.236,0.23,0.286,0.245,0.146,2.1e-05,original,0.002,7,,,,
rf,lc,0.918,0.916,0.916,0.918,0.081,0.083,0.083,0.08,35.368,0.376,0.24,0.249,0.327,0.279,0.148,5e-06,original,0.002,7,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.038,0.005,0.243,0.193,0.206,0.194,0.14,7e-06,original,0.002,7,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.245,0.194,0.22,0.17,0.179,0.171,0.113,1.4e-05,original,0.002,7,,,,
mlp,lc,0.975,0.976,0.976,0.976,0.05,0.049,0.048,0.047,10.392,4.127,0.213,0.216,0.279,0.235,0.13,1e-05,original,0.002,7,,,,
xgb,random,0.817,0.815,0.815,0.816,0.095,0.095,0.095,0.095,6.708,7.616,0.764,0.713,0.77,0.755,0.849,1.1e-05,original,0.002,8,,,,
rf,random,0.803,0.801,0.801,0.803,0.109,0.11,0.109,0.106,35.662,1.164,0.771,0.711,0.765,0.748,0.85,9.8e-05,original,0.002,8,,,,
svc,random,0.839,0.838,0.838,0.839,0.071,0.073,0.073,0.073,10.462,0.005,0.78,0.716,0.768,0.751,0.855,9e-06,original,0.002,8,,,,
logreg,random,0.849,0.847,0.848,0.849,0.061,0.061,0.061,0.059,10.354,0.362,0.787,0.728,0.78,0.765,0.863,1.6e-05,original,0.002,8,,,,
mlp,random,0.825,0.82,0.821,0.825,0.065,0.069,0.068,0.065,10.596,8.074,0.778,0.712,0.764,0.746,0.857,2.2e-05,original,0.002,8,,,,
xgb,k-means,0.978,0.978,0.978,0.978,0.044,0.045,0.045,0.044,6.899,12.225,0.5,0.193,0.092,0.239,0.794,1.2e-05,original,0.002,8,,,,
rf,k-means,0.989,0.989,0.989,0.989,0.022,0.022,0.022,0.022,38.701,1.152,0.5,0.193,0.092,0.239,0.854,4.2e-05,original,0.002,8,,,,
svc,k-means,0.814,0.813,0.814,0.814,0.066,0.067,0.067,0.067,8.488,0.009,0.802,0.767,0.82,0.812,0.889,6e-06,original,0.002,8,,,,
logreg,k-means,0.907,0.906,0.906,0.907,0.078,0.08,0.081,0.08,7.158,0.272,0.739,0.709,0.775,0.764,0.824,1.2e-05,original,0.002,8,,,,
mlp,k-means,0.814,0.813,0.813,0.814,0.075,0.077,0.077,0.077,10.174,6.879,0.809,0.771,0.822,0.813,0.892,1.6e-05,original,0.002,8,,,,
xgb,ag,0.976,0.977,0.977,0.977,0.029,0.028,0.028,0.028,5.736,17.499,0.56,0.323,0.275,0.336,0.781,5e-06,original,0.002,8,,,,
rf,ag,0.953,0.953,0.953,0.954,0.044,0.044,0.044,0.044,15.408,0.312,0.515,0.225,0.137,0.262,0.854,1e-05,original,0.002,8,,,,
svc,ag,0.814,0.813,0.813,0.814,0.096,0.095,0.094,0.094,9.75,0.005,0.796,0.742,0.794,0.781,0.877,2.7e-05,original,0.002,8,,,,
logreg,ag,0.803,0.801,0.801,0.803,0.054,0.059,0.06,0.059,10.678,3.016,0.735,0.708,0.775,0.764,0.828,1.1e-05,original,0.002,8,,,,
mlp,ag,0.765,0.765,0.766,0.767,0.077,0.077,0.076,0.076,12.591,4.312,0.804,0.754,0.805,0.792,0.886,1.3e-05,original,0.002,8,,,,
xgb,k_center,0.618,0.616,0.615,0.616,0.058,0.059,0.06,0.059,7.821,45.233,0.629,0.58,0.649,0.621,0.681,7e-06,original,0.002,8,,,,
rf,k_center,0.572,0.563,0.562,0.57,0.1,0.108,0.11,0.101,27.996,0.824,0.731,0.715,0.785,0.779,0.818,1.8e-05,original,0.002,8,,,,
svc,k_center,0.596,0.517,0.51,0.582,0.059,0.107,0.111,0.066,13.793,0.006,0.51,0.452,0.668,0.765,0.218,1.8e-05,original,0.002,8,,,,
logreg,k_center,0.6,0.572,0.57,0.594,0.072,0.078,0.081,0.075,8.775,0.169,0.576,0.575,0.734,0.793,0.782,1.4e-05,original,0.002,8,,,,
mlp,k_center,0.512,0.51,0.511,0.512,0.023,0.023,0.023,0.024,6.947,5.115,0.661,0.555,0.593,0.567,0.718,3.4e-05,original,0.002,8,,,,
xgb,craig,0.7,0.686,0.785,0.839,0.187,0.234,0.171,0.117,13.78,55.218,0.577,0.577,0.734,0.791,0.429,2.8e-05,original,0.002,8,,,,
rf,craig,0.64,0.621,0.712,0.717,0.17,0.147,0.108,0.109,33.638,0.229,0.286,0.302,0.413,0.367,0.258,2e-06,original,0.002,8,,,,
svc,craig,0.736,0.699,0.794,0.842,0.209,0.238,0.166,0.112,5.994,0.002,0.346,0.357,0.499,0.472,0.259,4e-06,original,0.002,8,,,,
logreg,craig,0.671,0.618,0.739,0.794,0.242,0.259,0.178,0.131,8.196,0.15,0.347,0.358,0.499,0.472,0.257,8e-06,original,0.002,8,,,,
mlp,craig,0.483,0.418,0.625,0.722,0.033,0.031,0.076,0.084,7.543,2.595,0.389,0.388,0.557,0.559,0.255,1.6e-05,original,0.002,8,,,,
xgb,lc,0.978,0.976,0.976,0.976,0.027,0.029,0.029,0.029,6.956,7.74,0.23,0.249,0.342,0.291,0.152,8e-06,original,0.002,8,,,,
rf,lc,0.943,0.942,0.942,0.942,0.051,0.052,0.051,0.051,34.394,0.93,0.229,0.243,0.327,0.278,0.135,2.1e-05,original,0.002,8,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.177,0.007,0.211,0.176,0.197,0.178,0.112,3e-06,original,0.002,8,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.521,0.162,0.219,0.169,0.178,0.17,0.112,1.4e-05,original,0.002,8,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.1,5.055,0.21,0.196,0.237,0.204,0.125,2.8e-05,original,0.002,8,,,,
xgb,random,0.789,0.788,0.788,0.789,0.09,0.09,0.09,0.089,13.275,1.275,0.752,0.702,0.76,0.744,0.829,8e-06,original,0.002,9,,,,
rf,random,0.754,0.754,0.755,0.756,0.094,0.095,0.094,0.095,36.147,0.586,0.785,0.716,0.766,0.749,0.855,2.1e-05,original,0.002,9,,,,
svc,random,0.778,0.777,0.777,0.779,0.043,0.044,0.044,0.044,6.449,0.018,0.776,0.715,0.769,0.752,0.843,8e-06,original,0.002,9,,,,
logreg,random,0.774,0.763,0.761,0.767,0.083,0.088,0.089,0.085,7.271,0.074,0.787,0.726,0.778,0.762,0.863,7e-06,original,0.002,9,,,,
mlp,random,0.804,0.801,0.801,0.802,0.142,0.143,0.144,0.143,5.148,4.134,0.785,0.721,0.772,0.755,0.856,1.9e-05,original,0.002,9,,,,
xgb,k-means,0.988,0.988,0.988,0.988,0.025,0.024,0.024,0.024,6.936,7.394,0.5,0.193,0.092,0.239,0.686,7e-06,original,0.002,9,,,,
rf,k-means,0.988,0.988,0.988,0.988,0.025,0.024,0.024,0.024,25.449,1.492,0.5,0.193,0.092,0.239,0.843,1.3e-05,original,0.002,9,,,,
svc,k-means,0.799,0.798,0.799,0.803,0.094,0.098,0.097,0.095,7.29,0.006,0.794,0.754,0.808,0.798,0.875,1e-05,original,0.002,9,,,,
logreg,k-means,0.885,0.884,0.884,0.885,0.058,0.06,0.061,0.06,9.23,0.868,0.737,0.711,0.778,0.768,0.811,1.1e-05,original,0.002,9,,,,
mlp,k-means,0.767,0.766,0.767,0.769,0.145,0.148,0.147,0.146,6.816,7.578,0.803,0.764,0.816,0.807,0.89,1.5e-05,original,0.002,9,,,,
xgb,ag,0.976,0.977,0.977,0.977,0.029,0.028,0.028,0.028,57.69,51.699,0.559,0.321,0.271,0.334,0.757,1.1e-05,original,0.002,9,,,,
rf,ag,0.931,0.93,0.93,0.931,0.067,0.068,0.067,0.066,34.466,0.518,0.53,0.258,0.184,0.286,0.85,1.3e-05,original,0.002,9,,,,
svc,ag,0.818,0.811,0.81,0.815,0.127,0.132,0.133,0.129,11.917,0.006,0.775,0.686,0.733,0.711,0.871,2.7e-05,original,0.002,9,,,,
logreg,ag,0.794,0.791,0.791,0.792,0.126,0.125,0.125,0.125,11.456,3.671,0.73,0.703,0.77,0.759,0.823,1.4e-05,original,0.002,9,,,,
mlp,ag,0.747,0.742,0.741,0.746,0.151,0.155,0.156,0.152,10.192,3.733,0.798,0.742,0.793,0.779,0.88,1.4e-05,original,0.002,9,,,,
xgb,k_center,0.621,0.609,0.608,0.616,0.03,0.027,0.026,0.026,8.455,32.149,0.725,0.664,0.722,0.701,0.801,1e-05,original,0.002,9,,,,
rf,k_center,0.562,0.553,0.552,0.559,0.076,0.074,0.074,0.074,23.659,0.191,0.765,0.7,0.753,0.734,0.852,7e-06,original,0.002,9,,,,
svc,k_center,0.644,0.636,0.635,0.64,0.058,0.051,0.05,0.055,9.199,0.006,0.748,0.695,0.753,0.736,0.722,1.3e-05,original,0.002,9,,,,
logreg,k_center,0.621,0.613,0.613,0.617,0.08,0.071,0.07,0.075,9.31,0.24,0.738,0.71,0.776,0.765,0.822,1.3e-05,original,0.002,9,,,,
mlp,k_center,0.56,0.558,0.559,0.559,0.064,0.064,0.065,0.064,11.573,4.498,0.697,0.588,0.626,0.601,0.808,1.1e-05,original,0.002,9,,,,
xgb,craig,0.783,0.781,0.813,0.819,0.135,0.132,0.116,0.112,6.671,34.29,0.561,0.56,0.714,0.757,0.558,1.5e-05,original,0.002,9,,,,
rf,craig,0.733,0.693,0.727,0.725,0.143,0.12,0.11,0.108,30.087,0.624,0.527,0.514,0.685,0.736,0.515,1.3e-05,original,0.002,9,,,,
svc,craig,0.617,0.601,0.678,0.703,0.085,0.12,0.097,0.106,3.225,0.002,0.519,0.517,0.669,0.694,0.486,5e-06,original,0.002,9,,,,
logreg,craig,0.583,0.591,0.663,0.683,0.204,0.232,0.209,0.198,5.994,0.302,0.544,0.534,0.702,0.756,0.608,1.2e-05,original,0.002,9,,,,
mlp,craig,0.633,0.62,0.698,0.728,0.187,0.199,0.155,0.149,7.438,2.489,0.518,0.498,0.679,0.737,0.476,2.2e-05,original,0.002,9,,,,
xgb,lc,0.989,0.988,0.988,0.988,0.022,0.024,0.024,0.024,12.332,5.76,0.23,0.249,0.342,0.291,0.157,9e-06,original,0.002,9,,,,
rf,lc,0.944,0.942,0.942,0.942,0.05,0.052,0.052,0.051,26.836,0.247,0.233,0.245,0.326,0.277,0.139,9e-06,original,0.002,9,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.096,0.025,0.229,0.168,0.17,0.168,0.116,1.1e-05,original,0.002,9,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.178,0.199,0.231,0.176,0.184,0.177,0.118,1.2e-05,original,0.002,9,,,,
mlp,lc,0.989,0.989,0.989,0.989,0.022,0.022,0.022,0.022,9.083,6.806,0.217,0.199,0.238,0.206,0.125,2.4e-05,original,0.002,9,,,,
xgb,random,0.787,0.787,0.787,0.787,0.075,0.076,0.076,0.076,11.746,45.466,0.774,0.722,0.777,0.763,0.862,1.2e-05,original,0.004,5,,,,
rf,random,0.77,0.768,0.768,0.77,0.076,0.076,0.076,0.075,28.265,0.275,0.791,0.734,0.786,0.771,0.875,1.2e-05,original,0.004,5,,,,
svc,random,0.787,0.786,0.786,0.787,0.047,0.048,0.048,0.047,10.905,0.02,0.772,0.709,0.762,0.744,0.849,1.5e-05,original,0.004,5,,,,
logreg,random,0.8,0.799,0.798,0.799,0.058,0.06,0.06,0.059,8.897,0.138,0.777,0.737,0.794,0.782,0.863,1e-05,original,0.004,5,,,,
mlp,random,0.786,0.784,0.784,0.787,0.061,0.063,0.063,0.061,16.17,10.965,0.776,0.72,0.774,0.758,0.862,3.9e-05,original,0.004,5,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.239,33.501,0.5,0.193,0.092,0.239,0.801,1e-05,original,0.004,5,,,,
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,32.958,0.349,0.5,0.193,0.092,0.239,0.852,1.1e-05,original,0.004,5,,,,
svc,k-means,0.8,0.797,0.797,0.799,0.084,0.086,0.086,0.085,11.626,0.013,0.785,0.744,0.799,0.788,0.869,1.9e-05,original,0.004,5,,,,
logreg,k-means,0.931,0.931,0.931,0.931,0.046,0.047,0.047,0.046,11.582,2.99,0.712,0.673,0.74,0.724,0.785,1.2e-05,original,0.004,5,,,,
mlp,k-means,0.788,0.786,0.786,0.787,0.082,0.082,0.082,0.082,11.179,8.773,0.801,0.761,0.813,0.803,0.887,2.2e-05,original,0.004,5,,,,
