model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
rf,craig,0.85,0.8,0.8,0.833,0.2,0.267,0.267,0.211,18.923,0.489,0.515,0.308,0.336,0.311,0.675,1.6e-05,original,0.002,5,,,,
svc,craig,0.9,0.867,0.867,0.9,0.2,0.267,0.267,0.2,5.558,0.001,0.484,0.14,0.056,0.157,0.455,1e-06,original,0.002,5,,,,
logreg,craig,0.9,0.867,0.867,0.9,0.2,0.267,0.267,0.2,6.253,0.342,0.47,0.158,0.093,0.169,0.462,0.0,original,0.002,5,,,,
mlp,craig,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.641,0.045,0.517,0.256,0.245,0.256,0.724,7.4e-05,original,0.002,5,,,,
xgb,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,3.897,0.042,0.378,0.143,0.1,0.148,0.202,2e-06,original,0.002,5,,,,
rf,lc,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,14.402,0.276,0.32,0.287,0.398,0.324,0.254,1.8e-05,original,0.002,5,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.77,0.001,0.408,0.148,0.097,0.154,0.162,2e-06,original,0.002,5,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.858,0.005,0.453,0.128,0.046,0.144,0.113,0.0,original,0.002,5,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.789,1.267,0.29,0.174,0.194,0.175,0.169,3e-05,original,0.002,5,,,,
xgb,random,0.933,0.917,0.913,0.92,0.133,0.167,0.173,0.16,7.138,0.191,0.835,0.792,0.883,0.876,0.853,1.8e-05,original,11.0,6,,,,
rf,random,0.9,0.899,0.903,0.91,0.122,0.124,0.12,0.111,16.518,0.496,0.752,0.645,0.764,0.729,0.829,3.2e-05,original,11.0,6,,,,
svc,random,0.85,0.823,0.82,0.83,0.133,0.16,0.165,0.154,4.076,0.002,0.732,0.606,0.722,0.677,0.789,4e-06,original,11.0,6,,,,
logreg,random,0.85,0.823,0.82,0.83,0.133,0.16,0.165,0.154,3.286,0.007,0.776,0.658,0.771,0.736,0.837,0.0,original,11.0,6,,,,
mlp,random,0.85,0.823,0.82,0.83,0.133,0.16,0.165,0.154,6.754,0.061,0.761,0.657,0.774,0.741,0.822,5.9e-05,original,11.0,6,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.336,0.203,0.81,0.799,0.893,0.891,0.843,1.6e-05,original,0.002,6,,,,
rf,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,18.386,0.552,0.5,0.134,0.042,0.155,0.893,4.5e-05,original,0.002,6,,,,
svc,k-means,0.8,0.78,0.773,0.79,0.292,0.324,0.336,0.31,5.169,0.002,0.82,0.749,0.851,0.836,0.884,3e-06,original,0.002,6,,,,
logreg,k-means,0.8,0.786,0.783,0.8,0.292,0.323,0.336,0.31,4.442,0.009,0.804,0.78,0.88,0.875,0.888,0.0,original,0.002,6,,,,
mlp,k-means,0.383,0.353,0.353,0.38,0.215,0.228,0.229,0.216,6.486,0.062,0.805,0.746,0.852,0.839,0.866,0.000114,original,0.002,6,,,,
xgb,ag,0.817,0.807,0.807,0.81,0.186,0.187,0.187,0.185,4.919,0.263,0.814,0.796,0.89,0.887,0.871,1.8e-05,original,0.002,6,,,,
rf,ag,0.917,0.907,0.907,0.91,0.105,0.116,0.116,0.111,16.833,0.412,0.613,0.359,0.384,0.361,0.798,3.5e-05,original,0.002,6,,,,
svc,ag,0.567,0.52,0.512,0.55,0.097,0.145,0.166,0.118,3.522,0.002,0.806,0.766,0.869,0.861,0.869,3e-06,original,0.002,6,,,,
logreg,ag,0.75,0.717,0.713,0.73,0.279,0.301,0.302,0.282,5.803,0.01,0.761,0.681,0.802,0.777,0.837,1e-06,original,0.002,6,,,,
mlp,ag,0.533,0.46,0.446,0.5,0.172,0.195,0.204,0.17,8.398,2.961,0.739,0.663,0.79,0.764,0.813,4.2e-05,original,0.002,6,,,,
xgb,k_center,0.7,0.633,0.633,0.7,0.245,0.306,0.306,0.245,6.94,0.08,0.779,0.722,0.837,0.822,0.811,1.5e-05,original,0.002,6,,,,
rf,k_center,0.583,0.546,0.55,0.59,0.139,0.173,0.178,0.156,22.695,0.507,0.571,0.335,0.36,0.337,0.689,2.8e-05,original,0.002,6,,,,
svc,k_center,0.5,0.314,0.291,0.46,0.0,0.023,0.051,0.049,4.1,0.001,0.5,0.135,0.043,0.156,0.51,5e-06,original,0.002,6,,,,
logreg,k_center,0.65,0.59,0.587,0.63,0.133,0.167,0.167,0.125,8.492,0.224,0.496,0.135,0.044,0.155,0.425,1e-06,original,0.002,6,,,,
mlp,k_center,0.367,0.297,0.302,0.37,0.113,0.118,0.127,0.125,4.398,0.044,0.527,0.339,0.385,0.345,0.539,4.3e-05,original,0.002,6,,,,
xgb,craig,0.6,0.48,0.507,0.633,0.2,0.261,0.259,0.194,4.361,0.049,0.5,0.458,0.774,0.845,0.542,1.6e-05,original,0.002,6,,,,
rf,craig,0.6,0.467,0.533,0.6,0.2,0.267,0.267,0.2,17.969,0.235,0.588,0.575,0.761,0.745,0.651,8e-06,original,0.002,6,,,,
svc,craig,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.718,0.001,0.503,0.471,0.775,0.839,0.724,3e-06,original,0.002,6,,,,
logreg,craig,0.8,0.747,0.773,0.833,0.245,0.311,0.285,0.211,8.959,0.008,0.51,0.49,0.779,0.833,0.677,0.0,original,0.002,6,,,,
mlp,craig,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,6.843,0.084,0.626,0.546,0.687,0.638,0.645,8.4e-05,original,0.002,6,,,,
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.201,2.596,0.358,0.331,0.465,0.388,0.297,1.7e-05,original,0.002,6,,,,
rf,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,17.996,0.42,0.329,0.313,0.447,0.368,0.26,1.9e-05,original,0.002,6,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.937,0.002,0.419,0.125,0.053,0.137,0.102,2e-06,original,0.002,6,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.262,0.006,0.428,0.124,0.049,0.138,0.103,0.0,original,0.002,6,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.338,0.034,0.264,0.178,0.214,0.182,0.168,6.7e-05,original,0.002,6,,,,
xgb,random,0.817,0.807,0.807,0.81,0.186,0.187,0.187,0.185,7.001,0.904,0.78,0.738,0.851,0.841,0.767,4.6e-05,original,11.0,7,,,,
rf,random,0.483,0.404,0.399,0.47,0.186,0.196,0.197,0.178,27.321,0.291,0.668,0.586,0.723,0.681,0.773,2.9e-05,original,11.0,7,,,,
svc,random,0.55,0.448,0.425,0.51,0.187,0.235,0.252,0.203,8.22,0.001,0.605,0.367,0.402,0.371,0.5,9e-06,original,11.0,7,,,,
logreg,random,0.567,0.51,0.507,0.55,0.122,0.14,0.139,0.118,5.103,0.152,0.769,0.711,0.829,0.813,0.825,0.0,original,11.0,7,,,,
mlp,random,0.583,0.556,0.556,0.58,0.19,0.202,0.206,0.196,6.434,0.069,0.676,0.574,0.702,0.655,0.732,0.000104,original,11.0,7,,,,
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.809,3.281,0.814,0.801,0.893,0.891,0.856,4.8e-05,original,0.002,7,,,,
rf,k-means,0.833,0.813,0.813,0.82,0.091,0.098,0.098,0.093,36.29,0.229,0.502,0.138,0.048,0.158,0.824,7e-06,original,0.002,7,,,,
svc,k-means,0.667,0.66,0.66,0.66,0.274,0.28,0.28,0.28,9.609,0.001,0.804,0.745,0.851,0.838,0.878,3e-06,original,0.002,7,,,,
logreg,k-means,0.7,0.687,0.687,0.69,0.215,0.215,0.215,0.215,8.487,1.358,0.812,0.751,0.855,0.842,0.877,1e-06,original,0.002,7,,,,
mlp,k-means,0.567,0.547,0.547,0.56,0.271,0.284,0.284,0.275,15.112,0.12,0.776,0.687,0.803,0.777,0.846,0.000113,original,0.002,7,,,,
xgb,ag,0.933,0.92,0.92,0.92,0.082,0.098,0.098,0.098,6.978,6.62,0.816,0.797,0.89,0.887,0.871,4.6e-05,original,0.002,7,,,,
rf,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,32.191,0.996,0.669,0.45,0.514,0.466,0.82,1.4e-05,original,0.002,7,,,,
svc,ag,0.55,0.527,0.527,0.54,0.215,0.219,0.219,0.208,7.957,0.002,0.791,0.716,0.828,0.809,0.857,3e-06,original,0.002,7,,,,
logreg,ag,0.733,0.723,0.727,0.73,0.178,0.174,0.172,0.172,5.241,0.122,0.762,0.682,0.802,0.778,0.839,0.0,original,0.002,7,,,,
mlp,ag,0.5,0.48,0.48,0.49,0.19,0.194,0.194,0.18,13.691,0.125,0.758,0.676,0.797,0.771,0.833,0.000154,original,0.002,7,,,,
xgb,k_center,0.683,0.647,0.653,0.69,0.178,0.218,0.217,0.174,7.045,5.862,0.677,0.541,0.653,0.599,0.754,2.5e-05,original,0.002,7,,,,
rf,k_center,0.4,0.377,0.389,0.41,0.097,0.119,0.112,0.092,25.924,0.385,0.568,0.327,0.348,0.328,0.764,3e-05,original,0.002,7,,,,
svc,k_center,0.5,0.401,0.378,0.46,0.158,0.194,0.209,0.166,6.544,0.002,0.5,0.135,0.043,0.156,0.541,3e-06,original,0.002,7,,,,
logreg,k_center,0.467,0.436,0.443,0.48,0.251,0.258,0.265,0.264,11.265,0.11,0.489,0.337,0.398,0.349,0.485,1e-06,original,0.002,7,,,,
mlp,k_center,0.35,0.35,0.36,0.36,0.226,0.226,0.224,0.224,10.892,3.226,0.57,0.502,0.647,0.591,0.578,5.7e-05,original,0.002,7,,,,
xgb,craig,0.7,0.613,0.64,0.733,0.245,0.317,0.303,0.226,5.696,9.646,0.5,0.458,0.774,0.845,0.5,0.000113,original,0.002,7,,,,
rf,craig,0.7,0.613,0.64,0.733,0.245,0.317,0.303,0.226,21.394,0.163,0.5,0.458,0.774,0.845,0.5,7e-06,original,0.002,7,,,,
svc,craig,0.7,0.613,0.64,0.733,0.245,0.317,0.303,0.226,9.384,0.001,0.5,0.458,0.774,0.845,0.424,2e-06,original,0.002,7,,,,
logreg,craig,0.7,0.613,0.64,0.733,0.245,0.317,0.303,0.226,4.468,0.254,0.5,0.458,0.774,0.845,0.461,0.0,original,0.002,7,,,,
mlp,craig,0.6,0.48,0.573,0.633,0.2,0.261,0.248,0.194,8.701,3.395,0.548,0.456,0.58,0.515,0.579,7.1e-05,original,0.002,7,,,,
xgb,lc,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,4.963,0.166,0.35,0.14,0.105,0.143,0.192,5.9e-05,original,0.002,7,,,,
rf,lc,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,25.201,1.199,0.307,0.284,0.4,0.324,0.26,3.5e-05,original,0.002,7,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.785,0.002,0.361,0.183,0.179,0.183,0.219,4e-06,original,0.002,7,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.023,0.118,0.455,0.127,0.045,0.144,0.115,1e-06,original,0.002,7,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.635,3.051,0.279,0.179,0.209,0.182,0.173,6.8e-05,original,0.002,7,,,,
xgb,random,0.717,0.697,0.709,0.73,0.348,0.372,0.36,0.334,11.192,0.039,0.681,0.606,0.744,0.707,0.804,2.2e-05,original,11.0,8,,,,
rf,random,0.6,0.543,0.573,0.64,0.122,0.162,0.132,0.097,19.653,0.27,0.777,0.691,0.807,0.783,0.853,1.6e-05,original,11.0,8,,,,
svc,random,0.65,0.554,0.531,0.61,0.122,0.219,0.247,0.171,8.026,0.002,0.58,0.369,0.415,0.376,0.337,4e-06,original,11.0,8,,,,
logreg,random,0.583,0.507,0.492,0.55,0.19,0.224,0.235,0.197,7.241,0.233,0.762,0.733,0.852,0.844,0.85,0.0,original,11.0,8,,,,
mlp,random,0.517,0.479,0.505,0.55,0.133,0.151,0.128,0.118,7.255,0.238,0.683,0.626,0.77,0.742,0.746,0.000123,original,11.0,8,,,,
xgb,k-means,0.95,0.952,0.956,0.96,0.1,0.095,0.088,0.08,5.952,20.127,0.809,0.805,0.898,0.897,0.845,6.4e-05,original,0.002,8,,,,
rf,k-means,0.85,0.846,0.85,0.86,0.122,0.126,0.124,0.116,25.043,0.671,0.579,0.295,0.29,0.295,0.857,3.7e-05,original,0.002,8,,,,
svc,k-means,0.567,0.505,0.523,0.59,0.097,0.145,0.136,0.092,7.058,0.002,0.773,0.775,0.883,0.883,0.893,2e-06,original,0.002,8,,,,
logreg,k-means,0.667,0.638,0.657,0.69,0.19,0.215,0.197,0.174,8.664,0.349,0.81,0.741,0.846,0.83,0.881,1e-06,original,0.002,8,,,,
mlp,k-means,0.5,0.455,0.463,0.51,0.158,0.185,0.192,0.18,8.947,1.999,0.767,0.732,0.849,0.84,0.855,7.5e-05,original,0.002,8,,,,
xgb,ag,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,6.506,6.074,0.675,0.487,0.571,0.516,0.841,4.9e-05,original,0.002,8,,,,
rf,ag,0.8,0.766,0.77,0.81,0.187,0.244,0.244,0.185,32.419,0.221,0.626,0.379,0.413,0.383,0.801,1.3e-05,original,0.002,8,,,,
svc,ag,0.55,0.394,0.371,0.51,0.1,0.171,0.187,0.128,5.794,0.002,0.513,0.484,0.783,0.848,0.105,3e-06,original,0.002,8,,,,
logreg,ag,0.733,0.68,0.68,0.72,0.122,0.176,0.176,0.112,10.433,0.245,0.767,0.687,0.806,0.783,0.84,1e-06,original,0.002,8,,,,
mlp,ag,0.533,0.487,0.493,0.54,0.163,0.192,0.196,0.166,5.843,0.133,0.769,0.69,0.809,0.786,0.843,0.000173,original,0.002,8,,,,
xgb,k_center,0.617,0.567,0.56,0.59,0.187,0.195,0.195,0.183,10.614,55.649,0.802,0.791,0.889,0.886,0.81,5.9e-05,original,0.002,8,,,,
rf,k_center,0.55,0.527,0.527,0.54,0.215,0.219,0.219,0.208,37.959,1.028,0.503,0.23,0.206,0.232,0.721,1.2e-05,original,0.002,8,,,,
svc,k_center,0.5,0.401,0.378,0.46,0.158,0.194,0.209,0.166,9.187,0.002,0.5,0.135,0.043,0.156,0.519,6e-06,original,0.002,8,,,,
logreg,k_center,0.55,0.523,0.52,0.53,0.296,0.282,0.282,0.286,4.54,0.352,0.494,0.135,0.046,0.155,0.459,1e-06,original,0.002,8,,,,
mlp,k_center,0.35,0.337,0.34,0.35,0.207,0.211,0.215,0.21,6.178,0.021,0.485,0.172,0.111,0.181,0.444,9.2e-05,original,0.002,8,,,,
xgb,craig,0.6,0.48,0.507,0.633,0.2,0.261,0.259,0.194,5.267,8.186,0.557,0.537,0.724,0.696,0.569,6.2e-05,original,0.002,8,,,,
rf,craig,0.6,0.48,0.507,0.633,0.2,0.261,0.259,0.194,24.443,0.641,0.5,0.458,0.774,0.845,0.5,2.7e-05,original,0.002,8,,,,
svc,craig,0.8,0.733,0.733,0.8,0.245,0.327,0.327,0.245,10.552,0.001,0.475,0.141,0.062,0.157,0.413,2e-06,original,0.002,8,,,,
logreg,craig,0.9,0.867,0.867,0.9,0.2,0.267,0.267,0.2,5.913,0.687,0.487,0.146,0.066,0.161,0.437,0.0,original,0.002,8,,,,
mlp,craig,0.9,0.867,0.867,0.9,0.2,0.267,0.267,0.2,4.886,1.65,0.462,0.236,0.231,0.236,0.389,8.3e-05,original,0.002,8,,,,
xgb,lc,0.967,0.96,0.96,0.96,0.067,0.08,0.08,0.08,5.733,0.282,0.295,0.205,0.249,0.21,0.264,2.3e-05,original,0.002,8,,,,
rf,lc,0.917,0.917,0.92,0.92,0.167,0.167,0.16,0.16,35.293,0.791,0.32,0.303,0.433,0.354,0.256,2.1e-05,original,0.002,8,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.538,0.001,0.412,0.13,0.064,0.14,0.123,9e-06,original,0.002,8,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.735,0.134,0.425,0.124,0.049,0.137,0.103,1e-06,original,0.002,8,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.22,1.891,0.308,0.205,0.244,0.209,0.19,3.9e-05,original,0.002,8,,,,
xgb,random,0.917,0.907,0.907,0.91,0.105,0.116,0.116,0.111,7.667,3.063,0.827,0.794,0.886,0.881,0.859,7.5e-05,original,11.0,9,,,,
rf,random,0.683,0.62,0.606,0.65,0.186,0.239,0.256,0.21,22.623,0.256,0.72,0.671,0.806,0.787,0.818,1.2e-05,original,11.0,9,,,,
svc,random,0.65,0.61,0.607,0.63,0.207,0.217,0.217,0.201,6.236,0.002,0.763,0.746,0.863,0.859,0.868,3e-06,original,11.0,9,,,,
logreg,random,0.617,0.55,0.539,0.59,0.215,0.254,0.266,0.222,3.644,0.006,0.788,0.751,0.86,0.852,0.878,0.0,original,11.0,9,,,,
mlp,random,0.417,0.354,0.346,0.4,0.139,0.159,0.17,0.138,5.363,0.031,0.767,0.682,0.801,0.775,0.85,0.000123,original,11.0,9,,,,
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,5.459,3.239,0.498,0.135,0.043,0.155,0.863,2e-05,original,0.002,9,,,,
rf,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,21.607,0.105,0.5,0.134,0.042,0.155,0.838,9e-06,original,0.002,9,,,,
svc,k-means,0.45,0.321,0.298,0.41,0.1,0.099,0.111,0.092,5.278,0.002,0.551,0.556,0.809,0.86,0.123,4e-06,original,0.002,9,,,,
logreg,k-means,0.667,0.647,0.647,0.66,0.264,0.275,0.275,0.26,7.224,0.009,0.804,0.755,0.86,0.849,0.878,1e-06,original,0.002,9,,,,
mlp,k-means,0.3,0.277,0.28,0.3,0.194,0.199,0.204,0.197,5.033,0.042,0.79,0.741,0.851,0.839,0.873,0.000104,original,0.002,9,,,,
xgb,ag,0.967,0.96,0.96,0.96,0.067,0.08,0.08,0.08,8.533,6.444,0.814,0.796,0.89,0.887,0.867,3.8e-05,original,0.002,9,,,,
rf,ag,0.917,0.907,0.907,0.91,0.105,0.116,0.116,0.111,23.005,0.116,0.565,0.274,0.259,0.275,0.812,7e-06,original,0.002,9,,,,
svc,ag,0.733,0.717,0.72,0.73,0.082,0.071,0.065,0.068,9.336,0.002,0.797,0.771,0.875,0.869,0.878,2e-06,original,0.002,9,,,,
logreg,ag,0.833,0.823,0.827,0.83,0.158,0.16,0.155,0.154,19.06,1.924,0.774,0.699,0.816,0.795,0.848,0.0,original,0.002,9,,,,
mlp,ag,0.583,0.547,0.553,0.59,0.091,0.131,0.133,0.092,16.28,0.277,0.774,0.702,0.819,0.799,0.837,0.000206,original,0.002,9,,,,
xgb,k_center,0.7,0.637,0.633,0.68,0.113,0.167,0.169,0.112,7.408,7.887,0.803,0.793,0.89,0.888,0.77,8.4e-05,original,0.002,9,,,,
rf,k_center,0.6,0.513,0.513,0.59,0.097,0.157,0.157,0.092,39.253,0.417,0.513,0.229,0.2,0.231,0.769,2.8e-05,original,0.002,9,,,,
svc,k_center,0.5,0.368,0.345,0.46,0.158,0.188,0.2,0.166,5.406,0.002,0.5,0.135,0.043,0.156,0.527,3e-06,original,0.002,9,,,,
logreg,k_center,0.417,0.357,0.353,0.41,0.139,0.163,0.176,0.156,6.761,0.409,0.529,0.364,0.427,0.377,0.545,0.0,original,0.002,9,,,,
mlp,k_center,0.3,0.207,0.2,0.29,0.187,0.124,0.126,0.191,12.24,4.908,0.573,0.466,0.583,0.52,0.588,4.8e-05,original,0.002,9,,,,
xgb,craig,0.7,0.613,0.64,0.733,0.245,0.317,0.303,0.226,7.926,26.771,0.5,0.458,0.774,0.845,0.496,8.6e-05,original,0.002,9,,,,
rf,craig,0.6,0.547,0.573,0.633,0.374,0.394,0.388,0.371,32.185,0.267,0.665,0.706,0.863,0.882,0.834,9e-06,original,0.002,9,,,,
svc,craig,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.302,0.002,0.508,0.483,0.778,0.836,0.66,2e-06,original,0.002,9,,,,
logreg,craig,0.95,0.933,0.933,0.933,0.1,0.133,0.133,0.133,14.906,0.384,0.511,0.491,0.78,0.835,0.656,0.0,original,0.002,9,,,,
mlp,craig,0.9,0.88,0.907,0.933,0.2,0.24,0.187,0.133,11.516,4.266,0.567,0.573,0.787,0.799,0.686,6.4e-05,original,0.002,9,,,,
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.916,6.021,0.378,0.143,0.1,0.148,0.199,7.4e-05,original,0.002,9,,,,
rf,lc,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,31.506,0.682,0.318,0.297,0.42,0.342,0.255,5.8e-05,original,0.002,9,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.382,0.001,0.431,0.125,0.049,0.139,0.094,1e-06,original,0.002,9,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.188,0.239,0.455,0.127,0.045,0.144,0.115,0.0,original,0.002,9,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.938,4.775,0.298,0.184,0.208,0.186,0.179,5.1e-05,original,0.002,9,,,,
xgb,random,0.87,0.863,0.862,0.864,0.124,0.13,0.13,0.129,6.529,13.092,0.751,0.635,0.751,0.713,0.858,3.7e-05,original,22.0,5,,,,
rf,random,0.73,0.724,0.724,0.725,0.197,0.198,0.198,0.197,30.281,0.644,0.776,0.675,0.791,0.762,0.864,5.9e-05,original,22.0,5,,,,
svc,random,0.74,0.719,0.716,0.725,0.068,0.07,0.071,0.066,8.063,0.016,0.774,0.699,0.816,0.795,0.853,6e-06,original,22.0,5,,,,
logreg,random,0.74,0.726,0.724,0.728,0.11,0.113,0.115,0.112,8.315,0.139,0.802,0.702,0.811,0.785,0.876,0.0,original,22.0,5,,,,
mlp,random,0.655,0.65,0.653,0.658,0.116,0.123,0.124,0.123,8.398,0.048,0.767,0.66,0.776,0.743,0.851,0.000126,original,22.0,5,,,,
xgb,k-means,0.98,0.978,0.978,0.978,0.04,0.044,0.044,0.044,9.992,26.237,0.508,0.156,0.077,0.172,0.853,4.9e-05,original,0.004,5,,,,
rf,k-means,0.98,0.978,0.978,0.978,0.04,0.044,0.044,0.044,31.05,0.605,0.5,0.134,0.042,0.155,0.871,7.1e-05,original,0.004,5,,,,
svc,k-means,0.75,0.744,0.744,0.747,0.089,0.093,0.093,0.093,10.812,0.002,0.784,0.716,0.83,0.812,0.877,5e-06,original,0.004,5,,,,
logreg,k-means,0.74,0.697,0.69,0.728,0.162,0.224,0.237,0.18,5.37,0.111,0.667,0.6,0.743,0.708,0.72,1e-06,original,0.004,5,,,,
mlp,k-means,0.69,0.648,0.644,0.683,0.106,0.176,0.19,0.126,9.314,1.834,0.759,0.715,0.837,0.824,0.854,5.7e-05,original,0.004,5,,,,
xgb,ag,0.975,0.977,0.977,0.978,0.05,0.047,0.046,0.044,3.97,3.21,0.775,0.776,0.883,0.883,0.891,1.6e-05,original,0.004,5,,,,
