model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
logreg,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,5.859,0.009,0.774,0.728,0.785,0.772,0.856,0.0,latent,10,0,1530.8671984672546,0,5.057194507552969e-07,0.001756906509399414
mlp,k-means,0.6,0.56,0.56,0.6,0.122,0.154,0.154,0.122,8.092,0.058,0.786,0.745,0.8,0.789,0.869,3.4e-05,latent,10,0,1530.8671984672546,0,5.057194507552969e-07,0.001756906509399414
xgb,k-center,0.45,0.407,0.407,0.45,0.1,0.122,0.122,0.1,7.699,42.447,0.53,0.298,0.246,0.312,0.635,7e-06,original,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0018398761749267578
rf,k-center,0.5,0.333,0.333,0.5,0.0,0.0,0.0,0.0,17.342,0.26,0.5,0.432,0.657,0.761,0.5,5e-06,original,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0018398761749267578
svc,k-center,0.6,0.493,0.493,0.6,0.122,0.196,0.196,0.122,3.412,0.001,0.51,0.452,0.668,0.765,0.5,3e-06,original,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0018398761749267578
logreg,k-center,0.4,0.333,0.333,0.4,0.2,0.207,0.207,0.2,3.44,0.028,0.699,0.645,0.708,0.686,0.774,7e-06,original,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0018398761749267578
mlp,k-center,0.35,0.253,0.253,0.35,0.122,0.065,0.065,0.122,11.117,2.079,0.739,0.657,0.706,0.683,0.819,2.1e-05,original,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0018398761749267578
xgb,k-center,0.5,0.44,0.44,0.5,0.224,0.244,0.244,0.224,10.256,0.499,0.562,0.56,0.676,0.673,0.576,4e-06,latent,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0018398761749267578
rf,k-center,0.5,0.333,0.333,0.5,0.0,0.0,0.0,0.0,16.115,0.321,0.5,0.432,0.657,0.761,0.5,5e-06,latent,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0018398761749267578
svc,k-center,0.35,0.253,0.253,0.35,0.122,0.065,0.065,0.122,9.852,0.001,0.712,0.652,0.711,0.689,0.5,3e-06,latent,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0018398761749267578
logreg,k-center,0.35,0.253,0.253,0.35,0.122,0.065,0.065,0.122,3.385,0.005,0.675,0.56,0.595,0.57,0.789,0.0,latent,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0018398761749267578
mlp,k-center,0.3,0.227,0.227,0.3,0.1,0.053,0.053,0.1,11.185,0.051,0.692,0.582,0.621,0.595,0.79,3.6e-05,latent,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0018398761749267578
xgb,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.19,0.074,0.638,0.656,0.768,0.789,0.778,4e-06,original,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0015797615051269531
rf,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,19.888,0.43,0.705,0.697,0.775,0.772,0.802,8e-06,original,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0015797615051269531
svc,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,5.399,0.002,0.774,0.726,0.782,0.768,0.853,3e-06,original,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0015797615051269531
logreg,ag,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,8.316,0.005,0.779,0.742,0.799,0.789,0.864,9e-06,original,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0015797615051269531
mlp,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,6.104,1.335,0.77,0.706,0.759,0.741,0.849,2.5e-05,original,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0015797615051269531
xgb,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,5.094,0.475,0.692,0.66,0.732,0.716,0.775,5e-06,latent,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0015797615051269531
rf,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,28.798,0.632,0.764,0.7,0.754,0.736,0.842,1.6e-05,latent,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0015797615051269531
svc,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,10.961,0.002,0.782,0.715,0.767,0.749,0.135,3e-06,latent,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0015797615051269531
logreg,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,7.063,0.106,0.781,0.738,0.794,0.782,0.866,0.0,latent,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0015797615051269531
mlp,ag,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,5.858,0.02,0.778,0.726,0.781,0.767,0.863,2.2e-05,latent,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0015797615051269531
xgb,lc,0.9,0.867,0.867,0.9,0.2,0.267,0.267,0.2,6.022,0.028,0.228,0.245,0.334,0.284,0.178,4e-06,original,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0015676021575927734
rf,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,21.856,0.724,0.245,0.262,0.358,0.308,0.162,1.2e-05,original,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0015676021575927734
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.852,0.002,0.352,0.247,0.241,0.248,0.239,3e-06,original,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0015676021575927734
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.471,0.006,0.371,0.198,0.149,0.209,0.186,1e-05,original,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0015676021575927734
mlp,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,7.415,1.32,0.345,0.229,0.213,0.23,0.232,1.5e-05,original,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0015676021575927734
xgb,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,5.333,0.073,0.306,0.322,0.47,0.44,0.254,7e-06,latent,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0015676021575927734
rf,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,22.505,0.348,0.288,0.293,0.381,0.333,0.229,8e-06,latent,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0015676021575927734
svc,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,7.652,0.001,0.239,0.231,0.286,0.245,0.162,3e-06,latent,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0015676021575927734
logreg,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,3.401,0.008,0.248,0.244,0.305,0.262,0.172,0.0,latent,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0015676021575927734
mlp,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.569,0.033,0.294,0.303,0.397,0.35,0.218,2.6e-05,latent,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0015676021575927734
xgb,craig,0.5,0.333,0.4,0.5,0.0,0.0,0.133,0.0,9.236,0.363,0.491,0.222,0.141,0.253,0.734,4e-06,original,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0016283988952636719
rf,craig,0.6,0.467,0.467,0.6,0.2,0.267,0.267,0.2,21.989,0.425,0.553,0.549,0.708,0.755,0.684,9e-06,original,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0016283988952636719
svc,craig,0.6,0.467,0.467,0.6,0.2,0.267,0.267,0.2,6.2,0.002,0.5,0.432,0.657,0.761,0.489,2e-06,original,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0016283988952636719
logreg,craig,0.4,0.267,0.267,0.4,0.2,0.133,0.133,0.2,3.428,0.007,0.5,0.432,0.657,0.761,0.553,9e-06,original,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0016283988952636719
mlp,craig,0.2,0.133,0.133,0.2,0.245,0.163,0.163,0.245,8.875,2.745,0.549,0.548,0.7,0.737,0.53,1.1e-05,original,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0016283988952636719
xgb,craig,0.6,0.467,0.467,0.6,0.2,0.267,0.267,0.2,6.349,12.288,0.45,0.452,0.588,0.576,0.385,5e-06,latent,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0016283988952636719
rf,craig,0.6,0.467,0.467,0.6,0.2,0.267,0.267,0.2,15.854,0.274,0.5,0.193,0.092,0.239,0.5,6e-06,latent,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0016283988952636719
svc,craig,0.6,0.467,0.467,0.6,0.2,0.267,0.267,0.2,3.06,0.001,0.499,0.432,0.657,0.76,0.559,2e-06,latent,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0016283988952636719
logreg,craig,0.5,0.333,0.4,0.5,0.0,0.0,0.133,0.0,6.974,0.006,0.5,0.432,0.657,0.761,0.39,2e-06,latent,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0016283988952636719
mlp,craig,0.2,0.133,0.2,0.2,0.245,0.163,0.267,0.245,7.433,0.017,0.443,0.445,0.588,0.58,0.395,1.4e-05,latent,10,0,1530.8671984672546,0,5.057194507552969e-07,0.0016283988952636719
xgb,random,0.75,0.747,0.747,0.75,0.112,0.114,0.114,0.112,6.102,0.031,0.753,0.715,0.777,0.764,0.836,5e-06,original,20,0,,,,
rf,random,0.75,0.733,0.733,0.75,0.137,0.15,0.15,0.137,20.34,0.46,0.774,0.728,0.785,0.772,0.851,1.9e-05,original,20,0,,,,
svc,random,0.8,0.778,0.778,0.8,0.218,0.258,0.258,0.218,9.38,0.003,0.748,0.71,0.772,0.758,0.829,5e-06,original,20,0,,,,
logreg,random,0.8,0.793,0.793,0.8,0.17,0.181,0.181,0.17,9.629,0.011,0.696,0.677,0.753,0.743,0.785,6e-06,original,20,0,,,,
mlp,random,0.775,0.773,0.773,0.775,0.184,0.184,0.184,0.184,4.796,2.127,0.751,0.718,0.781,0.769,0.844,2.3e-05,original,20,0,,,,
xgb,k-means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,5.705,0.71,0.654,0.67,0.773,0.788,0.762,4e-06,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0020842552185058594
rf,k-means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,25.347,0.357,0.738,0.73,0.8,0.797,0.857,1.3e-05,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0020842552185058594
svc,k-means,0.775,0.753,0.753,0.775,0.122,0.14,0.14,0.122,6.878,0.002,0.748,0.638,0.677,0.653,0.841,1e-05,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0020842552185058594
logreg,k-means,0.8,0.792,0.792,0.8,0.127,0.132,0.132,0.127,7.405,0.357,0.782,0.717,0.769,0.752,0.857,1.2e-05,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0020842552185058594
mlp,k-means,0.75,0.743,0.743,0.75,0.137,0.136,0.136,0.137,10.509,1.268,0.792,0.74,0.793,0.78,0.872,1.1e-05,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0020842552185058594
xgb,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,5.3,0.625,0.761,0.683,0.734,0.713,0.816,4e-06,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0020842552185058594
rf,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,17.222,0.326,0.762,0.706,0.762,0.745,0.842,8e-06,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0020842552185058594
svc,k-means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,4.022,0.002,0.693,0.576,0.61,0.586,0.832,3e-06,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0020842552185058594
logreg,k-means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,5.53,0.051,0.79,0.738,0.791,0.777,0.856,0.0,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0020842552185058594
mlp,k-means,0.875,0.871,0.871,0.875,0.112,0.116,0.116,0.112,8.751,0.078,0.782,0.733,0.788,0.775,0.864,2.1e-05,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0020842552185058594
xgb,k-center,0.625,0.618,0.618,0.625,0.177,0.177,0.177,0.177,10.774,0.069,0.724,0.692,0.759,0.746,0.803,4e-06,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.001497030258178711
rf,k-center,0.525,0.498,0.498,0.525,0.146,0.166,0.166,0.146,12.878,0.214,0.75,0.642,0.683,0.659,0.844,6e-06,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.001497030258178711
svc,k-center,0.55,0.452,0.452,0.55,0.061,0.103,0.103,0.061,2.965,0.003,0.51,0.452,0.668,0.765,0.166,1e-05,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.001497030258178711
logreg,k-center,0.6,0.592,0.592,0.6,0.146,0.15,0.15,0.146,5.985,0.008,0.735,0.63,0.672,0.647,0.836,7e-06,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.001497030258178711
mlp,k-center,0.525,0.507,0.507,0.525,0.094,0.098,0.098,0.094,8.299,2.491,0.747,0.639,0.68,0.656,0.85,2.2e-05,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.001497030258178711
xgb,k-center,0.65,0.646,0.646,0.65,0.242,0.24,0.24,0.242,8.628,0.036,0.715,0.601,0.639,0.614,0.802,5e-06,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.001497030258178711
rf,k-center,0.575,0.565,0.565,0.575,0.269,0.281,0.281,0.269,16.132,0.491,0.714,0.587,0.618,0.595,0.827,1.4e-05,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.001497030258178711
svc,k-center,0.55,0.541,0.541,0.55,0.17,0.171,0.171,0.17,6.689,0.003,0.72,0.637,0.687,0.662,0.181,6e-06,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.001497030258178711
logreg,k-center,0.625,0.621,0.621,0.625,0.137,0.141,0.141,0.137,9.271,0.008,0.716,0.62,0.665,0.639,0.819,0.0,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.001497030258178711
mlp,k-center,0.475,0.445,0.445,0.475,0.215,0.227,0.227,0.215,7.565,0.042,0.718,0.614,0.656,0.631,0.813,1.8e-05,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.001497030258178711
xgb,ag,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,5.853,7.567,0.672,0.66,0.745,0.738,0.767,6e-06,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0017063617706298828
rf,ag,0.825,0.82,0.82,0.825,0.127,0.131,0.131,0.127,21.891,0.381,0.694,0.692,0.775,0.775,0.801,8e-06,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0017063617706298828
svc,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,6.073,0.002,0.669,0.6,0.658,0.631,0.736,4e-06,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0017063617706298828
logreg,ag,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,5.265,0.007,0.688,0.618,0.674,0.648,0.764,7e-06,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0017063617706298828
mlp,ag,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,8.826,2.341,0.724,0.658,0.715,0.693,0.801,2.3e-05,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0017063617706298828
xgb,ag,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,5.96,0.25,0.71,0.699,0.775,0.77,0.829,6e-06,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0017063617706298828
rf,ag,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,21.436,0.377,0.764,0.708,0.763,0.746,0.842,1e-05,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0017063617706298828
svc,ag,0.8,0.789,0.789,0.8,0.17,0.182,0.182,0.17,4.862,0.002,0.763,0.712,0.769,0.753,0.84,3e-06,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0017063617706298828
logreg,ag,0.85,0.848,0.848,0.85,0.122,0.124,0.124,0.122,6.964,0.126,0.738,0.691,0.752,0.735,0.82,0.0,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0017063617706298828
mlp,ag,0.65,0.622,0.622,0.65,0.146,0.181,0.181,0.146,4.656,0.043,0.775,0.726,0.782,0.767,0.86,1.3e-05,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0017063617706298828
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.557,0.126,0.5,0.432,0.657,0.761,0.203,4e-06,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0018160343170166016
rf,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,20.347,0.329,0.301,0.318,0.464,0.434,0.169,1.2e-05,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0018160343170166016
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.641,0.003,0.26,0.187,0.186,0.187,0.134,3e-06,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0018160343170166016
logreg,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,9.321,0.007,0.326,0.183,0.144,0.19,0.148,6e-06,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0018160343170166016
mlp,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,4.397,1.866,0.266,0.227,0.255,0.231,0.178,1.9e-05,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0018160343170166016
xgb,lc,0.925,0.925,0.925,0.925,0.1,0.1,0.1,0.1,4.79,0.502,0.306,0.322,0.47,0.44,0.228,7e-06,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0018160343170166016
rf,lc,0.925,0.925,0.925,0.925,0.1,0.1,0.1,0.1,25.069,1.248,0.259,0.275,0.372,0.322,0.189,1.1e-05,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0018160343170166016
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.692,0.003,0.226,0.215,0.262,0.225,0.139,4e-06,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0018160343170166016
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.658,0.006,0.25,0.197,0.209,0.198,0.143,0.0,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0018160343170166016
mlp,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,9.465,0.05,0.233,0.23,0.288,0.246,0.158,2.2e-05,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0018160343170166016
xgb,craig,0.6,0.539,0.582,0.65,0.255,0.29,0.286,0.255,7.499,0.036,0.496,0.21,0.12,0.247,0.661,5e-06,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0013518333435058594
rf,craig,0.55,0.447,0.48,0.55,0.145,0.157,0.147,0.1,16.74,0.206,0.489,0.326,0.307,0.328,0.501,5e-06,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0013518333435058594
svc,craig,0.717,0.646,0.695,0.75,0.194,0.239,0.216,0.158,3.163,0.002,0.624,0.492,0.512,0.495,0.713,4e-06,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0013518333435058594
logreg,craig,0.717,0.646,0.695,0.75,0.194,0.239,0.216,0.158,9.528,0.008,0.548,0.363,0.342,0.366,0.649,8e-06,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0013518333435058594
mlp,craig,0.633,0.552,0.595,0.65,0.194,0.232,0.225,0.2,7.629,1.476,0.589,0.431,0.432,0.431,0.698,1.8e-05,original,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0013518333435058594
xgb,craig,0.717,0.627,0.633,0.7,0.194,0.259,0.262,0.187,6.853,1.414,0.591,0.504,0.548,0.519,0.597,4e-06,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0013518333435058594
rf,craig,0.567,0.486,0.535,0.6,0.207,0.215,0.227,0.2,20.18,0.528,0.566,0.509,0.57,0.537,0.565,1.2e-05,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0013518333435058594
svc,craig,0.667,0.626,0.675,0.7,0.139,0.134,0.097,0.1,5.125,0.001,0.443,0.432,0.527,0.491,0.423,3e-06,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0013518333435058594
logreg,craig,0.667,0.626,0.675,0.7,0.139,0.134,0.097,0.1,7.836,0.123,0.434,0.415,0.498,0.459,0.414,0.0,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0013518333435058594
mlp,craig,0.617,0.512,0.562,0.65,0.145,0.184,0.191,0.122,10.426,0.019,0.468,0.405,0.451,0.418,0.452,1.7e-05,latent,20,0,1530.8671984672546,0,5.057194507552969e-07,0.0013518333435058594
