model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
rf,ag,0.743,0.73,0.73,0.74,0.095,0.095,0.095,0.091,19.88,0.202,0.67,0.6,0.671,0.641,0.74,5e-06,latent,0.002,5,0,0,0,0.0019228458404541016
svc,ag,0.667,0.658,0.66,0.667,0.076,0.073,0.07,0.069,10.16,0.003,0.686,0.641,0.723,0.702,0.738,2.1e-05,latent,0.002,5,0,0,0,0.0019228458404541016
logreg,ag,0.683,0.676,0.678,0.685,0.095,0.096,0.093,0.091,7.842,0.484,0.691,0.643,0.723,0.701,0.766,2e-05,latent,0.002,5,0,0,0,0.0019228458404541016
mlp,ag,0.613,0.604,0.605,0.613,0.14,0.14,0.141,0.142,8.938,9.721,0.666,0.601,0.676,0.646,0.735,4.4e-05,latent,0.002,5,0,0,0,0.0019228458404541016
xgb,lc,0.98,0.981,0.982,0.982,0.04,0.038,0.037,0.036,9.89,2.213,0.352,0.339,0.429,0.378,0.283,1.2e-05,original,0.002,5,0,0,0,0.0025527477264404297
rf,lc,0.98,0.981,0.982,0.982,0.04,0.038,0.037,0.036,24.235,0.244,0.329,0.291,0.346,0.304,0.269,1.1e-05,original,0.002,5,0,0,0,0.0025527477264404297
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.777,0.002,0.329,0.214,0.205,0.215,0.268,2e-06,original,0.002,5,0,0,0,0.0025527477264404297
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.758,0.116,0.327,0.222,0.22,0.222,0.27,0.0,original,0.002,5,0,0,0,0.0025527477264404297
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.366,2.137,0.341,0.211,0.193,0.212,0.264,2.9e-05,original,0.002,5,0,0,0,0.0025527477264404297
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.318,33.031,0.351,0.168,0.116,0.179,0.267,2.4e-05,latent,0.002,5,0,0,0,0.0025527477264404297
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,22.442,0.276,0.326,0.22,0.215,0.22,0.269,1e-05,latent,0.002,5,0,0,0,0.0025527477264404297
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.899,0.002,0.347,0.218,0.202,0.219,0.272,5e-06,latent,0.002,5,0,0,0,0.0025527477264404297
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.992,0.196,0.341,0.225,0.217,0.225,0.275,1.5e-05,latent,0.002,5,0,0,0,0.0025527477264404297
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.274,1.27,0.335,0.24,0.248,0.241,0.271,3.2e-05,latent,0.002,5,0,0,0,0.0025527477264404297
xgb,craig,0.725,0.708,0.742,0.78,0.166,0.205,0.181,0.139,11.677,4.307,0.513,0.366,0.375,0.367,0.517,1.6e-05,original,0.002,5,0,0,0,0.002357006072998047
rf,craig,0.725,0.665,0.703,0.733,0.122,0.167,0.145,0.11,19.479,0.317,0.541,0.425,0.458,0.431,0.559,1.8e-05,original,0.002,5,0,0,0,0.002357006072998047
svc,craig,0.625,0.593,0.667,0.7,0.177,0.19,0.137,0.099,5.339,0.002,0.521,0.398,0.424,0.402,0.47,4e-06,original,0.002,5,0,0,0,0.002357006072998047
logreg,craig,0.625,0.521,0.571,0.633,0.112,0.141,0.124,0.099,9.722,0.403,0.48,0.474,0.603,0.575,0.482,0.0,original,0.002,5,0,0,0,0.002357006072998047
mlp,craig,0.542,0.489,0.555,0.593,0.095,0.103,0.086,0.053,4.321,0.038,0.47,0.417,0.486,0.443,0.469,2.7e-05,original,0.002,5,0,0,0,0.002357006072998047
xgb,craig,0.725,0.665,0.703,0.733,0.122,0.167,0.145,0.11,5.379,5.844,0.549,0.47,0.529,0.491,0.58,4e-06,latent,0.002,5,0,0,0,0.002357006072998047
rf,craig,0.675,0.625,0.669,0.7,0.1,0.146,0.129,0.099,19.998,0.344,0.549,0.408,0.426,0.41,0.592,1e-05,latent,0.002,5,0,0,0,0.002357006072998047
svc,craig,0.65,0.624,0.697,0.733,0.184,0.204,0.149,0.11,8.737,0.002,0.533,0.419,0.453,0.425,0.545,1.8e-05,latent,0.002,5,0,0,0,0.002357006072998047
logreg,craig,0.625,0.519,0.561,0.627,0.112,0.151,0.145,0.11,8.969,0.255,0.532,0.514,0.625,0.595,0.545,1.9e-05,latent,0.002,5,0,0,0,0.002357006072998047
mlp,craig,0.525,0.447,0.525,0.593,0.094,0.099,0.091,0.053,10.225,0.035,0.55,0.516,0.613,0.578,0.562,4.3e-05,latent,0.002,5,0,0,0,0.002357006072998047
xgb,random,0.743,0.732,0.732,0.742,0.056,0.075,0.078,0.064,9.96,35.155,0.61,0.557,0.639,0.606,0.649,9e-06,original,0.002,6,,,,
rf,random,0.703,0.701,0.702,0.704,0.037,0.035,0.035,0.035,27.85,0.603,0.637,0.56,0.628,0.594,0.676,6.3e-05,original,0.002,6,,,,
svc,random,0.76,0.757,0.758,0.76,0.075,0.072,0.07,0.07,17.559,0.013,0.638,0.609,0.705,0.684,0.668,1e-05,original,0.002,6,,,,
logreg,random,0.757,0.756,0.757,0.758,0.093,0.095,0.095,0.095,10.99,1.019,0.574,0.502,0.57,0.532,0.604,0.0,original,0.002,6,,,,
mlp,random,0.777,0.775,0.777,0.78,0.068,0.069,0.069,0.07,16.145,11.797,0.626,0.556,0.628,0.593,0.672,4.6e-05,original,0.002,6,,,,
xgb,k-means,0.71,0.7,0.699,0.704,0.134,0.134,0.136,0.133,9.546,40.615,0.577,0.481,0.533,0.498,0.608,1.8e-05,original,0.002,6,0,0,0,0.008828163146972656
rf,k-means,0.64,0.626,0.624,0.631,0.096,0.094,0.095,0.095,37.447,1.461,0.611,0.508,0.559,0.525,0.669,3.5e-05,original,0.002,6,0,0,0,0.008828163146972656
svc,k-means,0.653,0.639,0.639,0.649,0.069,0.069,0.068,0.063,15.112,0.025,0.673,0.659,0.756,0.747,0.731,1e-05,original,0.002,6,0,0,0,0.008828163146972656
logreg,k-means,0.7,0.691,0.695,0.704,0.081,0.079,0.074,0.067,5.796,1.945,0.62,0.566,0.648,0.616,0.664,0.0,original,0.002,6,0,0,0,0.008828163146972656
mlp,k-means,0.637,0.627,0.628,0.633,0.154,0.147,0.144,0.148,12.635,0.032,0.658,0.584,0.654,0.622,0.734,3.2e-05,original,0.002,6,0,0,0,0.008828163146972656
xgb,k-means,0.68,0.661,0.659,0.669,0.136,0.135,0.135,0.132,8.756,15.706,0.672,0.636,0.724,0.704,0.728,1.4e-05,latent,0.002,6,0,0,0,0.008828163146972656
rf,k-means,0.6,0.586,0.585,0.593,0.097,0.09,0.089,0.091,28.136,0.184,0.687,0.649,0.734,0.715,0.751,9e-06,latent,0.002,6,0,0,0,0.008828163146972656
svc,k-means,0.63,0.603,0.605,0.629,0.115,0.116,0.111,0.101,9.04,0.027,0.691,0.698,0.796,0.8,0.753,2.1e-05,latent,0.002,6,0,0,0,0.008828163146972656
logreg,k-means,0.677,0.656,0.653,0.667,0.059,0.076,0.081,0.069,12.122,0.133,0.697,0.676,0.765,0.754,0.747,1.4e-05,latent,0.002,6,0,0,0,0.008828163146972656
mlp,k-means,0.557,0.542,0.545,0.558,0.131,0.13,0.128,0.127,9.408,0.425,0.687,0.635,0.714,0.691,0.757,2e-05,latent,0.002,6,0,0,0,0.008828163146972656
xgb,k-center,0.623,0.603,0.599,0.613,0.093,0.114,0.119,0.101,6.182,1.457,0.506,0.256,0.198,0.271,0.471,1.2e-05,original,0.002,6,0,0,0,0.002003192901611328
rf,k-center,0.573,0.562,0.563,0.575,0.076,0.076,0.081,0.09,21.504,1.058,0.508,0.224,0.146,0.25,0.554,3.3e-05,original,0.002,6,0,0,0,0.002003192901611328
svc,k-center,0.637,0.604,0.602,0.629,0.059,0.078,0.083,0.059,10.036,0.003,0.502,0.188,0.09,0.226,0.553,7e-06,original,0.002,6,0,0,0,0.002003192901611328
logreg,k-center,0.673,0.648,0.645,0.664,0.143,0.16,0.164,0.145,4.941,0.286,0.504,0.192,0.096,0.229,0.57,0.0,original,0.002,6,0,0,0,0.002003192901611328
mlp,k-center,0.517,0.508,0.509,0.516,0.148,0.157,0.16,0.152,5.704,0.028,0.506,0.241,0.173,0.26,0.501,2.7e-05,original,0.002,6,0,0,0,0.002003192901611328
xgb,k-center,0.653,0.612,0.608,0.647,0.131,0.186,0.197,0.147,6.66,20.179,0.536,0.351,0.34,0.352,0.561,1.6e-05,latent,0.002,6,0,0,0,0.002003192901611328
rf,k-center,0.573,0.551,0.553,0.575,0.085,0.095,0.096,0.09,38.905,0.333,0.506,0.201,0.109,0.234,0.509,1.9e-05,latent,0.002,6,0,0,0,0.002003192901611328
svc,k-center,0.66,0.632,0.628,0.649,0.058,0.085,0.09,0.063,4.932,0.003,0.501,0.184,0.084,0.223,0.538,1.4e-05,latent,0.002,6,0,0,0,0.002003192901611328
logreg,k-center,0.62,0.575,0.571,0.611,0.117,0.163,0.172,0.12,5.468,0.348,0.503,0.191,0.096,0.228,0.495,2.9e-05,latent,0.002,6,0,0,0,0.002003192901611328
mlp,k-center,0.47,0.44,0.435,0.462,0.138,0.167,0.175,0.148,9.091,0.572,0.504,0.296,0.264,0.301,0.529,5.5e-05,latent,0.002,6,0,0,0,0.002003192901611328
xgb,ag,0.63,0.618,0.62,0.631,0.049,0.041,0.041,0.049,18.7,30.337,0.63,0.522,0.572,0.539,0.678,1e-05,original,0.002,6,0,0,0,0.0025336742401123047
rf,ag,0.59,0.583,0.585,0.593,0.092,0.09,0.089,0.091,31.682,0.387,0.639,0.534,0.586,0.553,0.689,1.1e-05,original,0.002,6,0,0,0,0.0025336742401123047
svc,ag,0.68,0.673,0.675,0.685,0.081,0.084,0.087,0.091,5.977,0.003,0.661,0.651,0.752,0.745,0.716,7e-06,original,0.002,6,0,0,0,0.0025336742401123047
logreg,ag,0.593,0.588,0.588,0.593,0.065,0.067,0.069,0.071,6.387,0.006,0.663,0.611,0.692,0.666,0.717,0.0,original,0.002,6,0,0,0,0.0025336742401123047
mlp,ag,0.537,0.531,0.533,0.538,0.049,0.044,0.042,0.047,13.258,0.034,0.66,0.602,0.68,0.651,0.717,4.8e-05,original,0.002,6,0,0,0,0.0025336742401123047
xgb,ag,0.653,0.63,0.628,0.645,0.116,0.13,0.132,0.116,8.603,24.923,0.644,0.567,0.635,0.601,0.69,1.6e-05,latent,0.002,6,0,0,0,0.0025336742401123047
rf,ag,0.593,0.586,0.587,0.591,0.101,0.099,0.098,0.1,22.314,0.239,0.664,0.612,0.694,0.667,0.733,7e-06,latent,0.002,6,0,0,0,0.0025336742401123047
svc,ag,0.663,0.648,0.649,0.665,0.086,0.09,0.093,0.097,3.578,0.003,0.685,0.691,0.791,0.794,0.74,1.4e-05,latent,0.002,6,0,0,0,0.0025336742401123047
logreg,ag,0.687,0.677,0.679,0.687,0.102,0.112,0.113,0.105,4.333,0.136,0.576,0.523,0.605,0.568,0.611,1.4e-05,latent,0.002,6,0,0,0,0.0025336742401123047
mlp,ag,0.447,0.433,0.432,0.444,0.097,0.107,0.11,0.102,11.088,2.68,0.661,0.619,0.705,0.681,0.726,1.8e-05,latent,0.002,6,0,0,0,0.0025336742401123047
xgb,lc,0.98,0.981,0.982,0.982,0.04,0.038,0.037,0.036,4.738,5.809,0.331,0.321,0.41,0.359,0.283,1.6e-05,original,0.002,6,0,0,0,0.0019268989562988281
rf,lc,0.98,0.981,0.982,0.982,0.04,0.038,0.037,0.036,24.578,0.525,0.317,0.276,0.326,0.287,0.257,2.1e-05,original,0.002,6,0,0,0,0.0019268989562988281
svc,lc,0.98,0.98,0.98,0.98,0.04,0.04,0.04,0.04,8.684,0.002,0.346,0.217,0.201,0.218,0.267,3e-06,original,0.002,6,0,0,0,0.0019268989562988281
logreg,lc,0.96,0.961,0.961,0.962,0.049,0.048,0.047,0.047,10.541,0.063,0.336,0.214,0.2,0.214,0.266,0.0,original,0.002,6,0,0,0,0.0019268989562988281
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.982,0.085,0.33,0.219,0.212,0.219,0.268,2.6e-05,original,0.002,6,0,0,0,0.0019268989562988281
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.145,6.638,0.31,0.217,0.22,0.217,0.269,1.8e-05,latent,0.002,6,0,0,0,0.0019268989562988281
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,29.304,0.247,0.309,0.212,0.211,0.212,0.239,7e-06,latent,0.002,6,0,0,0,0.0019268989562988281
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.982,0.002,0.336,0.192,0.162,0.195,0.261,7e-06,latent,0.002,6,0,0,0,0.0019268989562988281
logreg,lc,0.98,0.981,0.982,0.982,0.04,0.038,0.037,0.036,5.234,0.007,0.329,0.188,0.159,0.191,0.258,1.8e-05,latent,0.002,6,0,0,0,0.0019268989562988281
mlp,lc,0.98,0.981,0.982,0.982,0.04,0.038,0.037,0.036,10.376,0.237,0.33,0.211,0.199,0.212,0.267,2.7e-05,latent,0.002,6,0,0,0,0.0019268989562988281
xgb,craig,0.567,0.461,0.493,0.58,0.097,0.206,0.245,0.208,4.189,0.244,0.5,0.315,0.295,0.316,0.489,1.5e-05,original,0.002,6,0,0,0,0.0019979476928710938
rf,craig,0.6,0.496,0.529,0.62,0.122,0.238,0.27,0.227,27.203,0.925,0.503,0.269,0.22,0.279,0.533,2.6e-05,original,0.002,6,0,0,0,0.0019979476928710938
svc,craig,0.55,0.52,0.607,0.66,0.187,0.208,0.159,0.155,5.388,0.002,0.497,0.199,0.11,0.231,0.532,4e-06,original,0.002,6,0,0,0,0.0019979476928710938
logreg,craig,0.5,0.399,0.536,0.667,0.0,0.025,0.095,0.073,4.154,0.094,0.5,0.181,0.08,0.221,0.476,0.0,original,0.002,6,0,0,0,0.0019979476928710938
mlp,craig,0.483,0.485,0.514,0.533,0.286,0.302,0.31,0.312,18.593,0.212,0.503,0.305,0.279,0.308,0.456,4.1e-05,original,0.002,6,0,0,0,0.0019979476928710938
xgb,craig,0.675,0.674,0.751,0.78,0.1,0.128,0.054,0.058,8.136,7.949,0.481,0.235,0.173,0.251,0.464,2e-05,latent,0.002,6,0,0,0,0.0019979476928710938
rf,craig,0.517,0.484,0.571,0.62,0.162,0.176,0.134,0.139,36.764,0.844,0.471,0.217,0.149,0.237,0.42,1.3e-05,latent,0.002,6,0,0,0,0.0019979476928710938
svc,craig,0.525,0.462,0.58,0.667,0.122,0.15,0.111,0.073,8.663,0.002,0.532,0.397,0.417,0.399,0.534,9e-06,latent,0.002,6,0,0,0,0.0019979476928710938
logreg,craig,0.5,0.399,0.536,0.667,0.0,0.025,0.095,0.073,3.916,0.238,0.5,0.181,0.08,0.221,0.415,1.8e-05,latent,0.002,6,0,0,0,0.0019979476928710938
mlp,craig,0.325,0.284,0.344,0.393,0.172,0.148,0.183,0.219,7.353,0.063,0.535,0.441,0.488,0.453,0.548,5e-05,latent,0.002,6,0,0,0,0.0019979476928710938
xgb,random,0.653,0.646,0.647,0.651,0.195,0.192,0.19,0.191,9.256,36.641,0.607,0.555,0.638,0.605,0.677,1.2e-05,original,0.002,7,,,,
rf,random,0.543,0.535,0.535,0.538,0.163,0.161,0.159,0.159,36.247,0.206,0.669,0.608,0.684,0.656,0.73,1.1e-05,original,0.002,7,,,,
svc,random,0.687,0.678,0.678,0.687,0.109,0.118,0.121,0.12,7.637,0.003,0.677,0.657,0.75,0.739,0.724,1.3e-05,original,0.002,7,,,,
logreg,random,0.677,0.665,0.663,0.669,0.113,0.122,0.125,0.119,10.829,1.84,0.662,0.618,0.702,0.678,0.71,0.0,original,0.002,7,,,,
mlp,random,0.557,0.552,0.552,0.555,0.155,0.159,0.16,0.159,17.229,0.403,0.667,0.614,0.694,0.668,0.72,5.8e-05,original,0.002,7,,,,
xgb,k-means,0.67,0.665,0.665,0.667,0.04,0.04,0.039,0.039,5.865,7.605,0.561,0.54,0.649,0.623,0.586,2.4e-05,original,0.002,7,0,0,0,0.002084493637084961
rf,k-means,0.633,0.624,0.623,0.627,0.126,0.122,0.122,0.123,19.098,0.288,0.599,0.574,0.676,0.653,0.658,5e-06,original,0.002,7,0,0,0,0.002084493637084961
svc,k-means,0.583,0.573,0.58,0.595,0.089,0.095,0.091,0.086,6.636,0.003,0.667,0.675,0.781,0.786,0.717,8e-06,original,0.002,7,0,0,0,0.002084493637084961
logreg,k-means,0.63,0.621,0.623,0.629,0.065,0.065,0.063,0.059,8.609,0.108,0.663,0.643,0.74,0.727,0.712,0.0,original,0.002,7,0,0,0,0.002084493637084961
mlp,k-means,0.543,0.531,0.529,0.536,0.057,0.061,0.063,0.06,5.535,0.026,0.662,0.624,0.712,0.69,0.724,3.2e-05,original,0.002,7,0,0,0,0.002084493637084961
xgb,k-means,0.64,0.625,0.623,0.631,0.043,0.054,0.056,0.049,6.168,8.269,0.615,0.52,0.576,0.541,0.668,1.2e-05,latent,0.002,7,0,0,0,0.002084493637084961
rf,k-means,0.6,0.591,0.59,0.593,0.077,0.067,0.065,0.071,31.702,0.16,0.649,0.565,0.63,0.596,0.718,6e-06,latent,0.002,7,0,0,0,0.002084493637084961
svc,k-means,0.54,0.53,0.532,0.54,0.106,0.105,0.106,0.107,7.475,0.004,0.687,0.693,0.791,0.794,0.751,2.9e-05,latent,0.002,7,0,0,0,0.002084493637084961
logreg,k-means,0.623,0.616,0.619,0.625,0.17,0.174,0.174,0.166,18.491,7.706,0.577,0.507,0.577,0.539,0.606,2.9e-05,latent,0.002,7,0,0,0,0.002084493637084961
mlp,k-means,0.537,0.528,0.529,0.536,0.062,0.06,0.061,0.06,5.913,0.151,0.677,0.632,0.715,0.692,0.74,5.8e-05,latent,0.002,7,0,0,0,0.002084493637084961
xgb,k-center,0.547,0.516,0.515,0.54,0.174,0.19,0.185,0.167,7.703,6.379,0.522,0.322,0.298,0.325,0.526,9e-06,original,0.002,7,0,0,0,0.002389669418334961
rf,k-center,0.433,0.408,0.406,0.427,0.058,0.06,0.061,0.055,25.513,0.172,0.525,0.256,0.19,0.274,0.541,5e-06,original,0.002,7,0,0,0,0.002389669418334961
svc,k-center,0.54,0.514,0.515,0.538,0.052,0.047,0.042,0.047,10.088,0.003,0.509,0.21,0.122,0.241,0.587,1e-05,original,0.002,7,0,0,0,0.002389669418334961
logreg,k-center,0.623,0.587,0.585,0.615,0.101,0.111,0.109,0.099,6.348,0.12,0.512,0.225,0.147,0.251,0.596,0.0,original,0.002,7,0,0,0,0.002389669418334961
mlp,k-center,0.357,0.342,0.341,0.353,0.047,0.039,0.037,0.042,6.013,0.029,0.518,0.266,0.209,0.28,0.536,2.6e-05,original,0.002,7,0,0,0,0.002389669418334961
xgb,k-center,0.563,0.552,0.552,0.558,0.102,0.099,0.097,0.098,5.695,0.284,0.544,0.402,0.419,0.403,0.57,2.9e-05,latent,0.002,7,0,0,0,0.002389669418334961
rf,k-center,0.537,0.494,0.486,0.518,0.069,0.077,0.08,0.068,27.539,0.515,0.502,0.186,0.088,0.225,0.54,1e-05,latent,0.002,7,0,0,0,0.002389669418334961
svc,k-center,0.647,0.623,0.619,0.633,0.089,0.096,0.098,0.093,7.42,0.003,0.501,0.184,0.085,0.223,0.444,1.4e-05,latent,0.002,7,0,0,0,0.002389669418334961
logreg,k-center,0.64,0.608,0.605,0.629,0.027,0.016,0.017,0.015,5.379,0.114,0.502,0.186,0.088,0.225,0.548,2.5e-05,latent,0.002,7,0,0,0,0.002389669418334961
mlp,k-center,0.43,0.406,0.407,0.427,0.108,0.115,0.109,0.098,5.588,0.159,0.499,0.191,0.096,0.227,0.464,3.1e-05,latent,0.002,7,0,0,0,0.002389669418334961
xgb,ag,0.68,0.68,0.683,0.684,0.14,0.14,0.139,0.14,4.7,53.784,0.572,0.55,0.657,0.632,0.619,3e-05,original,0.002,7,0,0,0,0.0024116039276123047
rf,ag,0.643,0.625,0.627,0.644,0.187,0.193,0.19,0.181,23.432,0.266,0.628,0.558,0.63,0.596,0.672,9e-06,original,0.002,7,0,0,0,0.0024116039276123047
svc,ag,0.573,0.553,0.555,0.571,0.155,0.16,0.158,0.148,8.562,0.003,0.651,0.667,0.783,0.797,0.718,8e-06,original,0.002,7,0,0,0,0.0024116039276123047
logreg,ag,0.587,0.58,0.584,0.591,0.132,0.139,0.136,0.129,13.272,0.03,0.655,0.638,0.738,0.726,0.709,0.0,original,0.002,7,0,0,0,0.0024116039276123047
mlp,ag,0.55,0.541,0.545,0.555,0.107,0.116,0.115,0.109,7.526,0.023,0.656,0.635,0.732,0.718,0.713,2.9e-05,original,0.002,7,0,0,0,0.0024116039276123047
xgb,ag,0.64,0.625,0.632,0.649,0.164,0.166,0.161,0.154,6.498,15.539,0.651,0.61,0.698,0.673,0.702,2.3e-05,latent,0.002,7,0,0,0,0.0024116039276123047
rf,ag,0.643,0.636,0.64,0.647,0.132,0.135,0.131,0.123,30.519,0.179,0.665,0.605,0.683,0.654,0.72,1.2e-05,latent,0.002,7,0,0,0,0.0024116039276123047
