model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
mlp,ag,0.775,0.766,0.766,0.775,0.184,0.194,0.194,0.184,7.268,1.514,0.797,0.749,0.802,0.79,0.883,1.9e-05,original,20,0,,,,
xgb,k_center,0.625,0.617,0.617,0.625,0.137,0.138,0.138,0.137,5.9,0.32,0.699,0.703,0.786,0.788,0.814,5e-06,original,20,0,,,,
rf,k_center,0.45,0.423,0.423,0.45,0.127,0.138,0.138,0.127,17.705,0.121,0.76,0.7,0.755,0.738,0.85,3e-06,original,20,0,,,,
svc,k_center,0.6,0.505,0.505,0.6,0.094,0.154,0.154,0.094,4.13,0.002,0.51,0.452,0.668,0.765,0.273,1e-05,original,20,0,,,,
logreg,k_center,0.525,0.523,0.523,0.525,0.2,0.202,0.202,0.2,6.409,0.01,0.701,0.686,0.763,0.755,0.796,7e-06,original,20,0,,,,
mlp,k_center,0.4,0.398,0.398,0.4,0.184,0.181,0.181,0.184,8.431,1.58,0.696,0.683,0.762,0.755,0.791,1.4e-05,original,20,0,,,,
xgb,craig,0.7,0.657,0.786,0.85,0.245,0.28,0.175,0.122,4.63,0.334,0.5,0.432,0.657,0.761,0.588,4e-06,original,20,0,,,,
rf,craig,0.7,0.657,0.786,0.85,0.245,0.28,0.175,0.122,19.521,0.441,0.5,0.432,0.657,0.761,0.481,7e-06,original,20,0,,,,
svc,craig,0.7,0.657,0.786,0.85,0.245,0.28,0.175,0.122,6.828,0.002,0.5,0.432,0.657,0.761,0.377,3e-06,original,20,0,,,,
logreg,craig,0.7,0.657,0.786,0.85,0.245,0.28,0.175,0.122,10.809,0.485,0.5,0.432,0.657,0.761,0.553,7e-06,original,20,0,,,,
mlp,craig,0.6,0.429,0.729,0.75,0.122,0.0,0.105,0.0,8.198,1.346,0.512,0.457,0.671,0.766,0.344,2.2e-05,original,20,0,,,,
xgb,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,5.345,0.132,0.233,0.22,0.267,0.231,0.153,4e-06,original,20,0,,,,
rf,lc,0.9,0.896,0.896,0.9,0.094,0.099,0.099,0.094,20.383,0.32,0.238,0.247,0.326,0.277,0.152,1e-05,original,20,0,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.487,0.003,0.264,0.191,0.19,0.191,0.146,6e-06,original,20,0,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.799,0.008,0.258,0.174,0.163,0.174,0.126,1.2e-05,original,20,0,,,,
mlp,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,9.987,3.081,0.212,0.206,0.256,0.217,0.133,2.2e-05,original,20,0,,,,
