model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
logreg,k-means,0.894,0.894,0.894,0.896,0.059,0.058,0.057,0.055,8.967,2.221,0.706,0.672,0.741,0.726,0.786,1.5e-05,latent,0.002,5,0,0,0,3.8362464904785156
mlp,k-means,0.74,0.737,0.739,0.744,0.062,0.062,0.062,0.061,5.65,0.124,0.799,0.757,0.809,0.799,0.881,8e-06,latent,0.002,5,0,0,0,3.8362464904785156
xgb,k-center,0.653,0.649,0.649,0.652,0.086,0.089,0.09,0.089,9.188,5.523,0.69,0.6,0.647,0.62,0.779,4e-06,original,0.002,5,0,0,0,0.0019745826721191406
rf,k-center,0.664,0.655,0.655,0.663,0.093,0.092,0.091,0.091,21.518,0.737,0.748,0.703,0.763,0.748,0.828,1.9e-05,original,0.002,5,0,0,0,0.0019745826721191406
svc,k-center,0.653,0.644,0.644,0.651,0.063,0.071,0.072,0.065,8.134,0.006,0.765,0.687,0.737,0.716,0.853,1e-05,original,0.002,5,0,0,0,0.0019745826721191406
logreg,k-center,0.629,0.621,0.621,0.627,0.084,0.081,0.08,0.081,5.482,0.117,0.706,0.715,0.797,0.802,0.822,8e-06,original,0.002,5,0,0,0,0.0019745826721191406
mlp,k-center,0.533,0.525,0.526,0.535,0.054,0.062,0.061,0.054,6.596,3.663,0.7,0.64,0.7,0.677,0.786,1.6e-05,original,0.002,5,0,0,0,0.0019745826721191406
xgb,k-center,0.689,0.68,0.681,0.688,0.071,0.078,0.078,0.07,8.402,0.619,0.645,0.577,0.634,0.606,0.725,6e-06,latent,0.002,5,0,0,0,0.0019745826721191406
rf,k-center,0.7,0.691,0.691,0.698,0.086,0.086,0.085,0.085,24.052,0.142,0.814,0.761,0.81,0.798,0.887,8e-06,latent,0.002,5,0,0,0,0.0019745826721191406
svc,k-center,0.592,0.553,0.548,0.582,0.063,0.088,0.092,0.066,6.538,0.006,0.733,0.679,0.738,0.719,0.806,1.4e-05,latent,0.002,5,0,0,0,0.0019745826721191406
logreg,k-center,0.642,0.627,0.627,0.641,0.076,0.086,0.088,0.08,4.239,0.278,0.749,0.7,0.759,0.742,0.831,7e-06,latent,0.002,5,0,0,0,0.0019745826721191406
mlp,k-center,0.5,0.486,0.486,0.499,0.106,0.107,0.107,0.105,5.054,0.133,0.679,0.583,0.627,0.6,0.757,1.1e-05,latent,0.002,5,0,0,0,0.0019745826721191406
xgb,ag,0.954,0.953,0.953,0.954,0.023,0.023,0.023,0.023,8.345,64.442,0.651,0.662,0.763,0.773,0.787,2.3e-05,original,0.002,5,0,0,0,0.0015268325805664062
rf,ag,0.931,0.929,0.929,0.929,0.066,0.069,0.07,0.069,48.525,0.74,0.719,0.728,0.806,0.81,0.843,3.6e-05,original,0.002,5,0,0,0,0.0015268325805664062
svc,ag,0.794,0.78,0.778,0.788,0.149,0.164,0.166,0.156,10.97,0.005,0.781,0.703,0.752,0.732,0.863,1.1e-05,original,0.002,5,0,0,0,0.0015268325805664062
logreg,ag,0.815,0.809,0.808,0.812,0.11,0.115,0.116,0.114,11.471,0.539,0.773,0.706,0.758,0.74,0.851,7e-06,original,0.002,5,0,0,0,0.0015268325805664062
mlp,ag,0.732,0.722,0.722,0.73,0.118,0.124,0.125,0.122,6.769,2.189,0.776,0.695,0.743,0.723,0.859,1.9e-05,original,0.002,5,0,0,0,0.0015268325805664062
xgb,ag,0.988,0.988,0.988,0.988,0.025,0.024,0.024,0.024,9.844,6.069,0.73,0.739,0.814,0.819,0.832,1.6e-05,latent,0.002,5,0,0,0,0.0015268325805664062
rf,ag,0.965,0.965,0.965,0.965,0.047,0.047,0.047,0.047,33.321,0.726,0.792,0.779,0.835,0.832,0.877,1.9e-05,latent,0.002,5,0,0,0,0.0015268325805664062
svc,ag,0.872,0.871,0.871,0.872,0.058,0.058,0.058,0.058,7.662,0.004,0.732,0.674,0.732,0.712,0.814,6e-06,latent,0.002,5,0,0,0,0.0015268325805664062
logreg,ag,0.885,0.883,0.883,0.884,0.062,0.065,0.065,0.064,6.052,0.26,0.741,0.704,0.768,0.755,0.828,7e-06,latent,0.002,5,0,0,0,0.0015268325805664062
mlp,ag,0.801,0.799,0.8,0.803,0.08,0.08,0.079,0.079,6.82,8.467,0.78,0.738,0.794,0.782,0.871,2.5e-05,latent,0.002,5,0,0,0,0.0015268325805664062
xgb,lc,0.989,0.988,0.988,0.988,0.022,0.024,0.024,0.024,10.051,2.78,0.231,0.249,0.339,0.288,0.155,1.2e-05,original,0.002,5,0,0,0,0.0019321441650390625
rf,lc,0.965,0.965,0.965,0.965,0.047,0.047,0.047,0.047,27.79,1.094,0.231,0.236,0.306,0.26,0.13,1.4e-05,original,0.002,5,0,0,0,0.0019321441650390625
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.989,0.003,0.199,0.195,0.245,0.206,0.11,4e-06,original,0.002,5,0,0,0,0.0019321441650390625
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.887,0.187,0.209,0.195,0.236,0.203,0.116,6e-06,original,0.002,5,0,0,0,0.0019321441650390625
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.145,2.912,0.206,0.213,0.279,0.233,0.122,1.9e-05,original,0.002,5,0,0,0,0.0019321441650390625
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.39,4.075,0.27,0.152,0.118,0.157,0.139,1.7e-05,latent,0.002,5,0,0,0,0.0019321441650390625
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,31.146,0.739,0.176,0.18,0.232,0.192,0.102,1.3e-05,latent,0.002,5,0,0,0,0.0019321441650390625
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.236,0.007,0.191,0.196,0.255,0.212,0.115,1.2e-05,latent,0.002,5,0,0,0,0.0019321441650390625
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.024,0.146,0.199,0.195,0.245,0.206,0.117,7e-06,latent,0.002,5,0,0,0,0.0019321441650390625
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.447,0.496,0.201,0.203,0.259,0.218,0.116,3.1e-05,latent,0.002,5,0,0,0,0.0019321441650390625
xgb,craig,0.692,0.673,0.695,0.717,0.148,0.171,0.14,0.109,9.586,0.136,0.58,0.585,0.73,0.771,0.628,4e-06,original,0.002,5,0,0,0,0.00151824951171875
rf,craig,0.448,0.422,0.454,0.486,0.115,0.133,0.118,0.099,27.961,0.738,0.503,0.486,0.581,0.55,0.52,3.1e-05,original,0.002,5,0,0,0,0.00151824951171875
svc,craig,0.518,0.443,0.487,0.583,0.086,0.127,0.119,0.086,3.999,0.002,0.517,0.236,0.154,0.269,0.366,8e-06,original,0.002,5,0,0,0,0.00151824951171875
logreg,craig,0.507,0.499,0.522,0.536,0.053,0.054,0.058,0.061,7.34,0.138,0.572,0.575,0.7,0.711,0.659,7e-06,original,0.002,5,0,0,0,0.00151824951171875
mlp,craig,0.477,0.424,0.457,0.514,0.098,0.134,0.117,0.069,12.992,3.325,0.579,0.491,0.532,0.503,0.595,1e-05,original,0.002,5,0,0,0,0.00151824951171875
xgb,craig,0.658,0.65,0.663,0.675,0.081,0.09,0.088,0.081,6.442,2.996,0.656,0.634,0.715,0.701,0.725,5e-06,latent,0.002,5,0,0,0,0.00151824951171875
rf,craig,0.623,0.611,0.621,0.628,0.051,0.058,0.053,0.041,18.904,0.275,0.497,0.412,0.446,0.42,0.542,5e-06,latent,0.002,5,0,0,0,0.00151824951171875
svc,craig,0.643,0.633,0.644,0.656,0.084,0.095,0.098,0.087,8.194,0.003,0.56,0.531,0.613,0.584,0.604,5e-06,latent,0.002,5,0,0,0,0.00151824951171875
logreg,craig,0.678,0.67,0.684,0.7,0.078,0.085,0.086,0.081,7.367,0.11,0.591,0.553,0.63,0.601,0.64,8e-06,latent,0.002,5,0,0,0,0.00151824951171875
mlp,craig,0.56,0.542,0.561,0.583,0.068,0.062,0.069,0.078,6.252,0.166,0.583,0.54,0.613,0.582,0.618,1.9e-05,latent,0.002,5,0,0,0,0.00151824951171875
xgb,random,0.836,0.835,0.836,0.837,0.071,0.07,0.069,0.068,24.59,71.195,0.758,0.717,0.777,0.763,0.847,1.7e-05,original,0.002,6,,,,
rf,random,0.838,0.836,0.837,0.837,0.107,0.108,0.108,0.108,36.705,0.82,0.776,0.737,0.795,0.784,0.865,2.6e-05,original,0.002,6,,,,
svc,random,0.874,0.872,0.872,0.872,0.094,0.095,0.095,0.094,4.03,0.004,0.786,0.727,0.779,0.763,0.867,1.8e-05,original,0.002,6,,,,
logreg,random,0.886,0.884,0.884,0.884,0.053,0.053,0.053,0.053,6.593,0.132,0.78,0.739,0.795,0.783,0.868,1.1e-05,original,0.002,6,,,,
mlp,random,0.84,0.836,0.836,0.837,0.087,0.087,0.087,0.087,19.248,10.751,0.794,0.744,0.796,0.783,0.874,3e-05,original,0.002,6,,,,
xgb,k-means,0.954,0.953,0.953,0.953,0.044,0.044,0.044,0.044,13.058,20.676,0.676,0.684,0.776,0.782,0.811,1.2e-05,original,0.002,6,0,0,0,0.0023059844970703125
rf,k-means,0.894,0.894,0.894,0.895,0.025,0.025,0.025,0.025,32.332,0.418,0.754,0.75,0.816,0.815,0.862,2.4e-05,original,0.002,6,0,0,0,0.0023059844970703125
svc,k-means,0.893,0.893,0.894,0.895,0.026,0.026,0.025,0.025,11.095,0.004,0.765,0.685,0.734,0.713,0.853,2.5e-05,original,0.002,6,0,0,0,0.0023059844970703125
logreg,k-means,0.89,0.891,0.892,0.894,0.072,0.071,0.071,0.069,5.265,0.253,0.766,0.716,0.772,0.757,0.848,1.1e-05,original,0.002,6,0,0,0,0.0023059844970703125
mlp,k-means,0.879,0.88,0.881,0.883,0.086,0.085,0.085,0.084,14.371,3.9,0.787,0.75,0.806,0.796,0.874,2.7e-05,original,0.002,6,0,0,0,0.0023059844970703125
xgb,k-means,0.989,0.989,0.989,0.989,0.022,0.022,0.022,0.022,9.003,38.174,0.804,0.741,0.79,0.775,0.861,1e-05,latent,0.002,6,0,0,0,0.0023059844970703125
rf,k-means,0.989,0.989,0.989,0.989,0.022,0.022,0.022,0.022,29.268,1.581,0.816,0.747,0.794,0.779,0.881,4.2e-05,latent,0.002,6,0,0,0,0.0023059844970703125
svc,k-means,0.881,0.881,0.881,0.883,0.077,0.077,0.076,0.075,5.762,0.004,0.777,0.706,0.757,0.738,0.87,7e-06,latent,0.002,6,0,0,0,0.0023059844970703125
logreg,k-means,0.881,0.881,0.881,0.883,0.086,0.085,0.085,0.084,8.729,1.108,0.792,0.727,0.778,0.762,0.88,1.7e-05,latent,0.002,6,0,0,0,0.0023059844970703125
mlp,k-means,0.81,0.809,0.811,0.814,0.08,0.083,0.082,0.078,16.464,1.765,0.805,0.76,0.811,0.8,0.888,3e-05,latent,0.002,6,0,0,0,0.0023059844970703125
xgb,k-center,0.626,0.619,0.621,0.628,0.098,0.096,0.094,0.094,5.415,46.624,0.663,0.526,0.549,0.53,0.778,5e-06,original,0.002,6,0,0,0,0.002249002456665039
rf,k-center,0.599,0.587,0.591,0.604,0.121,0.135,0.131,0.116,27.82,0.392,0.741,0.667,0.719,0.697,0.828,1.6e-05,original,0.002,6,0,0,0,0.002249002456665039
svc,k-center,0.647,0.644,0.646,0.649,0.115,0.118,0.117,0.115,7.989,0.005,0.623,0.468,0.476,0.468,0.749,1.2e-05,original,0.002,6,0,0,0,0.002249002456665039
logreg,k-center,0.64,0.637,0.637,0.639,0.09,0.09,0.09,0.089,4.23,0.18,0.681,0.621,0.682,0.657,0.756,1.7e-05,original,0.002,6,0,0,0,0.002249002456665039
mlp,k-center,0.554,0.547,0.55,0.557,0.131,0.132,0.129,0.124,13.689,5.237,0.669,0.554,0.588,0.564,0.777,2.1e-05,original,0.002,6,0,0,0,0.002249002456665039
xgb,k-center,0.719,0.713,0.715,0.722,0.118,0.119,0.117,0.112,7.602,11.106,0.749,0.716,0.779,0.767,0.817,1.4e-05,latent,0.002,6,0,0,0,0.002249002456665039
rf,k-center,0.689,0.681,0.685,0.697,0.129,0.14,0.138,0.126,22.101,0.396,0.817,0.758,0.805,0.792,0.892,1.3e-05,latent,0.002,6,0,0,0,0.002249002456665039
svc,k-center,0.624,0.623,0.625,0.627,0.112,0.112,0.111,0.112,9.379,0.006,0.585,0.401,0.387,0.402,0.723,1.5e-05,latent,0.002,6,0,0,0,0.002249002456665039
logreg,k-center,0.649,0.647,0.648,0.65,0.113,0.112,0.112,0.114,12.869,0.519,0.652,0.537,0.57,0.546,0.759,8e-06,latent,0.002,6,0,0,0,0.002249002456665039
mlp,k-center,0.496,0.489,0.492,0.5,0.083,0.092,0.089,0.079,10.833,0.279,0.659,0.554,0.592,0.566,0.746,2.1e-05,latent,0.002,6,0,0,0,0.002249002456665039
xgb,ag,0.965,0.965,0.965,0.965,0.069,0.071,0.071,0.071,7.097,18.404,0.736,0.732,0.803,0.801,0.833,5e-06,original,0.002,6,0,0,0,0.0013921260833740234
rf,ag,0.896,0.894,0.895,0.895,0.079,0.079,0.078,0.078,21.805,0.354,0.742,0.685,0.743,0.724,0.827,1.4e-05,original,0.002,6,0,0,0,0.0013921260833740234
svc,ag,0.918,0.917,0.918,0.918,0.048,0.048,0.048,0.047,7.388,0.003,0.762,0.683,0.733,0.712,0.831,4e-06,original,0.002,6,0,0,0,0.0013921260833740234
logreg,ag,0.918,0.918,0.918,0.918,0.062,0.061,0.061,0.06,9.113,0.195,0.774,0.702,0.752,0.733,0.864,1.1e-05,original,0.002,6,0,0,0,0.0013921260833740234
mlp,ag,0.897,0.894,0.894,0.895,0.046,0.046,0.045,0.045,6.501,12.142,0.779,0.727,0.781,0.767,0.86,2.3e-05,original,0.002,6,0,0,0,0.0013921260833740234
xgb,ag,0.944,0.942,0.942,0.942,0.035,0.037,0.037,0.037,8.688,13.485,0.803,0.762,0.814,0.804,0.87,1.3e-05,latent,0.002,6,0,0,0,0.0013921260833740234
rf,ag,0.907,0.905,0.905,0.906,0.061,0.061,0.06,0.06,39.177,0.499,0.814,0.745,0.792,0.777,0.879,1.3e-05,latent,0.002,6,0,0,0,0.0013921260833740234
svc,ag,0.918,0.917,0.918,0.918,0.048,0.048,0.048,0.047,5.79,0.004,0.78,0.711,0.762,0.744,0.865,7e-06,latent,0.002,6,0,0,0,0.0013921260833740234
logreg,ag,0.91,0.907,0.907,0.907,0.045,0.047,0.047,0.046,9.292,0.729,0.792,0.732,0.783,0.768,0.874,1.1e-05,latent,0.002,6,0,0,0,0.0013921260833740234
mlp,ag,0.862,0.859,0.859,0.86,0.027,0.03,0.031,0.03,9.777,5.236,0.774,0.734,0.791,0.779,0.864,2.3e-05,latent,0.002,6,0,0,0,0.0013921260833740234
xgb,lc,0.976,0.976,0.976,0.976,0.047,0.047,0.047,0.047,6.398,8.7,0.233,0.243,0.321,0.273,0.14,1.5e-05,original,0.002,6,0,0,0,0.0047457218170166016
rf,lc,0.965,0.965,0.965,0.965,0.047,0.047,0.047,0.047,47.871,1.228,0.235,0.246,0.325,0.277,0.13,7.2e-05,original,0.002,6,0,0,0,0.0047457218170166016
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.44,0.003,0.203,0.202,0.256,0.216,0.116,3e-06,original,0.002,6,0,0,0,0.0047457218170166016
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.478,0.14,0.206,0.191,0.231,0.199,0.115,1e-05,original,0.002,6,0,0,0,0.0047457218170166016
mlp,lc,0.976,0.976,0.976,0.976,0.047,0.047,0.047,0.047,13.354,6.493,0.212,0.215,0.276,0.232,0.127,1.1e-05,original,0.002,6,0,0,0,0.0047457218170166016
xgb,lc,0.978,0.976,0.976,0.976,0.044,0.047,0.047,0.047,8.438,24.334,0.375,0.169,0.1,0.19,0.15,1.1e-05,latent,0.002,6,0,0,0,0.0047457218170166016
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,27.313,0.627,0.197,0.209,0.279,0.232,0.108,1.3e-05,latent,0.002,6,0,0,0,0.0047457218170166016
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.886,0.003,0.243,0.188,0.198,0.189,0.132,5e-06,latent,0.002,6,0,0,0,0.0047457218170166016
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.243,0.349,0.241,0.19,0.203,0.191,0.133,1.4e-05,latent,0.002,6,0,0,0,0.0047457218170166016
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.571,0.352,0.227,0.198,0.228,0.202,0.132,2.2e-05,latent,0.002,6,0,0,0,0.0047457218170166016
xgb,craig,0.65,0.635,0.64,0.653,0.108,0.105,0.099,0.095,6.38,38.012,0.58,0.578,0.688,0.685,0.623,1.5e-05,original,0.002,6,0,0,0,0.001459360122680664
rf,craig,0.61,0.587,0.586,0.603,0.068,0.07,0.071,0.065,28.792,0.33,0.683,0.631,0.695,0.672,0.696,7e-06,original,0.002,6,0,0,0,0.001459360122680664
svc,craig,0.69,0.667,0.673,0.7,0.094,0.11,0.107,0.089,9.477,0.002,0.367,0.317,0.357,0.325,0.681,8e-06,original,0.002,6,0,0,0,0.001459360122680664
logreg,craig,0.71,0.694,0.698,0.717,0.106,0.115,0.115,0.103,3.341,0.074,0.391,0.276,0.27,0.277,0.319,7e-06,original,0.002,6,0,0,0,0.001459360122680664
mlp,craig,0.715,0.706,0.708,0.717,0.134,0.142,0.141,0.13,5.113,3.209,0.488,0.438,0.497,0.461,0.486,2.8e-05,original,0.002,6,0,0,0,0.001459360122680664
xgb,craig,0.605,0.569,0.571,0.603,0.08,0.079,0.074,0.065,11.382,14.363,0.675,0.6,0.654,0.627,0.73,2.3e-05,latent,0.002,6,0,0,0,0.001459360122680664
rf,craig,0.43,0.422,0.429,0.439,0.097,0.092,0.095,0.103,26.211,0.198,0.736,0.667,0.722,0.7,0.765,6e-06,latent,0.002,6,0,0,0,0.001459360122680664
svc,craig,0.685,0.667,0.672,0.692,0.138,0.148,0.147,0.133,4.577,0.002,0.385,0.354,0.415,0.375,0.36,1.7e-05,latent,0.002,6,0,0,0,0.001459360122680664
logreg,craig,0.62,0.61,0.614,0.622,0.137,0.135,0.132,0.129,11.361,0.708,0.404,0.305,0.314,0.306,0.385,9e-06,latent,0.002,6,0,0,0,0.001459360122680664
mlp,craig,0.6,0.594,0.597,0.6,0.171,0.168,0.165,0.163,6.07,0.072,0.36,0.317,0.362,0.328,0.326,2.8e-05,latent,0.002,6,0,0,0,0.001459360122680664
xgb,random,0.836,0.835,0.836,0.837,0.061,0.059,0.059,0.057,8.628,10.123,0.755,0.719,0.78,0.768,0.845,7e-06,original,0.002,7,,,,
rf,random,0.79,0.787,0.788,0.791,0.03,0.03,0.029,0.027,24.159,0.148,0.772,0.733,0.791,0.779,0.861,5e-06,original,0.002,7,,,,
svc,random,0.803,0.799,0.799,0.804,0.098,0.102,0.102,0.097,4.053,0.006,0.787,0.729,0.781,0.765,0.864,1.2e-05,original,0.002,7,,,,
logreg,random,0.815,0.812,0.813,0.815,0.085,0.085,0.085,0.083,6.976,0.125,0.789,0.744,0.799,0.787,0.864,7e-06,original,0.002,7,,,,
mlp,random,0.803,0.802,0.803,0.803,0.055,0.055,0.055,0.055,7.825,3.419,0.768,0.74,0.8,0.791,0.87,1.6e-05,original,0.002,7,,,,
xgb,k-means,0.922,0.919,0.918,0.919,0.044,0.046,0.047,0.046,11.052,25.088,0.719,0.616,0.658,0.633,0.813,1.4e-05,original,0.002,7,0,0,0,0.001321554183959961
rf,k-means,0.851,0.847,0.847,0.848,0.096,0.096,0.096,0.096,32.422,0.774,0.772,0.73,0.787,0.775,0.852,2.2e-05,original,0.002,7,0,0,0,0.001321554183959961
svc,k-means,0.85,0.841,0.841,0.847,0.105,0.115,0.116,0.109,6.147,0.004,0.791,0.73,0.781,0.765,0.86,7e-06,original,0.002,7,0,0,0,0.001321554183959961
logreg,k-means,0.824,0.823,0.823,0.824,0.122,0.123,0.123,0.123,3.558,0.107,0.777,0.737,0.794,0.782,0.851,1.1e-05,original,0.002,7,0,0,0,0.001321554183959961
mlp,k-means,0.79,0.789,0.789,0.789,0.128,0.128,0.127,0.128,9.934,12.896,0.778,0.738,0.795,0.783,0.86,1.4e-05,original,0.002,7,0,0,0,0.001321554183959961
xgb,k-means,0.978,0.977,0.977,0.977,0.027,0.028,0.028,0.028,6.145,22.767,0.674,0.696,0.793,0.81,0.849,1e-05,latent,0.002,7,0,0,0,0.001321554183959961
rf,k-means,0.919,0.917,0.918,0.918,0.031,0.03,0.03,0.029,20.833,0.306,0.814,0.757,0.805,0.792,0.887,7e-06,latent,0.002,7,0,0,0,0.001321554183959961
svc,k-means,0.849,0.847,0.847,0.848,0.12,0.122,0.122,0.122,14.854,0.005,0.776,0.712,0.765,0.748,0.847,7e-06,latent,0.002,7,0,0,0,0.001321554183959961
logreg,k-means,0.815,0.813,0.813,0.815,0.119,0.119,0.119,0.117,10.884,0.161,0.691,0.654,0.724,0.706,0.76,8e-06,latent,0.002,7,0,0,0,0.001321554183959961
mlp,k-means,0.701,0.694,0.692,0.697,0.112,0.118,0.119,0.116,8.334,0.179,0.798,0.756,0.81,0.799,0.883,2.6e-05,latent,0.002,7,0,0,0,0.001321554183959961
xgb,k-center,0.756,0.753,0.753,0.756,0.09,0.088,0.087,0.087,7.983,40.183,0.72,0.655,0.711,0.689,0.79,1e-05,original,0.002,7,0,0,0,0.0019402503967285156
rf,k-center,0.733,0.732,0.733,0.734,0.072,0.072,0.072,0.072,49.62,1.334,0.743,0.662,0.711,0.689,0.825,5.2e-05,original,0.002,7,0,0,0,0.0019402503967285156
svc,k-center,0.676,0.67,0.671,0.676,0.107,0.106,0.105,0.103,8.291,0.005,0.739,0.67,0.724,0.703,0.813,4.3e-05,original,0.002,7,0,0,0,0.0019402503967285156
logreg,k-center,0.651,0.643,0.644,0.652,0.053,0.055,0.053,0.048,19.516,0.272,0.649,0.668,0.775,0.795,0.778,1.6e-05,original,0.002,7,0,0,0,0.0019402503967285156
mlp,k-center,0.593,0.588,0.589,0.594,0.079,0.075,0.074,0.075,13.339,4.567,0.659,0.541,0.572,0.549,0.739,2.4e-05,original,0.002,7,0,0,0,0.0019402503967285156
xgb,k-center,0.753,0.75,0.751,0.755,0.105,0.104,0.104,0.103,11.357,43.478,0.699,0.603,0.647,0.621,0.778,7e-06,latent,0.002,7,0,0,0,0.0019402503967285156
rf,k-center,0.742,0.74,0.741,0.744,0.028,0.029,0.029,0.031,37.239,0.364,0.815,0.755,0.803,0.79,0.889,8e-06,latent,0.002,7,0,0,0,0.0019402503967285156
svc,k-center,0.65,0.646,0.647,0.652,0.069,0.072,0.071,0.066,10.233,0.004,0.669,0.655,0.739,0.73,0.718,1e-05,latent,0.002,7,0,0,0,0.0019402503967285156
logreg,k-center,0.682,0.677,0.679,0.686,0.052,0.055,0.053,0.049,11.462,0.424,0.673,0.663,0.748,0.741,0.754,2.8e-05,latent,0.002,7,0,0,0,0.0019402503967285156
mlp,k-center,0.638,0.635,0.636,0.639,0.082,0.084,0.082,0.079,7.739,0.154,0.652,0.547,0.585,0.559,0.73,2.1e-05,latent,0.002,7,0,0,0,0.0019402503967285156
xgb,ag,0.933,0.931,0.931,0.931,0.042,0.043,0.043,0.043,4.758,2.59,0.758,0.728,0.79,0.78,0.846,1.3e-05,original,0.002,7,0,0,0,0.0018079280853271484
rf,ag,0.885,0.883,0.883,0.884,0.04,0.038,0.038,0.037,49.511,1.307,0.756,0.739,0.803,0.797,0.85,3.4e-05,original,0.002,7,0,0,0,0.0018079280853271484
svc,ag,0.921,0.918,0.918,0.919,0.026,0.028,0.028,0.027,8.392,0.017,0.692,0.629,0.688,0.664,0.735,2.8e-05,original,0.002,7,0,0,0,0.0018079280853271484
logreg,ag,0.929,0.929,0.93,0.93,0.046,0.045,0.045,0.044,6.089,0.217,0.764,0.709,0.765,0.749,0.838,1.8e-05,original,0.002,7,0,0,0,0.0018079280853271484
mlp,ag,0.847,0.847,0.847,0.848,0.061,0.061,0.061,0.061,18.504,13.539,0.757,0.696,0.751,0.733,0.839,2.8e-05,original,0.002,7,0,0,0,0.0018079280853271484
xgb,ag,0.965,0.965,0.965,0.965,0.028,0.028,0.028,0.028,8.962,8.925,0.791,0.751,0.805,0.795,0.868,5e-06,latent,0.002,7,0,0,0,0.0018079280853271484
rf,ag,0.942,0.941,0.941,0.942,0.04,0.038,0.038,0.037,28.336,0.772,0.812,0.762,0.812,0.8,0.893,2.8e-05,latent,0.002,7,0,0,0,0.0018079280853271484
