model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
svc,k-center,0.6,0.493,0.493,0.6,0.122,0.196,0.196,0.122,10.699,0.002,0.5,0.135,0.043,0.156,0.423,3e-06,original,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0019969940185546875
logreg,k-center,0.55,0.5,0.5,0.55,0.187,0.213,0.213,0.187,10.802,0.225,0.495,0.138,0.049,0.157,0.608,1e-06,original,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0019969940185546875
mlp,k-center,0.3,0.247,0.247,0.3,0.187,0.165,0.165,0.187,6.461,0.04,0.662,0.606,0.755,0.724,0.74,4.9e-05,original,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0019969940185546875
xgb,k-center,0.65,0.58,0.58,0.65,0.2,0.256,0.256,0.2,11.24,12.136,0.73,0.727,0.856,0.855,0.809,4.6e-05,latent,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0019969940185546875
rf,k-center,0.45,0.393,0.393,0.45,0.187,0.203,0.203,0.187,20.674,0.424,0.776,0.639,0.748,0.708,0.857,2.9e-05,latent,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0019969940185546875
svc,k-center,0.6,0.527,0.527,0.6,0.122,0.179,0.179,0.122,9.767,0.002,0.495,0.134,0.043,0.154,0.356,6e-06,latent,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0019969940185546875
logreg,k-center,0.55,0.5,0.5,0.55,0.187,0.213,0.213,0.187,5.961,0.212,0.492,0.138,0.051,0.157,0.68,1e-06,latent,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0019969940185546875
mlp,k-center,0.45,0.373,0.373,0.45,0.1,0.114,0.114,0.1,5.655,0.048,0.66,0.543,0.664,0.61,0.738,6.9e-05,latent,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0019969940185546875
xgb,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,13.898,10.09,0.828,0.8,0.89,0.886,0.884,7.9e-05,original,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0021741390228271484
rf,ag,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,30.83,0.463,0.759,0.641,0.756,0.719,0.822,2.3e-05,original,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0021741390228271484
svc,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,9.509,0.002,0.812,0.701,0.807,0.78,0.887,2e-06,original,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0021741390228271484
logreg,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,9.527,0.142,0.8,0.695,0.804,0.777,0.893,1e-06,original,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0021741390228271484
mlp,ag,0.55,0.5,0.5,0.55,0.187,0.213,0.213,0.187,6.566,1.907,0.745,0.601,0.71,0.663,0.835,4.1e-05,original,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0021741390228271484
xgb,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,6.918,10.501,0.831,0.795,0.886,0.88,0.852,3e-05,latent,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0021741390228271484
rf,ag,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,23.355,0.361,0.812,0.79,0.886,0.882,0.886,3.5e-05,latent,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0021741390228271484
svc,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,6.244,0.002,0.809,0.752,0.856,0.843,0.9,4e-06,latent,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0021741390228271484
logreg,ag,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,4.712,0.272,0.772,0.704,0.822,0.803,0.862,1e-06,latent,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0021741390228271484
mlp,ag,0.55,0.5,0.5,0.55,0.187,0.213,0.213,0.187,9.464,1.954,0.766,0.697,0.817,0.796,0.858,0.000106,latent,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0021741390228271484
xgb,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,5.13,9.58,0.34,0.108,0.052,0.115,0.119,3.8e-05,original,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0019600391387939453
rf,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,30.969,0.328,0.325,0.209,0.243,0.212,0.225,2.9e-05,original,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0019600391387939453
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.81,0.002,0.255,0.124,0.116,0.124,0.148,3e-06,original,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0019600391387939453
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.854,0.112,0.305,0.107,0.063,0.111,0.126,1e-06,original,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0019600391387939453
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.789,1.799,0.278,0.185,0.22,0.188,0.21,9.2e-05,original,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0019600391387939453
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.943,10.625,0.361,0.157,0.132,0.159,0.256,6.9e-05,latent,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0019600391387939453
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.454,0.355,0.305,0.123,0.092,0.125,0.137,1.9e-05,latent,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0019600391387939453
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.017,0.002,0.264,0.139,0.14,0.139,0.151,5e-06,latent,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0019600391387939453
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.591,0.144,0.278,0.121,0.101,0.122,0.131,1e-06,latent,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0019600391387939453
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.853,0.148,0.3,0.194,0.225,0.196,0.205,9.9e-05,latent,10,5,1394.8440988063812,0,8.642968910604358e-07,0.0019600391387939453
xgb,craig,0.6,0.467,0.467,0.6,0.2,0.267,0.267,0.2,5.37,8.714,0.5,0.134,0.042,0.155,0.5,4e-05,original,10,5,1394.8440988063812,0,8.642968910604358e-07,0.002756357192993164
rf,craig,0.6,0.467,0.467,0.6,0.2,0.267,0.267,0.2,24.602,0.26,0.5,0.134,0.042,0.155,0.5,1.4e-05,original,10,5,1394.8440988063812,0,8.642968910604358e-07,0.002756357192993164
svc,craig,0.5,0.333,0.4,0.5,0.0,0.0,0.133,0.0,9.486,0.002,0.5,0.134,0.042,0.155,0.628,2e-06,original,10,5,1394.8440988063812,0,8.642968910604358e-07,0.002756357192993164
logreg,craig,0.5,0.333,0.4,0.5,0.0,0.0,0.133,0.0,14.435,0.45,0.5,0.134,0.042,0.155,0.44,0.0,original,10,5,1394.8440988063812,0,8.642968910604358e-07,0.002756357192993164
mlp,craig,0.3,0.267,0.267,0.3,0.4,0.389,0.389,0.4,8.781,0.041,0.432,0.284,0.329,0.29,0.408,5.5e-05,original,10,5,1394.8440988063812,0,8.642968910604358e-07,0.002756357192993164
xgb,craig,0.6,0.467,0.467,0.6,0.2,0.267,0.267,0.2,7.019,9.76,0.5,0.134,0.042,0.155,0.595,7.4e-05,latent,10,5,1394.8440988063812,0,8.642968910604358e-07,0.002756357192993164
rf,craig,0.4,0.267,0.267,0.4,0.2,0.133,0.133,0.2,24.355,0.807,0.5,0.134,0.042,0.155,0.5,1.1e-05,latent,10,5,1394.8440988063812,0,8.642968910604358e-07,0.002756357192993164
svc,craig,0.5,0.333,0.4,0.5,0.0,0.0,0.133,0.0,10.22,0.002,0.5,0.134,0.042,0.155,0.528,3e-06,latent,10,5,1394.8440988063812,0,8.642968910604358e-07,0.002756357192993164
logreg,craig,0.5,0.4,0.467,0.5,0.316,0.327,0.34,0.316,17.522,0.399,0.479,0.323,0.378,0.333,0.453,1e-06,latent,10,5,1394.8440988063812,0,8.642968910604358e-07,0.002756357192993164
mlp,craig,0.2,0.133,0.133,0.2,0.245,0.163,0.163,0.245,9.333,0.069,0.479,0.218,0.194,0.22,0.438,4.8e-05,latent,10,5,1394.8440988063812,0,8.642968910604358e-07,0.002756357192993164
xgb,random,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,5.814,3.531,0.835,0.792,0.883,0.876,0.873,4.9e-05,original,10,6,,,,
rf,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,26.922,0.55,0.768,0.682,0.8,0.775,0.844,3.6e-05,original,10,6,,,,
svc,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,12.882,0.002,0.76,0.667,0.787,0.758,0.824,3e-06,original,10,6,,,,
logreg,random,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,12.128,0.022,0.779,0.691,0.807,0.782,0.845,0.0,original,10,6,,,,
mlp,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,10.061,0.044,0.741,0.648,0.772,0.74,0.812,5.7e-05,original,10,6,,,,
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,5.099,3.827,0.801,0.801,0.895,0.895,0.851,5.8e-05,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0016744136810302734
rf,k-means,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,20.729,0.564,0.749,0.674,0.798,0.774,0.814,2.2e-05,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0016744136810302734
svc,k-means,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,12.303,0.002,0.804,0.776,0.877,0.871,0.113,3e-06,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0016744136810302734
logreg,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,10.534,0.127,0.808,0.809,0.9,0.9,0.873,1e-06,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0016744136810302734
mlp,k-means,0.6,0.573,0.573,0.6,0.3,0.32,0.32,0.3,12.507,0.074,0.782,0.734,0.847,0.835,0.872,0.000126,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0016744136810302734
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,7.245,3.563,0.774,0.775,0.882,0.882,0.832,5.7e-05,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0016744136810302734
rf,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,24.248,0.629,0.812,0.805,0.897,0.895,0.897,3.3e-05,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0016744136810302734
svc,k-means,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,7.539,0.002,0.797,0.719,0.829,0.809,0.88,4e-06,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0016744136810302734
logreg,k-means,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,13.449,0.35,0.791,0.725,0.836,0.82,0.869,1e-06,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0016744136810302734
mlp,k-means,0.55,0.5,0.5,0.55,0.187,0.213,0.213,0.187,14.502,0.072,0.751,0.693,0.818,0.8,0.854,0.000149,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0016744136810302734
xgb,k-center,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,5.887,4.153,0.835,0.792,0.883,0.876,0.837,5.8e-05,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0020143985748291016
rf,k-center,0.65,0.64,0.64,0.65,0.3,0.314,0.314,0.3,27.47,0.531,0.517,0.215,0.174,0.219,0.798,2.9e-05,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0020143985748291016
svc,k-center,0.55,0.447,0.447,0.55,0.1,0.157,0.157,0.1,4.359,0.002,0.5,0.135,0.043,0.156,0.504,7e-06,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0020143985748291016
logreg,k-center,0.45,0.373,0.373,0.45,0.1,0.114,0.114,0.1,9.844,0.366,0.585,0.371,0.416,0.378,0.625,1e-06,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0020143985748291016
mlp,k-center,0.3,0.28,0.28,0.3,0.187,0.194,0.194,0.187,8.671,0.063,0.64,0.452,0.528,0.474,0.744,4.5e-05,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0020143985748291016
xgb,k-center,0.75,0.747,0.747,0.75,0.224,0.224,0.224,0.224,4.421,4.846,0.827,0.787,0.881,0.874,0.866,2.8e-05,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0020143985748291016
rf,k-center,0.55,0.507,0.507,0.55,0.245,0.271,0.271,0.245,27.004,0.538,0.81,0.697,0.804,0.776,0.889,3.1e-05,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0020143985748291016
svc,k-center,0.6,0.493,0.493,0.6,0.122,0.196,0.196,0.122,4.734,0.001,0.5,0.135,0.043,0.156,0.484,5e-06,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0020143985748291016
logreg,k-center,0.45,0.36,0.36,0.45,0.187,0.196,0.196,0.187,8.89,0.134,0.496,0.135,0.044,0.155,0.484,1e-06,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0020143985748291016
mlp,k-center,0.25,0.2,0.2,0.25,0.0,0.0,0.0,0.0,6.027,0.062,0.575,0.368,0.415,0.376,0.66,0.000145,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0020143985748291016
xgb,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,13.531,17.159,0.797,0.8,0.896,0.896,0.876,2.7e-05,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0017845630645751953
rf,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,31.313,0.448,0.731,0.689,0.821,0.806,0.829,2.2e-05,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0017845630645751953
svc,ag,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,7.487,0.002,0.795,0.768,0.873,0.867,0.875,3e-06,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0017845630645751953
logreg,ag,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,10.391,0.141,0.803,0.792,0.889,0.887,0.897,1e-06,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0017845630645751953
mlp,ag,0.5,0.44,0.44,0.5,0.224,0.244,0.244,0.224,7.965,0.038,0.795,0.745,0.853,0.842,0.871,0.000143,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0017845630645751953
xgb,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,6.304,16.823,0.772,0.777,0.885,0.886,0.827,3.8e-05,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0017845630645751953
rf,ag,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,30.246,1.354,0.81,0.799,0.893,0.891,0.897,3e-05,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0017845630645751953
svc,ag,0.7,0.653,0.653,0.7,0.1,0.16,0.16,0.1,12.109,0.001,0.796,0.756,0.863,0.854,0.885,5e-06,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0017845630645751953
logreg,ag,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,6.4,0.391,0.772,0.729,0.846,0.835,0.88,1e-06,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0017845630645751953
mlp,ag,0.5,0.453,0.453,0.5,0.158,0.18,0.18,0.158,9.1,3.771,0.765,0.707,0.826,0.809,0.855,0.000143,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0017845630645751953
xgb,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,13.134,10.425,0.346,0.357,0.543,0.47,0.253,5.2e-05,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0019488334655761719
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,27.899,0.571,0.292,0.311,0.479,0.397,0.193,3e-05,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0019488334655761719
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.585,0.002,0.214,0.137,0.159,0.138,0.125,2e-06,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0019488334655761719
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.329,0.112,0.224,0.136,0.153,0.137,0.128,0.0,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0019488334655761719
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.909,0.042,0.264,0.237,0.331,0.261,0.194,4.9e-05,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0019488334655761719
xgb,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,6.296,3.439,0.337,0.297,0.408,0.334,0.305,3.9e-05,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0019488334655761719
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28.743,0.574,0.276,0.28,0.415,0.333,0.161,3.6e-05,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0019488334655761719
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.092,0.002,0.248,0.196,0.256,0.205,0.171,4e-06,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0019488334655761719
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.86,0.134,0.255,0.216,0.293,0.232,0.178,1e-06,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0019488334655761719
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.704,0.036,0.324,0.312,0.45,0.37,0.248,5.4e-05,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.0019488334655761719
xgb,craig,0.7,0.6,0.6,0.7,0.245,0.327,0.327,0.245,8.074,2.287,0.5,0.458,0.774,0.845,0.5,4.1e-05,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.002106904983520508
rf,craig,0.7,0.6,0.6,0.7,0.245,0.327,0.327,0.245,30.537,0.539,0.5,0.458,0.774,0.845,0.557,2.6e-05,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.002106904983520508
svc,craig,0.7,0.6,0.6,0.7,0.245,0.327,0.327,0.245,10.064,0.002,0.5,0.458,0.774,0.845,0.38,2e-06,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.002106904983520508
logreg,craig,0.7,0.6,0.6,0.7,0.245,0.327,0.327,0.245,5.053,0.149,0.5,0.458,0.774,0.845,0.433,0.0,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.002106904983520508
mlp,craig,0.5,0.333,0.467,0.5,0.0,0.0,0.163,0.0,9.751,0.034,0.498,0.488,0.689,0.654,0.472,4.8e-05,original,10,6,1394.8440988063812,0,8.642968910604358e-07,0.002106904983520508
xgb,craig,0.7,0.6,0.6,0.7,0.245,0.327,0.327,0.245,6.597,2.189,0.5,0.458,0.774,0.845,0.5,4.1e-05,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.002106904983520508
rf,craig,0.7,0.6,0.6,0.7,0.245,0.327,0.327,0.245,25.321,0.68,0.5,0.458,0.774,0.845,0.539,2.7e-05,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.002106904983520508
svc,craig,0.7,0.6,0.6,0.7,0.245,0.327,0.327,0.245,9.552,0.001,0.5,0.458,0.774,0.845,0.544,4e-06,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.002106904983520508
logreg,craig,0.7,0.6,0.6,0.7,0.245,0.327,0.327,0.245,5.88,0.192,0.5,0.458,0.774,0.845,0.417,1e-06,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.002106904983520508
mlp,craig,0.6,0.467,0.533,0.6,0.2,0.267,0.267,0.2,14.486,0.036,0.519,0.504,0.699,0.664,0.498,6.1e-05,latent,10,6,1394.8440988063812,0,8.642968910604358e-07,0.002106904983520508
xgb,random,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,10.37,23.397,0.799,0.8,0.895,0.895,0.8,4.2e-05,original,10,7,,,,
rf,random,0.6,0.56,0.56,0.6,0.122,0.154,0.154,0.122,22.078,0.125,0.749,0.622,0.736,0.694,0.814,9e-06,original,10,7,,,,
svc,random,0.7,0.633,0.633,0.7,0.245,0.306,0.306,0.245,7.145,0.002,0.639,0.432,0.497,0.448,0.431,3e-06,original,10,7,,,,
logreg,random,0.6,0.58,0.58,0.6,0.2,0.21,0.21,0.2,10.47,0.041,0.795,0.715,0.826,0.805,0.846,1e-06,original,10,7,,,,
mlp,random,0.5,0.473,0.473,0.5,0.224,0.239,0.239,0.224,14.039,3.751,0.649,0.545,0.673,0.62,0.712,7.9e-05,original,10,7,,,,
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,16.434,40.538,0.809,0.805,0.898,0.897,0.867,5.4e-05,original,10,7,1394.8440988063812,0,8.642968910604358e-07,0.0021054744720458984
rf,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,25.143,0.56,0.744,0.713,0.84,0.83,0.839,3.1e-05,original,10,7,1394.8440988063812,0,8.642968910604358e-07,0.0021054744720458984
svc,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,8.895,0.002,0.767,0.758,0.871,0.869,0.863,3e-06,original,10,7,1394.8440988063812,0,8.642968910604358e-07,0.0021054744720458984
logreg,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,6.435,0.007,0.792,0.78,0.882,0.88,0.883,0.0,original,10,7,1394.8440988063812,0,8.642968910604358e-07,0.0021054744720458984
mlp,k-means,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,7.041,0.129,0.774,0.678,0.795,0.766,0.864,0.000106,original,10,7,1394.8440988063812,0,8.642968910604358e-07,0.0021054744720458984
xgb,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,6.583,3.369,0.811,0.801,0.894,0.893,0.856,2.6e-05,latent,10,7,1394.8440988063812,0,8.642968910604358e-07,0.0021054744720458984
rf,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,23.378,0.267,0.808,0.793,0.888,0.886,0.893,1e-05,latent,10,7,1394.8440988063812,0,8.642968910604358e-07,0.0021054744720458984
