model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
xgb,ag,0.917,0.907,0.907,0.91,0.105,0.116,0.116,0.111,7.763,13.55,0.806,0.788,0.886,0.882,0.858,6.2e-05,latent,0.002,6,0,0,0,0.0418703556060791
rf,ag,0.917,0.907,0.907,0.91,0.105,0.116,0.116,0.111,34.871,0.53,0.799,0.799,0.895,0.895,0.889,5.8e-05,latent,0.002,6,0,0,0,0.0418703556060791
svc,ag,0.867,0.853,0.853,0.86,0.113,0.122,0.122,0.116,4.022,0.001,0.807,0.767,0.869,0.861,0.902,4e-06,latent,0.002,6,0,0,0,0.0418703556060791
logreg,ag,0.867,0.853,0.853,0.86,0.113,0.122,0.122,0.116,7.818,0.294,0.808,0.793,0.888,0.886,0.912,1e-06,latent,0.002,6,0,0,0,0.0418703556060791
mlp,ag,0.733,0.726,0.73,0.74,0.186,0.191,0.192,0.193,12.016,7.57,0.814,0.736,0.841,0.823,0.873,0.000119,latent,0.002,6,0,0,0,0.0418703556060791
xgb,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,10.255,4.762,0.349,0.359,0.543,0.47,0.188,4.8e-05,original,0.002,6,0,0,0,0.0017502307891845703
rf,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,32.326,0.607,0.294,0.299,0.446,0.363,0.195,5.9e-05,original,0.002,6,0,0,0,0.0017502307891845703
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.145,0.002,0.24,0.165,0.2,0.168,0.155,2e-06,original,0.002,6,0,0,0,0.0017502307891845703
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.899,0.294,0.243,0.16,0.189,0.162,0.163,0.0,original,0.002,6,0,0,0,0.0017502307891845703
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.857,0.04,0.273,0.231,0.312,0.249,0.206,3.7e-05,original,0.002,6,0,0,0,0.0017502307891845703
xgb,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,6.904,5.262,0.336,0.31,0.435,0.358,0.309,4e-05,latent,0.002,6,0,0,0,0.0017502307891845703
rf,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,31.987,0.7,0.251,0.26,0.391,0.309,0.145,7.7e-05,latent,0.002,6,0,0,0,0.0017502307891845703
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.947,0.001,0.23,0.168,0.211,0.173,0.155,3e-06,latent,0.002,6,0,0,0,0.0017502307891845703
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.984,0.116,0.248,0.187,0.24,0.195,0.16,1e-06,latent,0.002,6,0,0,0,0.0017502307891845703
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.016,0.034,0.274,0.205,0.261,0.213,0.176,6e-05,latent,0.002,6,0,0,0,0.0017502307891845703
xgb,craig,0.5,0.317,0.3,0.467,0.0,0.033,0.067,0.067,9.375,4.151,0.425,0.378,0.513,0.44,0.425,2.2e-05,original,0.002,6,0,0,0,0.0018877983093261719
rf,craig,0.5,0.347,0.373,0.533,0.0,0.027,0.08,0.067,23.613,0.668,0.507,0.49,0.775,0.825,0.469,3.6e-05,original,0.002,6,0,0,0,0.0018877983093261719
svc,craig,0.6,0.533,0.533,0.6,0.374,0.4,0.4,0.374,3.439,0.002,0.509,0.505,0.767,0.796,0.433,2e-06,original,0.002,6,0,0,0,0.0018877983093261719
logreg,craig,0.5,0.347,0.373,0.533,0.0,0.027,0.08,0.067,3.762,0.007,0.5,0.135,0.043,0.156,0.355,0.0,original,0.002,6,0,0,0,0.0018877983093261719
mlp,craig,0.2,0.147,0.173,0.233,0.245,0.181,0.222,0.291,12.872,0.072,0.535,0.435,0.551,0.485,0.565,7.6e-05,original,0.002,6,0,0,0,0.0018877983093261719
xgb,craig,0.5,0.317,0.3,0.467,0.0,0.033,0.067,0.067,7.185,0.208,0.529,0.413,0.515,0.45,0.548,3e-05,latent,0.002,6,0,0,0,0.0018877983093261719
rf,craig,0.5,0.347,0.373,0.533,0.0,0.027,0.08,0.067,25.966,0.597,0.518,0.38,0.461,0.402,0.54,2.2e-05,latent,0.002,6,0,0,0,0.0018877983093261719
svc,craig,0.65,0.583,0.6,0.667,0.3,0.342,0.327,0.279,6.482,0.001,0.584,0.553,0.727,0.695,0.406,4e-06,latent,0.002,6,0,0,0,0.0018877983093261719
logreg,craig,0.45,0.317,0.333,0.467,0.1,0.033,0.0,0.067,10.367,0.15,0.5,0.135,0.043,0.156,0.402,1e-06,latent,0.002,6,0,0,0,0.0018877983093261719
mlp,craig,0.4,0.28,0.307,0.433,0.2,0.142,0.172,0.226,4.813,0.044,0.462,0.289,0.325,0.293,0.508,0.000122,latent,0.002,6,0,0,0,0.0018877983093261719
xgb,random,0.817,0.807,0.807,0.81,0.186,0.187,0.187,0.185,5.508,6.552,0.78,0.738,0.851,0.841,0.767,5.5e-05,original,0.002,7,,,,
rf,random,0.667,0.643,0.64,0.65,0.204,0.209,0.21,0.21,33.677,0.653,0.735,0.645,0.77,0.737,0.838,7.2e-05,original,0.002,7,,,,
svc,random,0.55,0.448,0.425,0.51,0.187,0.235,0.252,0.203,9.015,0.002,0.605,0.367,0.402,0.371,0.5,4e-06,original,0.002,7,,,,
logreg,random,0.567,0.51,0.507,0.55,0.122,0.14,0.139,0.118,3.859,0.115,0.769,0.711,0.829,0.813,0.825,0.0,original,0.002,7,,,,
mlp,random,0.517,0.483,0.48,0.5,0.178,0.179,0.177,0.17,12.242,2.906,0.665,0.58,0.716,0.672,0.715,6.6e-05,original,0.002,7,,,,
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,8.3,5.027,0.813,0.8,0.893,0.891,0.874,0.000106,original,0.002,7,0,0,0,0.0015399456024169922
rf,k-means,0.85,0.851,0.859,0.87,0.122,0.122,0.116,0.108,22.17,0.463,0.729,0.638,0.764,0.73,0.802,4.8e-05,original,0.002,7,0,0,0,0.0015399456024169922
svc,k-means,0.85,0.846,0.85,0.86,0.122,0.126,0.124,0.116,6.204,0.002,0.818,0.773,0.872,0.863,0.882,4e-06,original,0.002,7,0,0,0,0.0015399456024169922
logreg,k-means,0.85,0.846,0.85,0.86,0.122,0.126,0.124,0.116,8.176,0.111,0.823,0.793,0.886,0.881,0.884,1e-06,original,0.002,7,0,0,0,0.0015399456024169922
mlp,k-means,0.633,0.626,0.63,0.64,0.145,0.147,0.151,0.159,7.749,0.024,0.76,0.692,0.814,0.793,0.828,7.2e-05,original,0.002,7,0,0,0,0.0015399456024169922
xgb,k-means,0.867,0.853,0.853,0.86,0.113,0.122,0.122,0.116,9.833,25.841,0.819,0.795,0.889,0.885,0.875,0.000114,latent,0.002,7,0,0,0,0.0015399456024169922
rf,k-means,0.95,0.952,0.956,0.96,0.1,0.095,0.088,0.08,36.449,1.18,0.803,0.788,0.886,0.883,0.887,0.000103,latent,0.002,7,0,0,0,0.0015399456024169922
svc,k-means,0.9,0.899,0.903,0.91,0.122,0.124,0.12,0.111,7.797,0.002,0.822,0.791,0.885,0.879,0.907,4e-06,latent,0.002,7,0,0,0,0.0015399456024169922
logreg,k-means,0.9,0.899,0.903,0.91,0.122,0.124,0.12,0.111,8.663,0.218,0.817,0.799,0.892,0.889,0.904,1e-06,latent,0.002,7,0,0,0,0.0015399456024169922
mlp,k-means,0.517,0.476,0.483,0.53,0.162,0.195,0.203,0.178,6.192,0.032,0.802,0.729,0.837,0.82,0.876,8e-05,latent,0.002,7,0,0,0,0.0015399456024169922
xgb,k-center,0.65,0.585,0.592,0.67,0.122,0.206,0.212,0.14,16.391,1.682,0.766,0.676,0.795,0.767,0.814,6.9e-05,original,0.002,7,0,0,0,0.0014820098876953125
rf,k-center,0.517,0.459,0.463,0.52,0.244,0.268,0.272,0.246,30.224,0.547,0.71,0.574,0.687,0.637,0.789,3.3e-05,original,0.002,7,0,0,0,0.0014820098876953125
svc,k-center,0.55,0.45,0.447,0.53,0.194,0.214,0.212,0.178,11.553,0.002,0.487,0.137,0.05,0.155,0.427,3e-06,original,0.002,7,0,0,0,0.0014820098876953125
logreg,k-center,0.617,0.533,0.533,0.61,0.267,0.31,0.31,0.262,6.207,0.122,0.478,0.143,0.064,0.158,0.574,0.0,original,0.002,7,0,0,0,0.0014820098876953125
mlp,k-center,0.5,0.407,0.407,0.49,0.139,0.152,0.153,0.128,7.834,3.8,0.613,0.517,0.648,0.591,0.658,6.5e-05,original,0.002,7,0,0,0,0.0014820098876953125
xgb,k-center,0.567,0.454,0.446,0.55,0.097,0.174,0.189,0.118,10.948,0.059,0.603,0.576,0.75,0.726,0.64,4.6e-05,latent,0.002,7,0,0,0,0.0014820098876953125
rf,k-center,0.4,0.36,0.36,0.39,0.226,0.233,0.233,0.213,24.337,0.216,0.75,0.619,0.732,0.689,0.831,2.2e-05,latent,0.002,7,0,0,0,0.0014820098876953125
svc,k-center,0.583,0.49,0.487,0.57,0.247,0.284,0.283,0.244,14.701,0.001,0.478,0.147,0.071,0.161,0.433,5e-06,latent,0.002,7,0,0,0,0.0014820098876953125
logreg,k-center,0.583,0.469,0.47,0.58,0.105,0.176,0.18,0.117,13.796,0.568,0.497,0.236,0.218,0.237,0.568,6e-06,latent,0.002,7,0,0,0,0.0014820098876953125
mlp,k-center,0.533,0.432,0.436,0.54,0.113,0.167,0.174,0.136,9.876,0.18,0.553,0.439,0.547,0.483,0.594,0.000161,latent,0.002,7,0,0,0,0.0014820098876953125
xgb,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,19.096,27.66,0.72,0.613,0.737,0.696,0.814,8.6e-05,original,0.002,7,0,0,0,0.0014734268188476562
rf,ag,0.867,0.859,0.863,0.87,0.113,0.117,0.114,0.108,37.092,0.63,0.737,0.698,0.828,0.815,0.825,2.2e-05,original,0.002,7,0,0,0,0.0014734268188476562
svc,ag,0.933,0.92,0.92,0.92,0.082,0.098,0.098,0.098,6.86,0.012,0.817,0.741,0.845,0.828,0.896,3e-06,original,0.002,7,0,0,0,0.0014734268188476562
logreg,ag,0.883,0.877,0.88,0.88,0.163,0.166,0.16,0.16,6.779,0.301,0.807,0.793,0.889,0.886,0.896,0.0,original,0.002,7,0,0,0,0.0014734268188476562
mlp,ag,0.7,0.68,0.68,0.69,0.172,0.177,0.177,0.174,7.843,0.019,0.757,0.659,0.779,0.748,0.826,5.6e-05,original,0.002,7,0,0,0,0.0014734268188476562
xgb,ag,0.917,0.907,0.907,0.91,0.105,0.116,0.116,0.111,6.666,23.621,0.675,0.56,0.683,0.632,0.767,7.7e-05,latent,0.002,7,0,0,0,0.0014734268188476562
rf,ag,0.967,0.96,0.96,0.96,0.067,0.08,0.08,0.08,43.029,0.708,0.795,0.754,0.861,0.852,0.867,5.5e-05,latent,0.002,7,0,0,0,0.0014734268188476562
