model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.486,23.419,0.811,0.807,0.898,0.898,0.878,4.5e-05,original,0.004,8,0,0,0,0.0016973018646240234
rf,ag,0.83,0.798,0.799,0.833,0.185,0.247,0.247,0.186,32.019,0.244,0.745,0.681,0.807,0.786,0.838,1.5e-05,original,0.004,8,0,0,0,0.0016973018646240234
svc,ag,0.875,0.855,0.855,0.875,0.25,0.291,0.291,0.25,4.184,0.003,0.804,0.762,0.866,0.857,0.89,5e-06,original,0.004,8,0,0,0,0.0016973018646240234
logreg,ag,0.805,0.782,0.784,0.808,0.234,0.271,0.271,0.232,4.987,0.123,0.784,0.766,0.873,0.869,0.886,0.0,original,0.004,8,0,0,0,0.0016973018646240234
mlp,ag,0.74,0.706,0.709,0.744,0.149,0.206,0.206,0.147,7.921,0.047,0.787,0.745,0.856,0.846,0.878,0.00016,original,0.004,8,0,0,0,0.0016973018646240234
xgb,ag,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,8.908,20.633,0.829,0.796,0.887,0.882,0.839,4.7e-05,latent,0.004,8,0,0,0,0.0016973018646240234
rf,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,23.551,0.145,0.83,0.804,0.893,0.889,0.886,1.3e-05,latent,0.004,8,0,0,0,0.0016973018646240234
svc,ag,0.875,0.843,0.844,0.878,0.194,0.259,0.259,0.194,7.732,0.003,0.807,0.77,0.872,0.865,0.904,8e-06,latent,0.004,8,0,0,0,0.0016973018646240234
logreg,ag,0.875,0.843,0.844,0.878,0.194,0.259,0.259,0.194,12.782,0.128,0.812,0.768,0.869,0.86,0.906,1e-06,latent,0.004,8,0,0,0,0.0016973018646240234
mlp,ag,0.78,0.76,0.762,0.786,0.229,0.266,0.266,0.228,17.29,7.17,0.789,0.733,0.844,0.83,0.884,0.000209,latent,0.004,8,0,0,0,0.0016973018646240234
xgb,lc,0.98,0.978,0.978,0.978,0.04,0.044,0.044,0.044,5.829,12.264,0.199,0.094,0.085,0.094,0.092,5.6e-05,original,0.004,8,0,0,0,0.001720428466796875
rf,lc,0.95,0.953,0.954,0.956,0.061,0.057,0.056,0.054,33.702,0.14,0.227,0.181,0.238,0.189,0.138,1.5e-05,original,0.004,8,0,0,0,0.001720428466796875
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.955,0.002,0.235,0.15,0.174,0.152,0.139,3e-06,original,0.004,8,0,0,0,0.001720428466796875
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.852,0.142,0.221,0.141,0.165,0.143,0.137,0.0,original,0.004,8,0,0,0,0.001720428466796875
mlp,lc,0.975,0.977,0.977,0.978,0.05,0.047,0.046,0.044,8.455,1.949,0.263,0.238,0.334,0.264,0.193,7.1e-05,original,0.004,8,0,0,0,0.001720428466796875
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.828,65.98,0.161,0.12,0.155,0.123,0.115,0.000103,latent,0.004,8,0,0,0,0.001720428466796875
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,27.114,0.819,0.19,0.104,0.108,0.104,0.109,4.1e-05,latent,0.004,8,0,0,0,0.001720428466796875
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.318,0.003,0.23,0.171,0.217,0.176,0.145,7e-06,latent,0.004,8,0,0,0,0.001720428466796875
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.791,0.189,0.23,0.143,0.162,0.144,0.124,1e-06,latent,0.004,8,0,0,0,0.001720428466796875
mlp,lc,0.975,0.977,0.977,0.978,0.05,0.047,0.046,0.044,8.373,0.135,0.262,0.21,0.277,0.222,0.183,6e-05,latent,0.004,8,0,0,0,0.001720428466796875
xgb,craig,0.717,0.69,0.687,0.7,0.187,0.198,0.2,0.197,6.345,10.308,0.391,0.205,0.206,0.205,0.297,7e-05,original,0.004,8,0,0,0,0.00150299072265625
rf,craig,0.633,0.54,0.526,0.6,0.194,0.254,0.266,0.21,33.181,0.595,0.44,0.184,0.149,0.187,0.348,9.6e-05,original,0.004,8,0,0,0,0.00150299072265625
svc,craig,0.667,0.587,0.579,0.65,0.19,0.263,0.277,0.21,8.533,0.002,0.446,0.147,0.082,0.157,0.765,4e-06,original,0.004,8,0,0,0,0.00150299072265625
logreg,craig,0.667,0.614,0.606,0.65,0.105,0.174,0.196,0.138,6.626,0.128,0.437,0.254,0.273,0.255,0.386,1e-06,original,0.004,8,0,0,0,0.00150299072265625
mlp,craig,0.583,0.454,0.439,0.55,0.105,0.174,0.184,0.118,8.105,0.061,0.38,0.216,0.23,0.217,0.294,7.8e-05,original,0.004,8,0,0,0,0.00150299072265625
xgb,craig,0.717,0.63,0.619,0.69,0.194,0.277,0.292,0.215,5.63,14.516,0.477,0.223,0.203,0.224,0.43,3.9e-05,latent,0.004,8,0,0,0,0.00150299072265625
rf,craig,0.567,0.454,0.446,0.55,0.097,0.174,0.189,0.118,21.152,0.444,0.457,0.173,0.123,0.179,0.386,3.7e-05,latent,0.004,8,0,0,0,0.00150299072265625
svc,craig,0.617,0.497,0.486,0.59,0.145,0.222,0.234,0.156,11.454,0.002,0.46,0.179,0.132,0.184,0.362,6e-06,latent,0.004,8,0,0,0,0.00150299072265625
logreg,craig,0.767,0.71,0.699,0.74,0.162,0.234,0.255,0.193,13.753,0.234,0.491,0.15,0.072,0.165,0.337,1e-06,latent,0.004,8,0,0,0,0.00150299072265625
mlp,craig,0.5,0.424,0.406,0.47,0.224,0.256,0.269,0.238,18.111,0.12,0.446,0.271,0.3,0.273,0.411,9.3e-05,latent,0.004,8,0,0,0,0.00150299072265625
xgb,random,0.89,0.887,0.888,0.889,0.072,0.071,0.07,0.07,10.005,11.155,0.829,0.796,0.887,0.882,0.89,9.1e-05,original,0.004,9,,,,
rf,random,0.8,0.796,0.796,0.797,0.102,0.105,0.106,0.107,51.944,0.48,0.787,0.707,0.82,0.799,0.868,5.2e-05,original,0.004,9,,,,
svc,random,0.735,0.727,0.727,0.728,0.051,0.05,0.05,0.051,8.528,0.002,0.747,0.732,0.855,0.851,0.861,5e-06,original,0.004,9,,,,
logreg,random,0.715,0.702,0.7,0.706,0.041,0.051,0.053,0.048,9.955,0.255,0.793,0.741,0.851,0.839,0.867,1e-06,original,0.004,9,,,,
mlp,random,0.67,0.66,0.659,0.661,0.056,0.064,0.066,0.062,6.223,0.056,0.736,0.65,0.776,0.745,0.809,7.2e-05,original,0.004,9,,,,
xgb,k-means,0.95,0.951,0.952,0.953,0.061,0.06,0.059,0.058,11.145,31.377,0.829,0.796,0.887,0.882,0.878,0.00012,original,0.004,9,0,0,0,0.001641988754272461
rf,k-means,0.88,0.879,0.881,0.886,0.08,0.079,0.076,0.07,45.318,0.31,0.753,0.701,0.825,0.809,0.835,1.5e-05,original,0.004,9,0,0,0,0.001641988754272461
svc,k-means,0.865,0.863,0.864,0.867,0.078,0.084,0.084,0.083,9.886,0.002,0.766,0.64,0.752,0.714,0.867,4e-06,original,0.004,9,0,0,0,0.001641988754272461
logreg,k-means,0.815,0.816,0.818,0.819,0.08,0.085,0.086,0.087,5.07,0.252,0.813,0.722,0.828,0.807,0.88,0.0,original,0.004,9,0,0,0,0.001641988754272461
mlp,k-means,0.77,0.768,0.771,0.775,0.064,0.066,0.066,0.066,10.971,0.024,0.777,0.663,0.776,0.743,0.85,0.000107,original,0.004,9,0,0,0,0.001641988754272461
xgb,k-means,0.95,0.953,0.954,0.956,0.061,0.057,0.056,0.054,5.688,5.716,0.825,0.793,0.886,0.881,0.862,2.5e-05,latent,0.004,9,0,0,0,0.001641988754272461
rf,k-means,0.925,0.928,0.929,0.931,0.061,0.059,0.058,0.057,33.745,1.163,0.834,0.801,0.89,0.885,0.881,5.6e-05,latent,0.004,9,0,0,0,0.001641988754272461
svc,k-means,0.86,0.859,0.862,0.864,0.135,0.135,0.132,0.129,9.331,0.002,0.844,0.792,0.882,0.873,0.904,6e-06,latent,0.004,9,0,0,0,0.001641988754272461
logreg,k-means,0.86,0.859,0.861,0.864,0.115,0.114,0.111,0.108,8.07,0.862,0.82,0.772,0.87,0.861,0.877,1e-06,latent,0.004,9,0,0,0,0.001641988754272461
mlp,k-means,0.815,0.816,0.82,0.822,0.117,0.118,0.115,0.113,10.783,0.764,0.801,0.73,0.839,0.822,0.877,0.000323,latent,0.004,9,0,0,0,0.001641988754272461
xgb,k-center,0.73,0.706,0.704,0.725,0.125,0.149,0.152,0.138,6.689,9.154,0.778,0.726,0.841,0.827,0.865,7.8e-05,original,0.004,9,0,0,0,0.0016605854034423828
rf,k-center,0.59,0.562,0.565,0.592,0.077,0.071,0.073,0.084,37.274,0.615,0.571,0.416,0.499,0.44,0.696,3.8e-05,original,0.004,9,0,0,0,0.0016605854034423828
svc,k-center,0.64,0.628,0.628,0.636,0.125,0.124,0.126,0.129,6.135,0.002,0.488,0.158,0.086,0.17,0.446,5e-06,original,0.004,9,0,0,0,0.0016605854034423828
logreg,k-center,0.71,0.702,0.702,0.706,0.127,0.132,0.132,0.131,9.972,0.142,0.483,0.162,0.096,0.174,0.59,0.0,original,0.004,9,0,0,0,0.0016605854034423828
mlp,k-center,0.49,0.478,0.485,0.497,0.104,0.104,0.103,0.103,12.153,0.075,0.581,0.343,0.37,0.345,0.665,1.4e-05,original,0.004,9,0,0,0,0.0016605854034423828
xgb,k-center,0.615,0.591,0.591,0.614,0.152,0.168,0.173,0.165,13.987,14.457,0.709,0.549,0.651,0.598,0.797,8.3e-05,latent,0.004,9,0,0,0,0.0016605854034423828
rf,k-center,0.585,0.554,0.558,0.592,0.183,0.19,0.192,0.192,38.232,0.725,0.681,0.515,0.612,0.556,0.815,2.2e-05,latent,0.004,9,0,0,0,0.0016605854034423828
svc,k-center,0.57,0.548,0.552,0.567,0.168,0.177,0.167,0.151,3.366,0.009,0.482,0.141,0.059,0.157,0.503,1e-05,latent,0.004,9,0,0,0,0.0016605854034423828
logreg,k-center,0.595,0.576,0.577,0.592,0.048,0.046,0.045,0.046,6.396,0.241,0.481,0.199,0.159,0.203,0.68,1e-06,latent,0.004,9,0,0,0,0.0016605854034423828
mlp,k-center,0.45,0.442,0.444,0.45,0.177,0.18,0.182,0.18,12.121,0.154,0.586,0.385,0.439,0.395,0.704,0.00019,latent,0.004,9,0,0,0,0.0016605854034423828
xgb,ag,0.955,0.955,0.956,0.956,0.09,0.09,0.089,0.089,12.29,30.966,0.83,0.801,0.891,0.886,0.867,4.7e-05,original,0.004,9,0,0,0,0.0021185874938964844
rf,ag,0.93,0.928,0.93,0.933,0.098,0.099,0.095,0.089,38.913,0.196,0.733,0.633,0.756,0.719,0.804,8e-06,original,0.004,9,0,0,0,0.0021185874938964844
svc,ag,0.865,0.863,0.865,0.867,0.136,0.135,0.132,0.13,5.03,0.002,0.805,0.735,0.843,0.826,0.88,4e-06,original,0.004,9,0,0,0,0.0021185874938964844
logreg,ag,0.825,0.822,0.822,0.822,0.205,0.206,0.206,0.206,9.23,0.178,0.805,0.741,0.847,0.833,0.871,0.0,original,0.004,9,0,0,0,0.0021185874938964844
mlp,ag,0.7,0.696,0.701,0.708,0.152,0.155,0.151,0.148,10.514,0.094,0.803,0.728,0.836,0.818,0.868,0.000184,original,0.004,9,0,0,0,0.0021185874938964844
xgb,ag,0.98,0.978,0.978,0.978,0.04,0.044,0.044,0.044,4.53,9.852,0.829,0.799,0.89,0.885,0.877,5.2e-05,latent,0.004,9,0,0,0,0.0021185874938964844
rf,ag,0.955,0.954,0.955,0.956,0.056,0.056,0.055,0.054,33.574,0.293,0.834,0.802,0.891,0.886,0.886,7e-06,latent,0.004,9,0,0,0,0.0021185874938964844
svc,ag,0.885,0.885,0.887,0.889,0.146,0.146,0.143,0.141,10.207,0.002,0.829,0.773,0.869,0.859,0.9,1.2e-05,latent,0.004,9,0,0,0,0.0021185874938964844
logreg,ag,0.91,0.908,0.909,0.911,0.136,0.136,0.133,0.13,8.801,0.406,0.828,0.778,0.874,0.865,0.905,1e-06,latent,0.004,9,0,0,0,0.0021185874938964844
mlp,ag,0.675,0.668,0.673,0.683,0.129,0.131,0.127,0.126,15.678,6.409,0.814,0.729,0.834,0.815,0.88,0.00014,latent,0.004,9,0,0,0,0.0021185874938964844
xgb,lc,0.98,0.978,0.978,0.978,0.04,0.044,0.044,0.044,10.725,34.152,0.196,0.104,0.105,0.104,0.104,4.1e-05,original,0.004,9,0,0,0,0.0015933513641357422
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,25.758,0.119,0.195,0.195,0.288,0.217,0.127,9e-06,original,0.004,9,0,0,0,0.0015933513641357422
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.521,0.003,0.2,0.137,0.167,0.139,0.115,3e-06,original,0.004,9,0,0,0,0.0015933513641357422
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.711,0.203,0.218,0.125,0.136,0.126,0.122,4e-06,original,0.004,9,0,0,0,0.0015933513641357422
mlp,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,9.255,0.071,0.237,0.195,0.261,0.206,0.159,0.000112,original,0.004,9,0,0,0,0.0015933513641357422
xgb,lc,0.98,0.978,0.978,0.978,0.04,0.044,0.044,0.044,10.546,18.807,0.153,0.122,0.162,0.126,0.118,7.3e-05,latent,0.004,9,0,0,0,0.0015933513641357422
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,30.471,0.189,0.152,0.122,0.164,0.127,0.109,1e-05,latent,0.004,9,0,0,0,0.0015933513641357422
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.756,0.002,0.205,0.208,0.309,0.235,0.133,4e-06,latent,0.004,9,0,0,0,0.0015933513641357422
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.776,0.179,0.228,0.158,0.192,0.161,0.126,1e-06,latent,0.004,9,0,0,0,0.0015933513641357422
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.48,0.802,0.253,0.254,0.377,0.297,0.178,6.5e-05,latent,0.004,9,0,0,0,0.0015933513641357422
xgb,craig,0.6,0.563,0.56,0.58,0.207,0.21,0.21,0.196,8.201,38.081,0.541,0.414,0.511,0.448,0.582,3.2e-05,original,0.004,9,0,0,0,0.0015277862548828125
rf,craig,0.633,0.623,0.627,0.63,0.135,0.123,0.122,0.125,31.236,0.296,0.464,0.239,0.236,0.239,0.568,2.1e-05,original,0.004,9,0,0,0,0.0015277862548828125
svc,craig,0.65,0.617,0.613,0.63,0.26,0.272,0.272,0.256,6.657,0.002,0.436,0.238,0.246,0.238,0.635,3e-06,original,0.004,9,0,0,0,0.0015277862548828125
logreg,craig,0.617,0.557,0.546,0.59,0.267,0.303,0.314,0.273,10.784,0.283,0.462,0.27,0.291,0.271,0.394,0.0,original,0.004,9,0,0,0,0.0015277862548828125
mlp,craig,0.533,0.46,0.446,0.5,0.172,0.195,0.204,0.17,8.462,4.118,0.508,0.443,0.582,0.516,0.474,6.2e-05,original,0.004,9,0,0,0,0.0015277862548828125
xgb,craig,0.533,0.52,0.52,0.52,0.306,0.293,0.293,0.293,5.795,15.038,0.452,0.417,0.573,0.504,0.454,4.3e-05,latent,0.004,9,0,0,0,0.0015277862548828125
rf,craig,0.6,0.573,0.573,0.59,0.244,0.256,0.256,0.242,51.953,0.512,0.522,0.328,0.369,0.333,0.556,1e-05,latent,0.004,9,0,0,0,0.0015277862548828125
svc,craig,0.733,0.713,0.713,0.72,0.122,0.111,0.111,0.112,9.126,0.001,0.526,0.426,0.539,0.473,0.516,5e-06,latent,0.004,9,0,0,0,0.0015277862548828125
logreg,craig,0.683,0.663,0.66,0.67,0.186,0.189,0.19,0.189,10.622,1.011,0.596,0.498,0.626,0.566,0.631,1e-06,latent,0.004,9,0,0,0,0.0015277862548828125
mlp,craig,0.567,0.504,0.492,0.54,0.207,0.237,0.248,0.208,10.874,0.116,0.587,0.495,0.626,0.566,0.608,0.000243,latent,0.004,9,0,0,0,0.0015277862548828125
xgb,random,0.881,0.879,0.88,0.88,0.057,0.056,0.056,0.056,7.528,25.33,0.817,0.747,0.85,0.835,0.875,5.2e-05,original,0.006,5,,,,
rf,random,0.726,0.722,0.723,0.727,0.073,0.075,0.076,0.077,25.18,0.386,0.769,0.675,0.793,0.765,0.852,1.4e-05,original,0.006,5,,,,
svc,random,0.729,0.719,0.72,0.73,0.114,0.124,0.125,0.116,8.78,0.003,0.794,0.739,0.848,0.835,0.869,6e-06,original,0.006,5,,,,
logreg,random,0.721,0.72,0.722,0.727,0.073,0.076,0.076,0.077,14.041,0.232,0.804,0.71,0.818,0.795,0.868,0.0,original,0.006,5,,,,
mlp,random,0.638,0.636,0.637,0.64,0.131,0.133,0.135,0.135,10.782,0.175,0.772,0.662,0.777,0.745,0.85,0.000222,original,0.006,5,,,,
xgb,k-means,0.952,0.953,0.954,0.954,0.063,0.062,0.062,0.062,13.703,21.119,0.825,0.771,0.869,0.859,0.889,6.8e-05,original,0.006,5,0,0,0,0.003801584243774414
rf,k-means,0.848,0.843,0.844,0.848,0.057,0.057,0.055,0.049,43.57,0.665,0.8,0.723,0.832,0.813,0.875,2.6e-05,original,0.006,5,0,0,0,0.003801584243774414
svc,k-means,0.898,0.893,0.893,0.895,0.033,0.036,0.036,0.035,8.514,0.003,0.817,0.718,0.823,0.8,0.901,1.5e-05,original,0.006,5,0,0,0,0.003801584243774414
logreg,k-means,0.85,0.846,0.846,0.848,0.05,0.049,0.049,0.049,6.492,1.803,0.787,0.687,0.8,0.773,0.873,0.0,original,0.006,5,0,0,0,0.003801584243774414
mlp,k-means,0.745,0.733,0.732,0.741,0.064,0.07,0.07,0.065,12.455,0.054,0.765,0.633,0.744,0.704,0.863,5.7e-05,original,0.006,5,0,0,0,0.003801584243774414
xgb,k-means,0.969,0.969,0.969,0.969,0.038,0.038,0.038,0.038,9.068,19.859,0.829,0.796,0.887,0.882,0.89,4.1e-05,latent,0.006,5,0,0,0,0.003801584243774414
rf,k-means,0.879,0.877,0.878,0.878,0.061,0.062,0.062,0.062,32.345,0.552,0.842,0.799,0.888,0.881,0.91,3.2e-05,latent,0.006,5,0,0,0,0.003801584243774414
svc,k-means,0.862,0.861,0.861,0.863,0.06,0.059,0.059,0.059,5.733,0.004,0.816,0.751,0.854,0.84,0.909,9e-06,latent,0.006,5,0,0,0,0.003801584243774414
logreg,k-means,0.91,0.908,0.909,0.909,0.074,0.076,0.076,0.076,9.007,0.437,0.802,0.73,0.838,0.821,0.901,1e-06,latent,0.006,5,0,0,0,0.003801584243774414
mlp,k-means,0.724,0.721,0.722,0.726,0.093,0.093,0.093,0.094,9.785,0.184,0.802,0.733,0.841,0.825,0.889,0.000188,latent,0.006,5,0,0,0,0.003801584243774414
xgb,k-center,0.757,0.753,0.755,0.758,0.118,0.115,0.113,0.111,8.046,37.524,0.815,0.743,0.847,0.831,0.871,9.7e-05,original,0.006,5,0,0,0,0.001573324203491211
rf,k-center,0.681,0.669,0.671,0.681,0.071,0.069,0.064,0.059,30.597,1.143,0.679,0.488,0.57,0.516,0.853,8.3e-05,original,0.006,5,0,0,0,0.001573324203491211
svc,k-center,0.569,0.554,0.558,0.576,0.042,0.037,0.033,0.034,5.662,0.003,0.531,0.22,0.179,0.225,0.5,1.5e-05,original,0.006,5,0,0,0,0.001573324203491211
logreg,k-center,0.56,0.548,0.549,0.557,0.14,0.141,0.14,0.138,10.046,0.165,0.478,0.143,0.064,0.158,0.579,1e-06,original,0.006,5,0,0,0,0.001573324203491211
mlp,k-center,0.529,0.52,0.522,0.53,0.067,0.061,0.058,0.061,16.351,0.052,0.558,0.3,0.305,0.3,0.738,6.6e-05,original,0.006,5,0,0,0,0.001573324203491211
xgb,k-center,0.712,0.71,0.712,0.713,0.087,0.087,0.086,0.085,6.685,11.109,0.73,0.594,0.706,0.659,0.826,7.8e-05,latent,0.006,5,0,0,0,0.001573324203491211
rf,k-center,0.681,0.667,0.669,0.68,0.086,0.088,0.086,0.08,28.456,0.232,0.716,0.565,0.672,0.62,0.851,4.4e-05,latent,0.006,5,0,0,0,0.001573324203491211
svc,k-center,0.56,0.545,0.545,0.559,0.091,0.09,0.091,0.094,9.666,0.004,0.492,0.138,0.051,0.157,0.665,1.2e-05,latent,0.006,5,0,0,0,0.001573324203491211
logreg,k-center,0.576,0.563,0.563,0.573,0.151,0.151,0.15,0.147,11.95,0.141,0.487,0.146,0.066,0.161,0.652,1e-06,latent,0.006,5,0,0,0,0.001573324203491211
mlp,k-center,0.364,0.358,0.359,0.365,0.06,0.062,0.064,0.063,18.074,0.319,0.533,0.248,0.227,0.25,0.687,4.3e-05,latent,0.006,5,0,0,0,0.001573324203491211
xgb,ag,0.952,0.953,0.954,0.954,0.063,0.062,0.062,0.062,7.083,14.094,0.832,0.801,0.891,0.886,0.887,8.2e-05,original,0.006,5,0,0,0,0.0017421245574951172
rf,ag,0.938,0.938,0.938,0.938,0.088,0.09,0.09,0.09,42.608,1.23,0.78,0.752,0.863,0.856,0.866,7.2e-05,original,0.006,5,0,0,0,0.0017421245574951172
svc,ag,0.833,0.828,0.828,0.832,0.119,0.127,0.129,0.124,12.783,0.016,0.79,0.735,0.846,0.833,0.869,5e-06,original,0.006,5,0,0,0,0.0017421245574951172
logreg,ag,0.805,0.798,0.797,0.8,0.154,0.159,0.16,0.158,12.003,0.407,0.813,0.774,0.873,0.865,0.888,0.0,original,0.006,5,0,0,0,0.0017421245574951172
mlp,ag,0.74,0.738,0.739,0.74,0.136,0.136,0.136,0.136,11.105,0.158,0.806,0.758,0.862,0.852,0.885,9.5e-05,original,0.006,5,0,0,0,0.0017421245574951172
xgb,ag,0.969,0.969,0.969,0.969,0.062,0.062,0.062,0.062,10.424,77.593,0.827,0.807,0.895,0.892,0.871,0.000133,latent,0.006,5,0,0,0,0.0017421245574951172
rf,ag,0.94,0.938,0.938,0.938,0.088,0.09,0.09,0.09,32.909,0.815,0.832,0.813,0.899,0.896,0.899,2.2e-05,latent,0.006,5,0,0,0,0.0017421245574951172
svc,ag,0.843,0.842,0.844,0.846,0.111,0.114,0.112,0.109,9.536,0.003,0.836,0.787,0.879,0.871,0.903,1.5e-05,latent,0.006,5,0,0,0,0.0017421245574951172
logreg,ag,0.876,0.875,0.876,0.878,0.039,0.04,0.04,0.039,10.374,2.23,0.797,0.733,0.843,0.827,0.889,1e-06,latent,0.006,5,0,0,0,0.0017421245574951172
mlp,ag,0.714,0.708,0.708,0.712,0.087,0.086,0.087,0.089,5.001,3.158,0.767,0.703,0.823,0.805,0.864,0.000118,latent,0.006,5,0,0,0,0.0017421245574951172
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.451,15.671,0.147,0.11,0.141,0.112,0.103,8.7e-05,original,0.006,5,0,0,0,0.0025246143341064453
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28.956,0.263,0.207,0.166,0.22,0.174,0.128,1.7e-05,original,0.006,5,0,0,0,0.0025246143341064453
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.841,0.003,0.206,0.137,0.164,0.139,0.123,4e-06,original,0.006,5,0,0,0,0.0025246143341064453
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.149,0.372,0.213,0.128,0.144,0.129,0.126,0.0,original,0.006,5,0,0,0,0.0025246143341064453
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.86,0.059,0.259,0.195,0.249,0.203,0.185,8.1e-05,original,0.006,5,0,0,0,0.0025246143341064453
xgb,lc,0.986,0.985,0.985,0.985,0.029,0.031,0.031,0.031,6.101,2.732,0.162,0.111,0.134,0.112,0.116,3.7e-05,latent,0.006,5,0,0,0,0.0025246143341064453
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.49,0.294,0.193,0.113,0.124,0.114,0.103,4e-05,latent,0.006,5,0,0,0,0.0025246143341064453
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.232,0.004,0.244,0.173,0.213,0.177,0.159,3.5e-05,latent,0.006,5,0,0,0,0.0025246143341064453
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.758,0.365,0.229,0.122,0.125,0.122,0.12,1e-06,latent,0.006,5,0,0,0,0.0025246143341064453
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,25.174,4.908,0.28,0.206,0.259,0.213,0.182,9.5e-05,latent,0.006,5,0,0,0,0.0025246143341064453
xgb,craig,0.65,0.631,0.63,0.643,0.136,0.143,0.143,0.136,8.288,11.549,0.449,0.192,0.159,0.195,0.427,7.9e-05,original,0.006,5,0,0,0,0.002096891403198242
rf,craig,0.667,0.658,0.661,0.671,0.151,0.166,0.168,0.161,33.153,0.74,0.457,0.203,0.176,0.205,0.523,2.4e-05,original,0.006,5,0,0,0,0.002096891403198242
svc,craig,0.608,0.563,0.565,0.605,0.09,0.131,0.129,0.076,5.46,0.002,0.467,0.213,0.19,0.215,0.491,1e-05,original,0.006,5,0,0,0,0.002096891403198242
logreg,craig,0.642,0.594,0.617,0.676,0.182,0.225,0.204,0.157,8.798,0.122,0.491,0.135,0.046,0.154,0.363,0.0,original,0.006,5,0,0,0,0.002096891403198242
mlp,craig,0.567,0.528,0.54,0.576,0.122,0.136,0.121,0.105,6.507,0.074,0.526,0.281,0.286,0.281,0.57,5.5e-05,original,0.006,5,0,0,0,0.002096891403198242
xgb,craig,0.667,0.642,0.651,0.671,0.156,0.18,0.163,0.133,8.046,3.486,0.475,0.309,0.355,0.315,0.427,4.9e-05,latent,0.006,5,0,0,0,0.002096891403198242
rf,craig,0.583,0.557,0.558,0.586,0.247,0.28,0.282,0.254,19.771,0.356,0.453,0.183,0.142,0.187,0.406,1.4e-05,latent,0.006,5,0,0,0,0.002096891403198242
svc,craig,0.675,0.651,0.669,0.705,0.167,0.193,0.177,0.148,10.648,0.003,0.49,0.137,0.05,0.156,0.419,9e-06,latent,0.006,5,0,0,0,0.002096891403198242
logreg,craig,0.675,0.651,0.669,0.705,0.167,0.193,0.177,0.148,12.318,0.01,0.494,0.135,0.046,0.155,0.378,1e-06,latent,0.006,5,0,0,0,0.002096891403198242
mlp,craig,0.55,0.536,0.539,0.548,0.157,0.15,0.148,0.151,6.097,0.157,0.476,0.226,0.209,0.227,0.54,0.000101,latent,0.006,5,0,0,0,0.002096891403198242
xgb,random,0.905,0.897,0.899,0.908,0.131,0.142,0.138,0.123,9.201,11.472,0.838,0.754,0.851,0.835,0.889,6.2e-05,original,0.006,6,,,,
rf,random,0.845,0.84,0.841,0.846,0.112,0.115,0.113,0.109,39.649,0.45,0.787,0.688,0.801,0.774,0.841,4.1e-05,original,0.006,6,,,,
svc,random,0.755,0.742,0.744,0.757,0.045,0.052,0.048,0.033,8.622,0.003,0.801,0.695,0.804,0.776,0.87,7e-06,original,0.006,6,,,,
logreg,random,0.786,0.773,0.775,0.788,0.084,0.09,0.087,0.075,7.286,0.229,0.795,0.696,0.806,0.78,0.864,0.0,original,0.006,6,,,,
