model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
logreg,k-means,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,4.568,0.199,0.767,0.757,0.82,0.817,0.871,9e-06,original,10,5,,,,
mlp,k-means,0.6,0.56,0.56,0.6,0.122,0.154,0.154,0.122,9.964,3.096,0.799,0.762,0.816,0.807,0.887,3.1e-05,original,10,5,,,,
xgb,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,6.662,3.429,0.553,0.541,0.712,0.777,0.676,1.7e-05,original,10,5,,,,
rf,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,33.204,0.428,0.523,0.242,0.161,0.274,0.856,1.1e-05,original,10,5,,,,
svc,ag,0.7,0.693,0.693,0.7,0.187,0.185,0.185,0.187,2.756,0.001,0.796,0.736,0.787,0.772,0.875,3e-06,original,10,5,,,,
logreg,ag,0.7,0.693,0.693,0.7,0.187,0.185,0.185,0.187,5.066,0.138,0.775,0.75,0.809,0.801,0.876,1e-05,original,10,5,,,,
mlp,ag,0.65,0.613,0.613,0.65,0.2,0.232,0.232,0.2,5.108,2.569,0.772,0.75,0.81,0.803,0.871,4.3e-05,original,10,5,,,,
xgb,k_center,0.75,0.68,0.68,0.75,0.224,0.299,0.299,0.224,4.21,0.046,0.661,0.627,0.702,0.682,0.729,4e-06,original,10,5,,,,
rf,k_center,0.75,0.733,0.733,0.75,0.274,0.292,0.292,0.274,17.425,0.436,0.596,0.505,0.547,0.518,0.685,1e-05,original,10,5,,,,
svc,k_center,0.4,0.353,0.353,0.4,0.255,0.251,0.251,0.255,5.125,0.001,0.578,0.486,0.524,0.496,0.628,3e-06,original,10,5,,,,
logreg,k_center,0.45,0.347,0.347,0.45,0.245,0.232,0.232,0.245,3.986,0.008,0.529,0.408,0.423,0.409,0.554,9e-06,original,10,5,,,,
mlp,k_center,0.3,0.247,0.247,0.3,0.187,0.165,0.165,0.187,4.672,2.49,0.568,0.436,0.449,0.437,0.655,8e-06,original,10,5,,,,
xgb,craig,,,,,,,,,3.338,0.053,0.5,0.432,0.657,0.761,0.5,4e-06,original,10,5,,,,
rf,craig,0.9,0.867,0.867,0.9,0.2,0.267,0.267,0.2,16.328,0.191,0.5,0.432,0.657,0.761,0.5,4e-06,original,10,5,,,,
svc,craig,,,,,,,,,5.977,0.002,0.5,0.432,0.657,0.761,0.325,2e-06,original,10,5,,,,
logreg,craig,,,,,,,,,6.03,0.008,0.5,0.433,0.658,0.761,0.634,8e-06,original,10,5,,,,
mlp,craig,0.8,0.733,0.8,0.8,0.245,0.327,0.267,0.245,6.943,0.972,0.511,0.455,0.669,0.765,0.567,1.4e-05,original,10,5,,,,
xgb,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.745,0.527,0.391,0.205,0.153,0.218,0.213,6e-06,original,10,5,,,,
rf,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,17.705,0.323,0.235,0.248,0.331,0.281,0.168,7e-06,original,10,5,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.72,0.002,0.335,0.182,0.139,0.191,0.157,3e-06,original,10,5,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.471,0.007,0.34,0.174,0.123,0.186,0.15,1.1e-05,original,10,5,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.306,1.336,0.237,0.196,0.217,0.198,0.136,1.8e-05,original,10,5,,,,
xgb,random,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,8.004,0.097,0.691,0.705,0.793,0.801,0.844,4e-06,original,10,6,,,,
rf,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,17.569,0.175,0.766,0.693,0.744,0.724,0.854,4e-06,original,10,6,,,,
svc,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,7.398,0.001,0.76,0.724,0.785,0.774,0.847,4e-06,original,10,6,,,,
logreg,random,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,6.636,0.105,0.747,0.704,0.765,0.751,0.822,1e-05,original,10,6,,,,
mlp,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,4.619,1.904,0.761,0.723,0.783,0.771,0.843,9e-06,original,10,6,,,,
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,9.677,8.898,0.761,0.685,0.735,0.714,0.818,6e-06,original,10,6,,,,
rf,k-means,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,12.752,0.152,0.5,0.193,0.092,0.239,0.84,4e-06,original,10,6,,,,
svc,k-means,0.75,0.713,0.713,0.75,0.224,0.266,0.266,0.224,7.666,0.002,0.795,0.745,0.798,0.785,0.875,3e-06,original,10,6,,,,
logreg,k-means,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,5.531,0.006,0.781,0.751,0.809,0.801,0.874,1.2e-05,original,10,6,,,,
mlp,k-means,0.7,0.653,0.653,0.7,0.292,0.333,0.333,0.292,7.912,1.027,0.796,0.763,0.818,0.809,0.885,1.7e-05,original,10,6,,,,
xgb,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,4.312,0.04,0.528,0.493,0.688,0.77,0.726,4e-06,original,10,6,,,,
rf,ag,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,16.325,0.481,0.504,0.201,0.104,0.245,0.865,2.2e-05,original,10,6,,,,
svc,ag,0.65,0.58,0.58,0.65,0.2,0.256,0.256,0.2,6.337,0.001,0.794,0.73,0.78,0.764,0.875,3e-06,original,10,6,,,,
logreg,ag,0.7,0.627,0.627,0.7,0.187,0.259,0.259,0.187,6.92,0.543,0.773,0.748,0.808,0.8,0.875,1.6e-05,original,10,6,,,,
mlp,ag,0.65,0.573,0.573,0.65,0.122,0.196,0.196,0.122,9.122,2.08,0.773,0.747,0.806,0.798,0.868,2.3e-05,original,10,6,,,,
xgb,k_center,0.7,0.693,0.693,0.7,0.187,0.185,0.185,0.187,4.95,0.158,0.667,0.668,0.759,0.759,0.72,1.2e-05,original,10,6,,,,
rf,k_center,0.65,0.607,0.607,0.65,0.3,0.335,0.335,0.3,19.214,0.479,0.594,0.516,0.565,0.534,0.656,1.4e-05,original,10,6,,,,
svc,k_center,0.55,0.533,0.533,0.55,0.187,0.197,0.197,0.187,7.433,0.002,0.616,0.562,0.628,0.598,0.371,3e-06,original,10,6,,,,
logreg,k_center,0.45,0.427,0.427,0.45,0.187,0.204,0.204,0.187,8.028,0.112,0.633,0.554,0.605,0.576,0.658,9e-06,original,10,6,,,,
mlp,k_center,0.45,0.393,0.393,0.45,0.187,0.203,0.203,0.187,7.644,2.314,0.646,0.574,0.63,0.601,0.696,2.8e-05,original,10,6,,,,
xgb,craig,,,,,,,,,4.196,0.12,0.5,0.432,0.657,0.761,0.5,5e-06,original,10,6,,,,
rf,craig,0.9,0.867,0.867,0.9,0.2,0.267,0.267,0.2,16.476,0.458,0.5,0.432,0.657,0.761,0.592,7e-06,original,10,6,,,,
svc,craig,,,,,,,,,3.419,0.001,0.5,0.432,0.657,0.761,0.411,1e-06,original,10,6,,,,
logreg,craig,,,,,,,,,5.819,0.008,0.5,0.432,0.657,0.761,0.585,8e-06,original,10,6,,,,
mlp,craig,0.6,0.533,0.6,0.6,0.374,0.4,0.389,0.374,6.814,2.802,0.501,0.439,0.66,0.758,0.415,1.4e-05,original,10,6,,,,
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.408,0.327,0.364,0.225,0.197,0.229,0.225,2e-06,original,10,6,,,,
rf,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,29.739,0.613,0.229,0.241,0.321,0.272,0.155,1.2e-05,original,10,6,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.414,0.002,0.328,0.174,0.128,0.183,0.147,2e-06,original,10,6,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.179,0.006,0.338,0.173,0.123,0.185,0.15,1.1e-05,original,10,6,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.886,1.509,0.245,0.217,0.252,0.223,0.157,2.3e-05,original,10,6,,,,
xgb,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,4.553,0.03,0.662,0.592,0.649,0.621,0.777,9e-06,original,10,7,,,,
rf,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,19.532,0.486,0.741,0.704,0.768,0.755,0.835,1.4e-05,original,10,7,,,,
svc,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,4.689,0.001,0.685,0.689,0.776,0.778,0.189,4e-06,original,10,7,,,,
logreg,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,5.767,0.005,0.752,0.684,0.737,0.717,0.829,8e-06,original,10,7,,,,
mlp,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,7.129,1.101,0.744,0.684,0.741,0.721,0.825,1.4e-05,original,10,7,,,,
xgb,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,5.092,0.064,0.5,0.193,0.092,0.239,0.83,4e-06,original,10,7,,,,
rf,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,15.056,0.182,0.5,0.193,0.092,0.239,0.844,4e-06,original,10,7,,,,
svc,k-means,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,6.099,0.002,0.777,0.723,0.778,0.763,0.859,3e-06,original,10,7,,,,
logreg,k-means,0.7,0.693,0.693,0.7,0.187,0.185,0.185,0.187,6.141,0.155,0.781,0.747,0.804,0.794,0.867,1e-05,original,10,7,,,,
mlp,k-means,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,3.498,0.957,0.8,0.743,0.794,0.78,0.877,8e-06,original,10,7,,,,
xgb,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,5.207,0.178,0.522,0.249,0.172,0.278,0.726,7e-06,original,10,7,,,,
rf,ag,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,14.517,0.155,0.501,0.194,0.094,0.24,0.851,4e-06,original,10,7,,,,
svc,ag,0.65,0.58,0.58,0.65,0.2,0.256,0.256,0.2,7.556,0.001,0.772,0.746,0.806,0.798,0.869,2e-06,original,10,7,,,,
logreg,ag,0.7,0.66,0.66,0.7,0.187,0.227,0.227,0.187,5.466,0.779,0.772,0.745,0.805,0.797,0.87,7e-06,original,10,7,,,,
mlp,ag,0.6,0.527,0.527,0.6,0.122,0.179,0.179,0.122,4.041,1.115,0.789,0.75,0.805,0.794,0.878,9e-06,original,10,7,,,,
xgb,k_center,0.65,0.613,0.613,0.65,0.2,0.232,0.232,0.2,6.38,0.189,0.655,0.653,0.746,0.744,0.695,5e-06,original,10,7,,,,
rf,k_center,0.6,0.527,0.527,0.6,0.122,0.179,0.179,0.122,14.129,0.126,0.696,0.662,0.733,0.716,0.766,3e-06,original,10,7,,,,
svc,k_center,0.65,0.633,0.633,0.65,0.255,0.268,0.268,0.255,5.339,0.002,0.512,0.457,0.671,0.766,0.261,4e-06,original,10,7,,,,
logreg,k_center,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,7.611,0.014,0.699,0.69,0.77,0.765,0.769,6e-06,original,10,7,,,,
mlp,k_center,0.5,0.487,0.487,0.5,0.158,0.169,0.169,0.158,8.474,1.267,0.7,0.638,0.698,0.675,0.764,1.4e-05,original,10,7,,,,
xgb,craig,0.7,0.6,0.6,0.7,0.245,0.327,0.327,0.245,4.301,0.279,0.5,0.432,0.657,0.761,0.5,5e-06,original,10,7,,,,
rf,craig,0.7,0.6,0.6,0.7,0.245,0.327,0.327,0.245,14.866,0.136,0.5,0.432,0.657,0.761,0.5,3e-06,original,10,7,,,,
svc,craig,0.7,0.6,0.6,0.7,0.245,0.327,0.327,0.245,7.899,0.001,0.5,0.432,0.657,0.761,0.338,2e-06,original,10,7,,,,
logreg,craig,0.7,0.6,0.6,0.7,0.245,0.327,0.327,0.245,6.841,0.006,0.5,0.432,0.657,0.761,0.55,8e-06,original,10,7,,,,
mlp,craig,0.4,0.333,0.333,0.4,0.374,0.365,0.365,0.374,5.292,2.336,0.617,0.544,0.599,0.568,0.66,1.6e-05,original,10,7,,,,
xgb,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.275,0.199,0.373,0.216,0.177,0.223,0.185,4e-06,original,10,7,,,,
rf,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,16.676,0.475,0.228,0.242,0.325,0.276,0.151,1.2e-05,original,10,7,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.989,0.002,0.318,0.178,0.14,0.185,0.148,3e-06,original,10,7,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.213,0.009,0.343,0.175,0.123,0.187,0.151,6e-06,original,10,7,,,,
mlp,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.656,2.094,0.217,0.204,0.247,0.213,0.136,1.2e-05,original,10,7,,,,
xgb,random,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,6.54,0.201,0.651,0.597,0.662,0.635,0.703,4e-06,original,10,8,,,,
rf,random,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,15.032,0.258,0.742,0.68,0.736,0.716,0.799,5e-06,original,10,8,,,,
svc,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,5.379,0.002,0.733,0.626,0.667,0.642,0.189,3e-06,original,10,8,,,,
logreg,random,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,6.038,0.006,0.729,0.644,0.694,0.67,0.782,8e-06,original,10,8,,,,
mlp,random,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,9.415,1.888,0.719,0.616,0.657,0.632,0.775,1.3e-05,original,10,8,,,,
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,6.307,3.798,0.501,0.195,0.095,0.24,0.667,4e-06,original,10,8,,,,
rf,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,18.627,0.446,0.5,0.193,0.092,0.239,0.831,8e-06,original,10,8,,,,
svc,k-means,0.7,0.687,0.687,0.7,0.292,0.307,0.307,0.292,3.217,0.002,0.788,0.752,0.808,0.798,0.876,3e-06,original,10,8,,,,
logreg,k-means,0.7,0.693,0.693,0.7,0.187,0.185,0.185,0.187,6.134,0.007,0.775,0.762,0.823,0.819,0.873,7e-06,original,10,8,,,,
mlp,k-means,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,6.374,0.932,0.802,0.763,0.816,0.806,0.886,1.2e-05,original,10,8,,,,
xgb,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.535,0.266,0.605,0.619,0.75,0.786,0.729,4e-06,original,10,8,,,,
rf,ag,0.8,0.787,0.787,0.8,0.292,0.311,0.311,0.292,22.54,0.393,0.502,0.198,0.1,0.243,0.852,8e-06,original,10,8,,,,
svc,ag,0.65,0.633,0.633,0.65,0.255,0.268,0.268,0.255,6.689,0.002,0.794,0.729,0.779,0.763,0.875,3e-06,original,10,8,,,,
logreg,ag,0.65,0.58,0.58,0.65,0.2,0.256,0.256,0.2,7.448,0.006,0.766,0.753,0.815,0.811,0.872,7e-06,original,10,8,,,,
mlp,ag,0.55,0.507,0.507,0.55,0.245,0.271,0.271,0.245,5.021,1.295,0.797,0.759,0.813,0.804,0.881,9e-06,original,10,8,,,,
xgb,k_center,0.6,0.553,0.553,0.6,0.255,0.286,0.286,0.255,7.75,0.025,0.741,0.705,0.769,0.756,0.806,4e-06,original,10,8,,,,
rf,k_center,0.65,0.627,0.627,0.65,0.2,0.213,0.213,0.2,16.98,0.537,0.739,0.696,0.759,0.744,0.816,1.7e-05,original,10,8,,,,
svc,k_center,0.5,0.367,0.367,0.5,0.0,0.067,0.067,0.0,4.932,0.002,0.51,0.453,0.669,0.766,0.5,3e-06,original,10,8,,,,
logreg,k_center,0.5,0.42,0.42,0.5,0.158,0.183,0.183,0.158,7.633,0.007,0.732,0.689,0.752,0.736,0.804,7e-06,original,10,8,,,,
mlp,k_center,0.35,0.287,0.287,0.35,0.122,0.119,0.119,0.122,5.752,1.241,0.678,0.558,0.591,0.567,0.792,3e-05,original,10,8,,,,
xgb,craig,0.8,0.733,0.733,0.8,0.245,0.327,0.327,0.245,5.254,1.773,0.5,0.432,0.657,0.761,0.5,4e-06,original,10,8,,,,
rf,craig,0.8,0.733,0.733,0.8,0.245,0.327,0.327,0.245,13.913,0.489,0.5,0.432,0.657,0.761,0.5,7e-06,original,10,8,,,,
svc,craig,0.8,0.733,0.733,0.8,0.245,0.327,0.327,0.245,4.62,0.001,0.5,0.432,0.657,0.761,0.614,2e-06,original,10,8,,,,
logreg,craig,0.8,0.733,0.733,0.8,0.245,0.327,0.327,0.245,6.746,0.007,0.5,0.432,0.657,0.761,0.475,1.1e-05,original,10,8,,,,
mlp,craig,0.6,0.467,0.6,0.6,0.2,0.267,0.249,0.2,5.3,1.419,0.5,0.442,0.66,0.754,0.386,1.2e-05,original,10,8,,,,
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.476,0.127,0.237,0.182,0.191,0.183,0.157,4e-06,original,10,8,,,,
rf,lc,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,12.568,0.18,0.227,0.221,0.276,0.235,0.157,5e-06,original,10,8,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.593,0.001,0.319,0.178,0.139,0.185,0.148,2e-06,original,10,8,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.796,0.094,0.34,0.175,0.124,0.186,0.151,9e-06,original,10,8,,,,
mlp,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,7.225,0.988,0.225,0.216,0.267,0.229,0.141,1.3e-05,original,10,8,,,,
xgb,random,0.75,0.74,0.74,0.75,0.316,0.332,0.332,0.316,6.927,0.137,0.714,0.627,0.676,0.651,0.795,5e-06,original,10,9,,,,
rf,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,18.685,0.227,0.732,0.702,0.768,0.757,0.814,7e-06,original,10,9,,,,
svc,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,7.509,0.003,0.752,0.699,0.757,0.74,0.824,3e-06,original,10,9,,,,
logreg,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,6.725,0.005,0.76,0.715,0.773,0.759,0.832,8e-06,original,10,9,,,,
mlp,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,5.726,1.122,0.734,0.696,0.76,0.746,0.811,1.8e-05,original,10,9,,,,
xgb,k-means,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,6.537,0.049,0.527,0.254,0.178,0.282,0.83,4e-06,original,10,9,,,,
rf,k-means,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,15.258,0.304,0.5,0.193,0.092,0.239,0.863,1e-05,original,10,9,,,,
svc,k-means,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,6.014,0.002,0.725,0.694,0.762,0.749,0.804,3e-06,original,10,9,,,,
logreg,k-means,0.7,0.68,0.68,0.7,0.245,0.261,0.261,0.245,5.3,0.008,0.799,0.766,0.819,0.811,0.884,1e-05,original,10,9,,,,
mlp,k-means,0.6,0.553,0.553,0.6,0.255,0.286,0.286,0.255,6.008,1.358,0.799,0.763,0.817,0.808,0.882,2.1e-05,original,10,9,,,,
xgb,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,5.346,1.227,0.698,0.692,0.772,0.769,0.786,8e-06,original,10,9,,,,
rf,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,16.709,0.252,0.627,0.435,0.423,0.435,0.86,5e-06,original,10,9,,,,
svc,ag,0.65,0.647,0.647,0.65,0.2,0.198,0.198,0.2,7.323,0.002,0.768,0.722,0.779,0.765,0.855,2e-06,original,10,9,,,,
logreg,ag,0.7,0.627,0.627,0.7,0.187,0.259,0.259,0.187,5.311,0.007,0.707,0.728,0.812,0.823,0.872,6e-06,original,10,9,,,,
mlp,ag,0.55,0.507,0.507,0.55,0.245,0.271,0.271,0.245,8.279,2.247,0.782,0.748,0.805,0.795,0.873,1.6e-05,original,10,9,,,,
xgb,k_center,0.6,0.493,0.493,0.6,0.122,0.196,0.196,0.122,7.629,3.168,0.681,0.658,0.736,0.723,0.711,5e-06,original,10,9,,,,
rf,k_center,0.55,0.413,0.413,0.55,0.1,0.16,0.16,0.1,18.12,0.435,0.663,0.608,0.672,0.647,0.714,1.1e-05,original,10,9,,,,
svc,k_center,0.35,0.273,0.273,0.35,0.2,0.167,0.167,0.2,9.477,0.001,0.517,0.467,0.676,0.768,0.5,6e-06,original,10,9,,,,
logreg,k_center,0.5,0.453,0.453,0.5,0.354,0.364,0.364,0.354,5.19,0.407,0.603,0.564,0.64,0.612,0.642,7e-06,original,10,9,,,,
mlp,k_center,0.35,0.327,0.327,0.35,0.255,0.259,0.259,0.255,5.457,2.12,0.631,0.591,0.664,0.639,0.672,2.3e-05,original,10,9,,,,
xgb,craig,0.8,0.733,0.733,0.8,0.245,0.327,0.327,0.245,8.414,12.31,0.5,0.432,0.657,0.761,0.5,5e-06,original,10,9,,,,
rf,craig,0.8,0.733,0.733,0.8,0.245,0.327,0.327,0.245,13.609,0.139,0.492,0.437,0.653,0.742,0.343,3e-06,original,10,9,,,,
svc,craig,0.8,0.733,0.733,0.8,0.245,0.327,0.327,0.245,6.591,0.001,0.5,0.432,0.657,0.761,0.371,4e-06,original,10,9,,,,
logreg,craig,0.8,0.733,0.733,0.8,0.245,0.327,0.327,0.245,6.585,0.14,0.5,0.432,0.657,0.761,0.544,6e-06,original,10,9,,,,
mlp,craig,0.7,0.6,0.667,0.7,0.245,0.327,0.298,0.245,3.136,2.602,0.527,0.5,0.688,0.759,0.5,2.1e-05,original,10,9,,,,
xgb,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,5.123,0.046,0.423,0.194,0.121,0.218,0.276,9e-06,original,10,9,,,,
rf,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,14.992,0.11,0.24,0.245,0.317,0.27,0.165,3e-06,original,10,9,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.594,0.002,0.318,0.181,0.144,0.187,0.151,2e-06,original,10,9,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.777,0.007,0.34,0.174,0.122,0.186,0.151,6e-06,original,10,9,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.612,1.513,0.299,0.194,0.177,0.196,0.157,1.3e-05,original,10,9,,,,
xgb,random,0.775,0.767,0.767,0.775,0.146,0.158,0.158,0.146,8.335,0.099,0.771,0.711,0.765,0.748,0.842,5e-06,original,20,5,,,,
rf,random,0.725,0.719,0.719,0.725,0.094,0.095,0.095,0.094,16.466,0.374,0.765,0.695,0.747,0.728,0.852,1.1e-05,original,20,5,,,,
svc,random,0.775,0.773,0.773,0.775,0.094,0.095,0.095,0.094,7.612,0.002,0.744,0.741,0.81,0.808,0.856,4e-06,original,20,5,,,,
logreg,random,0.775,0.773,0.773,0.775,0.094,0.095,0.095,0.094,6.868,0.006,0.759,0.748,0.813,0.809,0.854,1e-05,original,20,5,,,,
mlp,random,0.725,0.719,0.719,0.725,0.094,0.095,0.095,0.094,8.189,2.127,0.771,0.715,0.77,0.754,0.85,1e-05,original,20,5,,,,
xgb,k-means,0.925,0.925,0.925,0.925,0.1,0.1,0.1,0.1,4.582,0.049,0.5,0.194,0.094,0.24,0.627,5e-06,original,20,5,,,,
rf,k-means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,13.934,0.209,0.5,0.193,0.092,0.239,0.833,4e-06,original,20,5,,,,
svc,k-means,0.7,0.696,0.696,0.7,0.1,0.102,0.102,0.1,4.749,0.002,0.813,0.771,0.821,0.811,0.891,4e-06,original,20,5,,,,
logreg,k-means,0.825,0.821,0.821,0.825,0.187,0.188,0.188,0.187,5.753,0.114,0.738,0.721,0.79,0.783,0.83,1.1e-05,original,20,5,,,,
mlp,k-means,0.7,0.693,0.693,0.7,0.187,0.189,0.189,0.187,6.195,2.726,0.798,0.767,0.822,0.814,0.884,1e-05,original,20,5,,,,
xgb,ag,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,4.31,0.07,0.562,0.327,0.28,0.339,0.739,5e-06,original,20,5,,,,
rf,ag,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,14.949,0.392,0.531,0.26,0.186,0.287,0.839,8e-06,original,20,5,,,,
