model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
logreg,k_center,0.69,0.681,0.681,0.684,0.131,0.127,0.126,0.127,8.753,0.19,0.503,0.187,0.088,0.225,0.618,0.0,original,0.002,6,,,,
mlp,k_center,0.45,0.434,0.432,0.444,0.064,0.062,0.064,0.061,6.911,0.034,0.557,0.366,0.355,0.367,0.624,3.2e-05,original,0.002,6,,,,
xgb,craig,0.683,0.671,0.682,0.707,0.22,0.249,0.251,0.225,5.88,1.862,0.406,0.233,0.201,0.238,0.361,1.3e-05,original,0.002,6,,,,
rf,craig,0.667,0.674,0.692,0.707,0.105,0.118,0.128,0.132,32.099,0.792,0.393,0.392,0.512,0.469,0.337,1.4e-05,original,0.002,6,,,,
svc,craig,0.5,0.372,0.443,0.593,0.0,0.021,0.064,0.053,6.27,0.002,0.5,0.181,0.08,0.221,0.455,6e-06,original,0.002,6,,,,
logreg,craig,0.5,0.372,0.443,0.593,0.0,0.021,0.064,0.053,3.485,0.006,0.5,0.182,0.081,0.222,0.409,0.0,original,0.002,6,,,,
mlp,craig,0.433,0.384,0.427,0.48,0.082,0.09,0.072,0.075,4.978,0.093,0.532,0.506,0.609,0.575,0.554,5.3e-05,original,0.002,6,,,,
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.681,1.166,0.357,0.212,0.187,0.215,0.281,1.2e-05,original,0.002,6,,,,
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.49,0.457,0.336,0.221,0.213,0.222,0.26,2.5e-05,original,0.002,6,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.576,0.002,0.326,0.289,0.345,0.303,0.264,2e-06,original,0.002,6,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.67,0.157,0.334,0.322,0.409,0.358,0.269,0.0,original,0.002,6,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.574,0.134,0.333,0.275,0.312,0.281,0.278,2.6e-05,original,0.002,6,,,,
xgb,random,0.653,0.646,0.647,0.651,0.195,0.192,0.19,0.191,11.368,32.96,0.607,0.555,0.638,0.605,0.677,1.8e-05,original,27.0,7,,,,
rf,random,0.54,0.528,0.527,0.536,0.057,0.06,0.063,0.06,27.324,0.235,0.639,0.595,0.681,0.654,0.679,1.7e-05,original,27.0,7,,,,
svc,random,0.687,0.678,0.678,0.687,0.109,0.118,0.121,0.12,6.397,0.003,0.677,0.657,0.75,0.739,0.724,7e-06,original,27.0,7,,,,
logreg,random,0.677,0.665,0.663,0.669,0.113,0.122,0.125,0.119,7.279,0.124,0.662,0.618,0.702,0.678,0.71,0.0,original,27.0,7,,,,
mlp,random,0.543,0.532,0.53,0.535,0.126,0.126,0.127,0.125,12.606,0.18,0.659,0.609,0.692,0.665,0.71,7e-05,original,27.0,7,,,,
xgb,k-means,0.927,0.925,0.925,0.925,0.069,0.069,0.069,0.069,5.842,20.919,0.602,0.527,0.595,0.559,0.658,1.9e-05,original,0.002,7,,,,
rf,k-means,0.907,0.903,0.904,0.905,0.086,0.088,0.088,0.086,32.479,0.583,0.621,0.597,0.698,0.679,0.665,1.3e-05,original,0.002,7,,,,
svc,k-means,0.553,0.43,0.432,0.555,0.069,0.121,0.125,0.073,4.807,0.002,0.5,0.181,0.08,0.221,0.299,7e-06,original,0.002,7,,,,
logreg,k-means,0.533,0.523,0.526,0.536,0.099,0.104,0.105,0.101,11.072,0.481,0.67,0.614,0.693,0.666,0.746,0.0,original,0.002,7,,,,
mlp,k-means,0.44,0.425,0.431,0.445,0.165,0.167,0.162,0.159,12.467,0.028,0.703,0.627,0.695,0.667,0.768,2.6e-05,original,0.002,7,,,,
xgb,ag,0.907,0.898,0.898,0.904,0.11,0.121,0.121,0.11,6.839,86.913,0.539,0.341,0.323,0.343,0.642,1.4e-05,original,0.002,7,,,,
rf,ag,0.853,0.843,0.843,0.849,0.101,0.11,0.11,0.101,31.486,0.628,0.607,0.439,0.451,0.44,0.745,2.4e-05,original,0.002,7,,,,
svc,ag,0.52,0.355,0.332,0.484,0.04,0.085,0.096,0.058,10.776,0.004,0.5,0.181,0.08,0.221,0.394,1.5e-05,original,0.002,7,,,,
logreg,ag,0.65,0.632,0.632,0.645,0.104,0.113,0.113,0.101,12.674,0.539,0.659,0.613,0.697,0.672,0.74,0.0,original,0.002,7,,,,
mlp,ag,0.547,0.516,0.512,0.535,0.094,0.108,0.111,0.095,12.843,6.628,0.682,0.624,0.701,0.675,0.755,5.1e-05,original,0.002,7,,,,
xgb,k_center,0.613,0.583,0.583,0.611,0.071,0.096,0.097,0.068,4.565,8.569,0.509,0.218,0.136,0.246,0.571,1.8e-05,original,0.002,7,,,,
rf,k_center,0.557,0.53,0.532,0.556,0.151,0.161,0.159,0.143,25.193,0.438,0.512,0.214,0.128,0.244,0.59,1.6e-05,original,0.002,7,,,,
svc,k_center,0.68,0.651,0.648,0.669,0.118,0.138,0.141,0.119,7.517,0.003,0.501,0.186,0.087,0.224,0.404,7e-06,original,0.002,7,,,,
logreg,k_center,0.74,0.732,0.735,0.742,0.075,0.073,0.069,0.064,3.935,0.007,0.502,0.186,0.086,0.224,0.645,0.0,original,0.002,7,,,,
mlp,k_center,0.483,0.459,0.461,0.482,0.193,0.202,0.198,0.185,9.678,0.033,0.507,0.203,0.112,0.236,0.64,3.3e-05,original,0.002,7,,,,
xgb,craig,0.525,0.477,0.636,0.713,0.122,0.148,0.126,0.119,5.628,6.409,0.508,0.271,0.221,0.282,0.438,1.1e-05,original,0.002,7,,,,
rf,craig,0.5,0.413,0.588,0.707,0.0,0.027,0.105,0.08,19.546,0.703,0.496,0.202,0.114,0.233,0.508,2.9e-05,original,0.002,7,,,,
svc,craig,0.5,0.413,0.588,0.707,0.0,0.027,0.105,0.08,9.553,0.002,0.5,0.181,0.08,0.221,0.462,4e-06,original,0.002,7,,,,
logreg,craig,0.55,0.538,0.656,0.673,0.257,0.259,0.203,0.213,10.943,0.015,0.51,0.448,0.517,0.476,0.526,0.0,original,0.002,7,,,,
mlp,craig,0.5,0.49,0.612,0.633,0.177,0.179,0.137,0.161,6.806,0.066,0.508,0.25,0.188,0.267,0.569,5.7e-05,original,0.002,7,,,,
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.091,7.35,0.346,0.206,0.182,0.209,0.294,2.4e-05,original,0.002,7,,,,
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,22.117,0.14,0.317,0.282,0.338,0.296,0.266,7e-06,original,0.002,7,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.568,0.003,0.339,0.328,0.417,0.366,0.273,4e-06,original,0.002,7,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.31,0.11,0.36,0.365,0.489,0.443,0.275,0.0,original,0.002,7,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.741,4.355,0.328,0.254,0.276,0.256,0.278,2.6e-05,original,0.002,7,,,,
xgb,random,0.773,0.766,0.769,0.776,0.083,0.086,0.085,0.077,10.986,10.373,0.605,0.548,0.627,0.593,0.638,2.1e-05,original,27.0,8,,,,
rf,random,0.663,0.653,0.654,0.665,0.12,0.126,0.129,0.126,18.316,0.18,0.578,0.56,0.67,0.648,0.623,8e-06,original,27.0,8,,,,
svc,random,0.723,0.72,0.722,0.724,0.142,0.14,0.138,0.139,9.404,0.004,0.605,0.569,0.662,0.634,0.663,1.5e-05,original,27.0,8,,,,
logreg,random,0.75,0.739,0.738,0.742,0.104,0.104,0.104,0.104,16.594,0.77,0.64,0.591,0.675,0.647,0.688,0.0,original,27.0,8,,,,
mlp,random,0.653,0.647,0.647,0.649,0.127,0.132,0.134,0.131,23.931,5.754,0.631,0.581,0.664,0.634,0.692,3.9e-05,original,27.0,8,,,,
xgb,k-means,0.927,0.926,0.927,0.927,0.069,0.069,0.068,0.068,10.965,50.879,0.603,0.605,0.731,0.734,0.627,3.9e-05,original,0.002,8,,,,
rf,k-means,0.963,0.963,0.963,0.964,0.045,0.045,0.045,0.045,30.598,0.853,0.552,0.477,0.54,0.501,0.63,3.4e-05,original,0.002,8,,,,
svc,k-means,0.5,0.317,0.294,0.464,0.0,0.008,0.02,0.018,5.094,0.01,0.5,0.181,0.08,0.221,0.368,1.5e-05,original,0.002,8,,,,
logreg,k-means,0.627,0.619,0.621,0.629,0.105,0.106,0.104,0.101,5.478,0.298,0.622,0.594,0.693,0.671,0.663,0.0,original,0.002,8,,,,
mlp,k-means,0.447,0.432,0.431,0.44,0.134,0.121,0.119,0.127,13.022,0.309,0.7,0.654,0.734,0.714,0.753,6e-05,original,0.002,8,,,,
xgb,ag,0.907,0.906,0.907,0.907,0.058,0.058,0.058,0.058,13.5,54.603,0.588,0.514,0.582,0.544,0.665,5.1e-05,original,0.002,8,,,,
rf,ag,0.863,0.859,0.86,0.867,0.132,0.14,0.139,0.13,33.997,0.248,0.552,0.325,0.291,0.331,0.743,9e-06,original,0.002,8,,,,
svc,ag,0.5,0.317,0.294,0.464,0.0,0.008,0.02,0.018,8.218,0.003,0.5,0.181,0.08,0.221,0.385,7e-06,original,0.002,8,,,,
logreg,ag,0.76,0.752,0.752,0.758,0.048,0.057,0.058,0.05,9.888,0.386,0.603,0.575,0.675,0.651,0.629,0.0,original,0.002,8,,,,
mlp,ag,0.537,0.523,0.525,0.536,0.118,0.121,0.121,0.116,13.577,7.358,0.683,0.629,0.708,0.683,0.754,3.3e-05,original,0.002,8,,,,
xgb,k_center,0.507,0.49,0.487,0.496,0.142,0.141,0.141,0.14,10.009,6.792,0.509,0.437,0.497,0.457,0.515,3.4e-05,original,0.002,8,,,,
rf,k_center,0.45,0.429,0.428,0.444,0.164,0.163,0.158,0.154,36.074,0.452,0.513,0.222,0.141,0.249,0.593,5e-06,original,0.002,8,,,,
svc,k_center,0.61,0.556,0.558,0.611,0.023,0.057,0.063,0.036,10.312,0.003,0.501,0.184,0.084,0.223,0.636,7e-06,original,0.002,8,,,,
logreg,k_center,0.68,0.669,0.671,0.682,0.092,0.088,0.089,0.091,7.36,0.134,0.502,0.186,0.086,0.224,0.636,0.0,original,0.002,8,,,,
mlp,k_center,0.43,0.412,0.411,0.425,0.062,0.069,0.074,0.069,8.459,3.305,0.502,0.2,0.11,0.233,0.545,3.9e-05,original,0.002,8,,,,
xgb,craig,0.633,0.59,0.64,0.667,0.165,0.163,0.156,0.146,6.775,23.755,0.456,0.212,0.145,0.23,0.371,1.2e-05,original,0.002,8,,,,
rf,craig,0.467,0.429,0.53,0.587,0.152,0.177,0.164,0.144,22.051,0.265,0.429,0.26,0.235,0.262,0.39,1.1e-05,original,0.002,8,,,,
svc,craig,0.5,0.399,0.536,0.667,0.0,0.025,0.095,0.073,8.728,0.002,0.5,0.181,0.08,0.221,0.478,4e-06,original,0.002,8,,,,
logreg,craig,0.5,0.489,0.569,0.587,0.173,0.174,0.188,0.204,8.448,0.124,0.504,0.346,0.345,0.346,0.512,1e-06,original,0.002,8,,,,
mlp,craig,0.533,0.479,0.582,0.66,0.113,0.151,0.157,0.155,6.446,0.046,0.497,0.307,0.284,0.31,0.461,4.9e-05,original,0.002,8,,,,
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.646,12.89,0.338,0.208,0.19,0.21,0.286,1.4e-05,original,0.002,8,,,,
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,33.399,0.839,0.342,0.33,0.418,0.368,0.274,4.5e-05,original,0.002,8,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.896,0.002,0.411,0.414,0.586,0.576,0.28,4e-06,original,0.002,8,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.34,0.309,0.358,0.358,0.469,0.419,0.274,0.0,original,0.002,8,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.297,2.133,0.34,0.266,0.292,0.269,0.275,3.7e-05,original,0.002,8,,,,
xgb,random,0.693,0.678,0.677,0.684,0.162,0.165,0.166,0.162,10.114,36.858,0.594,0.541,0.623,0.588,0.628,1.4e-05,original,27.0,9,,,,
rf,random,0.593,0.56,0.554,0.576,0.075,0.098,0.103,0.084,24.702,0.158,0.622,0.56,0.637,0.603,0.668,2.3e-05,original,27.0,9,,,,
svc,random,0.71,0.701,0.701,0.704,0.106,0.107,0.107,0.106,11.731,0.003,0.605,0.546,0.624,0.589,0.647,1.4e-05,original,27.0,9,,,,
logreg,random,0.663,0.642,0.639,0.649,0.131,0.133,0.135,0.131,5.425,0.136,0.634,0.588,0.674,0.646,0.692,0.0,original,27.0,9,,,,
mlp,random,0.643,0.626,0.623,0.631,0.143,0.135,0.133,0.138,8.282,0.057,0.638,0.587,0.669,0.64,0.699,2.9e-05,original,27.0,9,,,,
xgb,k-means,0.903,0.903,0.905,0.909,0.148,0.152,0.148,0.141,7.895,6.585,0.611,0.629,0.774,0.811,0.688,1.8e-05,original,0.002,9,,,,
rf,k-means,0.883,0.876,0.88,0.891,0.187,0.203,0.197,0.176,37.676,0.285,0.515,0.469,0.697,0.784,0.726,1.4e-05,original,0.002,9,,,,
svc,k-means,0.52,0.367,0.344,0.484,0.04,0.108,0.12,0.058,6.288,0.003,0.602,0.61,0.744,0.759,0.313,2.1e-05,original,0.002,9,,,,
logreg,k-means,0.59,0.587,0.589,0.591,0.115,0.115,0.115,0.115,6.546,3.439,0.593,0.548,0.636,0.604,0.624,0.0,original,0.002,9,,,,
mlp,k-means,0.477,0.473,0.477,0.482,0.082,0.079,0.082,0.089,14.602,0.036,0.7,0.649,0.727,0.704,0.758,3.7e-05,original,0.002,9,,,,
xgb,ag,0.93,0.927,0.927,0.927,0.103,0.106,0.106,0.106,8.068,22.518,0.541,0.341,0.321,0.343,0.687,7e-06,original,0.002,9,,,,
rf,ag,0.887,0.886,0.888,0.889,0.093,0.092,0.09,0.089,18.542,0.521,0.638,0.517,0.561,0.53,0.758,1.4e-05,original,0.002,9,,,,
svc,ag,0.5,0.317,0.294,0.464,0.0,0.008,0.02,0.018,5.876,0.002,0.5,0.181,0.08,0.221,0.392,9e-06,original,0.002,9,,,,
logreg,ag,0.72,0.714,0.716,0.72,0.135,0.137,0.137,0.134,11.113,0.198,0.604,0.576,0.676,0.652,0.632,0.0,original,0.002,9,,,,
mlp,ag,0.5,0.493,0.496,0.5,0.1,0.097,0.092,0.091,5.196,0.033,0.678,0.636,0.72,0.698,0.742,3.3e-05,original,0.002,9,,,,
xgb,k_center,0.557,0.542,0.543,0.555,0.115,0.117,0.115,0.109,8.944,15.401,0.501,0.199,0.109,0.232,0.518,2.5e-05,original,0.002,9,,,,
rf,k_center,0.447,0.43,0.43,0.445,0.039,0.051,0.055,0.045,39.853,0.412,0.515,0.234,0.159,0.257,0.604,2.5e-05,original,0.002,9,,,,
svc,k_center,0.707,0.695,0.695,0.7,0.111,0.107,0.106,0.106,7.108,0.003,0.501,0.183,0.083,0.223,0.438,1.4e-05,original,0.002,9,,,,
logreg,k_center,0.767,0.75,0.753,0.775,0.147,0.168,0.167,0.144,11.471,0.237,0.502,0.185,0.086,0.224,0.635,0.0,original,0.002,9,,,,
mlp,k_center,0.41,0.397,0.396,0.405,0.136,0.134,0.133,0.131,5.317,0.051,0.504,0.189,0.092,0.227,0.57,3.6e-05,original,0.002,9,,,,
xgb,craig,0.625,0.583,0.632,0.7,0.112,0.178,0.157,0.099,8.585,8.445,0.447,0.449,0.608,0.596,0.415,2e-05,original,0.002,9,,,,
rf,craig,0.667,0.662,0.691,0.707,0.23,0.249,0.233,0.223,46.952,1.85,0.468,0.468,0.629,0.626,0.433,7.2e-05,original,0.002,9,,,,
svc,craig,0.6,0.51,0.593,0.707,0.2,0.245,0.207,0.15,8.947,0.004,0.51,0.227,0.15,0.252,0.522,5e-06,original,0.002,9,,,,
logreg,craig,0.7,0.661,0.706,0.773,0.187,0.247,0.22,0.154,10.491,0.793,0.493,0.483,0.672,0.706,0.482,0.0,original,0.002,9,,,,
mlp,craig,0.6,0.538,0.606,0.7,0.122,0.19,0.16,0.099,8.736,0.33,0.525,0.524,0.668,0.664,0.5,5.6e-05,original,0.002,9,,,,
xgb,lc,0.983,0.982,0.982,0.982,0.033,0.036,0.036,0.036,8.381,1.618,0.339,0.202,0.179,0.204,0.268,2.8e-05,original,0.002,9,,,,
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,29.267,0.413,0.319,0.276,0.324,0.287,0.265,1e-05,original,0.002,9,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.566,0.002,0.395,0.401,0.566,0.548,0.273,3e-06,original,0.002,9,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.101,0.302,0.408,0.412,0.584,0.575,0.286,1e-06,original,0.002,9,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.184,11.895,0.328,0.249,0.268,0.251,0.263,6.5e-05,original,0.002,9,,,,
xgb,random,0.702,0.7,0.7,0.703,0.068,0.068,0.067,0.067,5.153,26.054,0.642,0.598,0.685,0.659,0.672,1e-05,original,54.0,5,,,,
rf,random,0.73,0.728,0.728,0.73,0.083,0.084,0.083,0.083,48.4,0.524,0.684,0.641,0.723,0.702,0.723,3e-05,original,54.0,5,,,,
svc,random,0.739,0.737,0.738,0.74,0.097,0.097,0.097,0.096,6.231,0.016,0.67,0.636,0.725,0.706,0.723,1.7e-05,original,54.0,5,,,,
logreg,random,0.712,0.71,0.71,0.713,0.095,0.098,0.097,0.094,7.37,0.182,0.642,0.605,0.696,0.672,0.667,0.0,original,54.0,5,,,,
mlp,random,0.703,0.701,0.701,0.703,0.101,0.1,0.101,0.101,8.797,0.154,0.655,0.612,0.698,0.673,0.711,2e-05,original,54.0,5,,,,
xgb,k-means,0.945,0.945,0.945,0.945,0.067,0.067,0.067,0.067,5.596,0.178,0.535,0.296,0.251,0.305,0.668,2.7e-05,original,0.004,5,,,,
rf,k-means,0.935,0.935,0.935,0.935,0.036,0.036,0.036,0.036,23.463,0.333,0.551,0.36,0.348,0.361,0.697,2e-05,original,0.004,5,,,,
svc,k-means,0.631,0.626,0.626,0.63,0.11,0.115,0.115,0.109,8.553,0.008,0.628,0.545,0.609,0.574,0.455,1.3e-05,original,0.004,5,,,,
logreg,k-means,0.745,0.731,0.731,0.742,0.117,0.128,0.128,0.115,14.743,0.695,0.621,0.603,0.708,0.693,0.629,0.0,original,0.004,5,,,,
mlp,k-means,0.569,0.547,0.546,0.565,0.082,0.092,0.093,0.081,5.659,3.438,0.704,0.656,0.735,0.714,0.768,3.3e-05,original,0.004,5,,,,
xgb,ag,0.89,0.889,0.889,0.89,0.045,0.045,0.045,0.045,7.561,15.854,0.517,0.228,0.149,0.254,0.679,1.1e-05,original,0.004,5,,,,
