model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
svc,random,0.7,0.633,0.633,0.7,0.245,0.306,0.306,0.245,6.704,0.002,0.639,0.432,0.497,0.448,0.432,5e-06,original,10,7,,,,
logreg,random,0.6,0.58,0.58,0.6,0.2,0.21,0.21,0.2,6.818,0.007,0.795,0.715,0.826,0.805,0.846,1e-06,original,10,7,,,,
mlp,random,0.65,0.613,0.613,0.65,0.2,0.232,0.232,0.2,7.196,0.021,0.686,0.585,0.713,0.668,0.762,5.2e-05,original,10,7,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.236,0.058,0.813,0.8,0.893,0.891,0.871,1.9e-05,original,10,7,,,,
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.673,0.465,0.501,0.136,0.045,0.157,0.861,2.7e-05,original,10,7,,,,
svc,k-means,0.55,0.447,0.447,0.55,0.1,0.157,0.157,0.1,6.672,0.002,0.56,0.57,0.811,0.852,0.131,3e-06,original,10,7,,,,
logreg,k-means,0.6,0.593,0.593,0.6,0.122,0.114,0.114,0.122,6.708,0.012,0.81,0.738,0.844,0.827,0.868,0.0,original,10,7,,,,
mlp,k-means,0.4,0.38,0.38,0.4,0.122,0.147,0.147,0.122,5.699,0.02,0.727,0.66,0.791,0.766,0.82,4.8e-05,original,10,7,,,,
xgb,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,5.308,0.018,0.816,0.803,0.894,0.892,0.884,1.1e-05,original,10,7,,,,
rf,ag,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,15.545,0.332,0.648,0.414,0.463,0.423,0.814,2.1e-05,original,10,7,,,,
svc,ag,0.55,0.48,0.48,0.55,0.1,0.147,0.147,0.1,6.576,0.002,0.795,0.735,0.845,0.83,0.866,2e-06,original,10,7,,,,
logreg,ag,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,6.852,0.011,0.806,0.749,0.854,0.842,0.876,1e-06,original,10,7,,,,
mlp,ag,0.4,0.353,0.353,0.4,0.255,0.251,0.251,0.255,7.268,1.285,0.742,0.674,0.8,0.777,0.82,4.6e-05,original,10,7,,,,
xgb,k_center,0.7,0.66,0.66,0.7,0.187,0.227,0.227,0.187,6.539,0.025,0.822,0.792,0.885,0.88,0.798,1.4e-05,original,10,7,,,,
rf,k_center,0.6,0.553,0.553,0.6,0.255,0.286,0.286,0.255,16.27,0.351,0.482,0.155,0.084,0.168,0.601,1.9e-05,original,10,7,,,,
svc,k_center,0.55,0.5,0.5,0.55,0.187,0.213,0.213,0.187,6.798,0.001,0.5,0.135,0.043,0.156,0.51,5e-06,original,10,7,,,,
logreg,k_center,0.55,0.527,0.527,0.55,0.292,0.31,0.31,0.292,7.076,0.009,0.482,0.135,0.05,0.153,0.414,1e-06,original,10,7,,,,
mlp,k_center,0.25,0.22,0.22,0.25,0.158,0.16,0.16,0.158,6.446,0.019,0.517,0.318,0.352,0.321,0.56,2.9e-05,original,10,7,,,,
xgb,random,0.75,0.733,0.733,0.75,0.0,0.0,0.0,0.0,7.614,0.014,0.762,0.752,0.868,0.865,0.826,1.4e-05,original,10,8,,,,
rf,random,0.55,0.5,0.5,0.55,0.187,0.213,0.213,0.187,15.102,0.372,0.705,0.674,0.815,0.802,0.779,2.2e-05,original,10,8,,,,
svc,random,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,6.784,0.001,0.686,0.732,0.875,0.891,0.822,5e-06,original,10,8,,,,
logreg,random,0.65,0.64,0.64,0.65,0.122,0.114,0.114,0.122,6.796,0.007,0.767,0.752,0.867,0.863,0.852,1e-06,original,10,8,,,,
mlp,random,0.55,0.533,0.533,0.55,0.187,0.197,0.197,0.187,5.117,0.399,0.682,0.608,0.747,0.711,0.738,4.9e-05,original,10,8,,,,
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.467,0.021,0.811,0.799,0.893,0.891,0.842,1.4e-05,original,10,8,,,,
rf,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,12.287,0.182,0.615,0.361,0.388,0.363,0.84,1.2e-05,original,10,8,,,,
svc,k-means,0.5,0.473,0.473,0.5,0.224,0.239,0.239,0.224,5.066,0.002,0.811,0.798,0.892,0.89,0.886,3e-06,original,10,8,,,,
logreg,k-means,0.55,0.52,0.52,0.55,0.245,0.261,0.261,0.245,6.769,0.097,0.806,0.745,0.851,0.838,0.884,0.0,original,10,8,,,,
mlp,k-means,0.4,0.38,0.38,0.4,0.122,0.147,0.147,0.122,5.19,0.051,0.766,0.696,0.816,0.796,0.833,4.7e-05,original,10,8,,,,
xgb,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,4.249,0.034,0.706,0.532,0.626,0.572,0.862,1.7e-05,original,10,8,,,,
rf,ag,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,12.804,0.185,0.663,0.452,0.519,0.47,0.808,1.3e-05,original,10,8,,,,
svc,ag,0.6,0.573,0.573,0.6,0.3,0.32,0.32,0.3,6.712,0.002,0.792,0.753,0.861,0.852,0.868,2e-06,original,10,8,,,,
logreg,ag,0.65,0.613,0.613,0.65,0.374,0.392,0.392,0.374,6.199,0.006,0.782,0.789,0.891,0.892,0.891,1e-06,original,10,8,,,,
mlp,ag,0.5,0.487,0.487,0.5,0.354,0.359,0.359,0.354,3.779,0.027,0.767,0.721,0.84,0.827,0.869,5.3e-05,original,10,8,,,,
xgb,k_center,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,6.5,0.025,0.502,0.326,0.373,0.333,0.636,1.7e-05,original,10,8,,,,
rf,k_center,0.65,0.627,0.627,0.65,0.2,0.213,0.213,0.2,13.911,0.185,0.502,0.221,0.191,0.224,0.712,1.4e-05,original,10,8,,,,
svc,k_center,0.55,0.447,0.447,0.55,0.1,0.157,0.157,0.1,6.884,0.001,0.5,0.135,0.043,0.156,0.494,5e-06,original,10,8,,,,
logreg,k_center,0.5,0.473,0.473,0.5,0.224,0.239,0.239,0.224,6.956,0.033,0.483,0.263,0.271,0.264,0.492,1e-06,original,10,8,,,,
mlp,k_center,0.2,0.187,0.187,0.2,0.292,0.284,0.284,0.292,6.287,0.02,0.51,0.203,0.156,0.208,0.582,1.8e-05,original,10,8,,,,
xgb,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,7.392,0.232,0.761,0.749,0.866,0.863,0.876,1.8e-05,original,10,9,,,,
rf,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,13.755,0.149,0.7,0.66,0.802,0.785,0.797,1.3e-05,original,10,9,,,,
svc,random,0.75,0.733,0.733,0.75,0.0,0.0,0.0,0.0,6.033,0.002,0.673,0.678,0.834,0.837,0.5,5e-06,original,10,9,,,,
logreg,random,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,6.89,0.008,0.734,0.704,0.835,0.825,0.844,1e-06,original,10,9,,,,
mlp,random,0.75,0.733,0.733,0.75,0.0,0.0,0.0,0.0,5.969,0.03,0.775,0.685,0.801,0.775,0.847,8.1e-05,original,10,9,,,,
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.252,0.024,0.808,0.804,0.897,0.896,0.811,2.9e-05,original,10,9,,,,
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.728,0.445,0.5,0.134,0.042,0.155,0.872,3.5e-05,original,10,9,,,,
svc,k-means,0.55,0.413,0.413,0.55,0.1,0.16,0.16,0.1,6.647,0.001,0.518,0.494,0.787,0.85,0.102,5e-06,original,10,9,,,,
logreg,k-means,0.65,0.633,0.633,0.65,0.255,0.268,0.268,0.255,6.192,0.011,0.801,0.746,0.853,0.841,0.88,1e-06,original,10,9,,,,
mlp,k-means,0.45,0.433,0.433,0.45,0.292,0.292,0.292,0.292,6.956,0.053,0.77,0.708,0.827,0.809,0.851,7.7e-05,original,10,9,,,,
xgb,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,3.086,0.035,0.811,0.801,0.894,0.893,0.88,6e-06,original,10,9,,,,
rf,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,15.331,0.452,0.671,0.469,0.543,0.491,0.807,2.4e-05,original,10,9,,,,
svc,ag,0.55,0.447,0.447,0.55,0.1,0.157,0.157,0.1,6.599,0.001,0.513,0.484,0.783,0.848,0.897,4e-06,original,10,9,,,,
logreg,ag,0.65,0.647,0.647,0.65,0.2,0.198,0.198,0.2,5.596,0.011,0.804,0.749,0.855,0.843,0.877,1e-06,original,10,9,,,,
mlp,ag,0.45,0.433,0.433,0.45,0.292,0.292,0.292,0.292,5.289,0.053,0.772,0.704,0.822,0.803,0.852,8.3e-05,original,10,9,,,,
xgb,k_center,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,7.426,0.016,0.465,0.226,0.212,0.226,0.657,2e-06,original,10,9,,,,
rf,k_center,0.55,0.447,0.447,0.55,0.1,0.157,0.157,0.1,15.095,0.263,0.481,0.186,0.137,0.192,0.695,1.7e-05,original,10,9,,,,
svc,k_center,0.6,0.56,0.56,0.6,0.122,0.154,0.154,0.122,3.643,0.001,0.5,0.135,0.043,0.156,0.494,5e-06,original,10,9,,,,
logreg,k_center,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,7.128,0.008,0.493,0.134,0.044,0.154,0.477,1e-06,original,10,9,,,,
mlp,k_center,0.4,0.313,0.313,0.4,0.122,0.111,0.111,0.122,7.12,0.031,0.541,0.448,0.571,0.505,0.545,7.5e-05,original,10,9,,,,
xgb,random,0.85,0.845,0.845,0.85,0.05,0.056,0.056,0.05,3.318,0.012,0.715,0.651,0.786,0.76,0.818,1.1e-05,original,20,5,,,,
rf,random,0.75,0.734,0.734,0.75,0.079,0.099,0.099,0.079,14.052,0.266,0.764,0.665,0.783,0.753,0.855,1.9e-05,original,20,5,,,,
svc,random,0.8,0.787,0.787,0.8,0.1,0.121,0.121,0.1,6.728,0.003,0.787,0.73,0.842,0.828,0.871,7e-06,original,20,5,,,,
logreg,random,0.775,0.77,0.77,0.775,0.094,0.096,0.096,0.094,6.776,0.009,0.767,0.677,0.795,0.768,0.857,1e-06,original,20,5,,,,
mlp,random,0.775,0.765,0.765,0.775,0.05,0.055,0.055,0.05,6.866,1.445,0.746,0.628,0.745,0.705,0.821,4.9e-05,original,20,5,,,,
xgb,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,7.038,0.019,0.5,0.139,0.05,0.158,0.843,1.4e-05,original,20,5,,,,
rf,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,14.578,0.279,0.5,0.135,0.043,0.156,0.821,2.4e-05,original,20,5,,,,
svc,k-means,0.675,0.666,0.666,0.675,0.203,0.211,0.211,0.203,6.688,0.003,0.776,0.717,0.833,0.817,0.875,7e-06,original,20,5,,,,
logreg,k-means,0.725,0.705,0.705,0.725,0.146,0.164,0.164,0.146,6.184,0.012,0.623,0.554,0.701,0.655,0.68,0.0,original,20,5,,,,
mlp,k-means,0.625,0.608,0.608,0.625,0.158,0.166,0.166,0.158,6.235,0.062,0.73,0.688,0.82,0.805,0.813,7.1e-05,original,20,5,,,,
xgb,ag,0.925,0.925,0.925,0.925,0.1,0.1,0.1,0.1,4.266,0.023,0.819,0.8,0.892,0.889,0.887,1.7e-05,original,20,5,,,,
rf,ag,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,11.463,0.183,0.71,0.513,0.596,0.543,0.827,1.2e-05,original,20,5,,,,
svc,ag,0.725,0.704,0.704,0.725,0.094,0.107,0.107,0.094,6.696,0.003,0.715,0.724,0.858,0.861,0.883,7e-06,original,20,5,,,,
logreg,ag,0.825,0.823,0.823,0.825,0.127,0.129,0.129,0.127,6.284,0.018,0.603,0.547,0.702,0.659,0.679,1e-06,original,20,5,,,,
mlp,ag,0.575,0.536,0.536,0.575,0.17,0.179,0.179,0.17,5.386,0.035,0.715,0.666,0.802,0.783,0.803,4e-05,original,20,5,,,,
xgb,k_center,0.725,0.72,0.72,0.725,0.166,0.166,0.166,0.166,6.427,0.03,0.681,0.569,0.692,0.642,0.778,1.6e-05,original,20,5,,,,
rf,k_center,0.725,0.723,0.723,0.725,0.146,0.146,0.146,0.146,13.95,0.217,0.478,0.162,0.097,0.173,0.729,1.5e-05,original,20,5,,,,
svc,k_center,0.575,0.55,0.55,0.575,0.127,0.126,0.126,0.127,6.676,0.004,0.495,0.134,0.043,0.154,0.321,8e-06,original,20,5,,,,
logreg,k_center,0.575,0.538,0.538,0.575,0.127,0.122,0.122,0.127,4.085,0.074,0.492,0.383,0.48,0.415,0.481,1e-06,original,20,5,,,,
mlp,k_center,0.425,0.419,0.419,0.425,0.17,0.174,0.174,0.17,6.786,0.047,0.54,0.321,0.349,0.324,0.531,3.2e-05,original,20,5,,,,
xgb,random,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,7.305,0.045,0.819,0.713,0.817,0.792,0.86,1.3e-05,original,20,6,,,,
rf,random,0.85,0.837,0.837,0.85,0.146,0.165,0.165,0.146,13.805,0.101,0.764,0.658,0.775,0.742,0.823,1.1e-05,original,20,6,,,,
svc,random,0.875,0.873,0.873,0.875,0.137,0.139,0.139,0.137,6.757,0.002,0.784,0.673,0.786,0.754,0.85,1.2e-05,original,20,6,,,,
logreg,random,0.875,0.868,0.868,0.875,0.112,0.119,0.119,0.112,6.789,0.006,0.776,0.684,0.8,0.774,0.839,0.0,original,20,6,,,,
mlp,random,0.8,0.786,0.786,0.8,0.15,0.166,0.166,0.15,6.664,0.019,0.732,0.638,0.763,0.728,0.804,2.8e-05,original,20,6,,,,
xgb,k-means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,5.926,0.016,0.815,0.796,0.89,0.886,0.865,2.2e-05,original,20,6,,,,
rf,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,12.582,0.447,0.518,0.172,0.101,0.185,0.893,3.3e-05,original,20,6,,,,
svc,k-means,0.75,0.734,0.734,0.75,0.079,0.099,0.099,0.079,6.655,0.002,0.816,0.795,0.889,0.885,0.902,5e-06,original,20,6,,,,
logreg,k-means,0.775,0.77,0.77,0.775,0.094,0.096,0.096,0.094,6.263,0.012,0.815,0.792,0.887,0.882,0.902,1e-06,original,20,6,,,,
mlp,k-means,0.525,0.496,0.496,0.525,0.184,0.19,0.19,0.184,6.449,0.06,0.796,0.746,0.854,0.843,0.876,7.8e-05,original,20,6,,,,
xgb,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,4.298,0.017,0.796,0.784,0.885,0.882,0.892,2.2e-05,original,20,6,,,,
rf,ag,0.85,0.837,0.837,0.85,0.122,0.145,0.145,0.122,14.215,0.107,0.729,0.541,0.631,0.578,0.859,1.2e-05,original,20,6,,,,
svc,ag,0.625,0.611,0.611,0.625,0.177,0.182,0.182,0.177,6.732,0.001,0.626,0.64,0.822,0.834,0.842,6e-06,original,20,6,,,,
logreg,ag,0.8,0.798,0.798,0.8,0.127,0.129,0.129,0.127,6.917,0.016,0.607,0.549,0.704,0.66,0.678,0.0,original,20,6,,,,
mlp,ag,0.6,0.563,0.563,0.6,0.215,0.241,0.241,0.215,4.443,0.061,0.712,0.673,0.811,0.796,0.807,7.1e-05,original,20,6,,,,
xgb,k_center,0.725,0.704,0.704,0.725,0.094,0.107,0.107,0.094,7.757,0.038,0.797,0.727,0.837,0.82,0.842,1.8e-05,original,20,6,,,,
rf,k_center,0.6,0.572,0.572,0.6,0.146,0.146,0.146,0.146,14.513,0.226,0.789,0.688,0.8,0.773,0.848,1.5e-05,original,20,6,,,,
svc,k_center,0.6,0.565,0.565,0.6,0.122,0.158,0.158,0.122,6.037,0.002,0.493,0.133,0.043,0.153,0.496,8e-06,original,20,6,,,,
logreg,k_center,0.65,0.642,0.642,0.65,0.146,0.153,0.153,0.146,7.07,0.027,0.563,0.413,0.497,0.438,0.587,1e-06,original,20,6,,,,
mlp,k_center,0.525,0.516,0.516,0.525,0.122,0.127,0.127,0.122,7.509,0.037,0.6,0.466,0.569,0.508,0.671,3.5e-05,original,20,6,,,,
xgb,random,0.825,0.82,0.82,0.825,0.061,0.065,0.065,0.061,6.701,0.04,0.812,0.744,0.849,0.834,0.855,1.5e-05,original,20,7,,,,
rf,random,0.825,0.82,0.82,0.825,0.127,0.131,0.131,0.127,15.29,0.289,0.75,0.628,0.743,0.703,0.839,2.2e-05,original,20,7,,,,
svc,random,0.8,0.794,0.794,0.8,0.1,0.103,0.103,0.1,6.71,0.002,0.775,0.68,0.796,0.768,0.851,8e-06,original,20,7,,,,
logreg,random,0.8,0.794,0.794,0.8,0.1,0.103,0.103,0.1,7.053,0.006,0.792,0.702,0.814,0.79,0.862,1e-06,original,20,7,,,,
mlp,random,0.75,0.734,0.734,0.75,0.177,0.186,0.186,0.177,5.778,0.021,0.729,0.606,0.723,0.679,0.828,2.3e-05,original,20,7,,,,
xgb,k-means,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,7.167,0.042,0.828,0.739,0.84,0.822,0.873,1.9e-05,original,20,7,,,,
rf,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,14.761,0.258,0.5,0.134,0.042,0.155,0.861,1.9e-05,original,20,7,,,,
svc,k-means,0.725,0.7,0.7,0.725,0.094,0.12,0.12,0.094,6.681,0.002,0.789,0.78,0.883,0.882,0.891,6e-06,original,20,7,,,,
logreg,k-means,0.85,0.846,0.846,0.85,0.094,0.097,0.097,0.094,6.901,0.012,0.78,0.69,0.805,0.78,0.866,0.0,original,20,7,,,,
mlp,k-means,0.7,0.663,0.663,0.7,0.15,0.2,0.2,0.15,7.656,0.06,0.786,0.72,0.833,0.816,0.858,5.4e-05,original,20,7,,,,
xgb,ag,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,3.971,0.013,0.816,0.798,0.891,0.888,0.89,1.9e-05,original,20,7,,,,
rf,ag,0.875,0.873,0.873,0.875,0.137,0.139,0.139,0.137,14.316,0.199,0.692,0.478,0.549,0.498,0.836,1.8e-05,original,20,7,,,,
svc,ag,0.65,0.644,0.644,0.65,0.2,0.203,0.203,0.2,6.658,0.003,0.642,0.662,0.834,0.847,0.86,5e-06,original,20,7,,,,
logreg,ag,0.775,0.769,0.769,0.775,0.146,0.149,0.149,0.146,6.907,0.016,0.604,0.548,0.703,0.66,0.68,1e-06,original,20,7,,,,
mlp,ag,0.625,0.611,0.611,0.625,0.177,0.182,0.182,0.177,6.442,0.019,0.731,0.705,0.836,0.827,0.85,3.4e-05,original,20,7,,,,
xgb,k_center,0.7,0.683,0.683,0.7,0.17,0.176,0.176,0.17,6.887,0.017,0.71,0.585,0.702,0.655,0.802,2e-05,original,20,7,,,,
rf,k_center,0.6,0.572,0.572,0.6,0.146,0.173,0.173,0.146,16.833,0.421,0.647,0.454,0.528,0.475,0.789,2.9e-05,original,20,7,,,,
svc,k_center,0.525,0.451,0.451,0.525,0.094,0.132,0.132,0.094,6.618,0.002,0.5,0.135,0.043,0.156,0.513,4e-06,original,20,7,,,,
logreg,k_center,0.575,0.567,0.567,0.575,0.1,0.105,0.105,0.1,6.159,0.006,0.486,0.135,0.047,0.153,0.488,0.0,original,20,7,,,,
