model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
svc,ag,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,6.467,0.002,0.654,0.621,0.778,0.758,0.27,4e-06,original,10,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0017085075378417969
logreg,ag,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,4.868,0.005,0.642,0.53,0.653,0.598,0.665,0.0,original,10,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0017085075378417969
mlp,ag,0.65,0.64,0.64,0.65,0.122,0.114,0.114,0.122,3.71,0.026,0.616,0.503,0.623,0.564,0.649,3.8e-05,original,10,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0017085075378417969
xgb,k_center,0.55,0.467,0.467,0.55,0.187,0.223,0.223,0.187,6.52,0.063,0.513,0.436,0.565,0.498,0.525,5e-06,original,10,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.002053976058959961
rf,k_center,0.55,0.467,0.467,0.55,0.187,0.223,0.223,0.187,14.423,0.247,0.471,0.166,0.106,0.175,0.668,1.8e-05,original,10,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.002053976058959961
svc,k_center,0.45,0.34,0.34,0.45,0.1,0.095,0.095,0.1,7.183,0.001,0.493,0.133,0.043,0.153,0.65,2e-06,original,10,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.002053976058959961
logreg,k_center,0.6,0.553,0.553,0.6,0.255,0.286,0.286,0.255,6.523,0.008,0.485,0.136,0.05,0.154,0.298,1e-06,original,10,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.002053976058959961
mlp,k_center,0.4,0.38,0.38,0.4,0.122,0.147,0.147,0.122,7.049,0.023,0.479,0.231,0.215,0.231,0.417,6.2e-05,original,10,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.002053976058959961
xgb,k_means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,7.582,0.038,0.815,0.812,0.901,0.9,0.823,1.1e-05,latent,10,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0020847320556640625
rf,k_means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,14.062,0.283,0.804,0.772,0.873,0.867,0.883,2.5e-05,latent,10,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0020847320556640625
svc,k_means,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,4.574,0.002,0.757,0.672,0.794,0.766,0.834,3e-06,latent,10,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0020847320556640625
logreg,k_means,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,2.953,0.01,0.759,0.681,0.802,0.778,0.824,1e-06,latent,10,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0020847320556640625
mlp,k_means,0.55,0.5,0.5,0.55,0.187,0.213,0.213,0.187,5.44,0.023,0.756,0.666,0.787,0.758,0.819,5e-05,latent,10,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0020847320556640625
xgb,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,4.603,0.035,0.802,0.802,0.896,0.896,0.868,1.5e-05,latent,10,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0017085075378417969
rf,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,15.268,0.261,0.827,0.78,0.876,0.867,0.884,2.3e-05,latent,10,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0017085075378417969
svc,ag,0.75,0.713,0.713,0.75,0.224,0.266,0.266,0.224,6.518,0.001,0.733,0.68,0.81,0.792,0.825,3e-06,latent,10,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0017085075378417969
logreg,ag,0.7,0.693,0.693,0.7,0.187,0.185,0.185,0.187,5.513,0.005,0.729,0.71,0.842,0.835,0.835,1e-06,latent,10,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0017085075378417969
mlp,ag,0.55,0.533,0.533,0.55,0.187,0.197,0.197,0.187,7.533,0.059,0.701,0.626,0.762,0.729,0.792,6.8e-05,latent,10,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0017085075378417969
xgb,k_center,0.7,0.653,0.653,0.7,0.1,0.16,0.16,0.1,7.514,0.353,0.529,0.31,0.335,0.312,0.482,1.4e-05,latent,10,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.002053976058959961
rf,k_center,0.5,0.453,0.453,0.5,0.158,0.18,0.18,0.158,15.229,0.308,0.502,0.154,0.075,0.17,0.49,2.1e-05,latent,10,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.002053976058959961
svc,k_center,0.6,0.527,0.527,0.6,0.122,0.179,0.179,0.122,3.835,0.002,0.5,0.135,0.043,0.156,0.646,5e-06,latent,10,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.002053976058959961
logreg,k_center,0.55,0.5,0.5,0.55,0.187,0.213,0.213,0.187,6.471,0.007,0.493,0.133,0.043,0.153,0.341,1e-06,latent,10,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.002053976058959961
mlp,k_center,0.25,0.2,0.2,0.25,0.0,0.0,0.0,0.0,8.336,0.034,0.53,0.309,0.332,0.311,0.492,8.6e-05,latent,10,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.002053976058959961
xgb,random,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,7.792,0.022,0.835,0.792,0.883,0.876,0.873,1.7e-05,original,10,6,,,,
rf,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,14.34,0.433,0.762,0.664,0.783,0.753,0.832,3.5e-05,original,10,6,,,,
svc,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,7.05,0.001,0.76,0.667,0.787,0.758,0.824,3e-06,original,10,6,,,,
logreg,random,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,6.615,0.005,0.779,0.691,0.807,0.782,0.845,1e-06,original,10,6,,,,
mlp,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,5.432,0.036,0.74,0.645,0.768,0.735,0.812,5e-05,original,10,6,,,,
xgb,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,7.636,0.027,0.828,0.801,0.891,0.886,0.87,8e-06,original,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001543283462524414
rf,k-means,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,12.48,0.45,0.774,0.708,0.825,0.806,0.843,2.3e-05,original,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001543283462524414
svc,k-means,0.65,0.64,0.64,0.65,0.3,0.314,0.314,0.3,7.104,0.001,0.665,0.557,0.683,0.633,0.26,4e-06,original,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001543283462524414
logreg,k-means,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,6.72,0.006,0.691,0.634,0.776,0.749,0.771,0.0,original,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001543283462524414
mlp,k-means,0.55,0.513,0.513,0.55,0.1,0.128,0.128,0.1,6.493,0.027,0.722,0.641,0.771,0.74,0.79,3.1e-05,original,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001543283462524414
xgb,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,6.05,0.021,0.83,0.794,0.885,0.879,0.862,2e-06,original,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014791488647460938
rf,ag,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,17.606,0.474,0.758,0.707,0.829,0.814,0.841,2.8e-05,original,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014791488647460938
svc,ag,0.6,0.493,0.493,0.6,0.122,0.196,0.196,0.122,6.302,0.002,0.62,0.422,0.487,0.437,0.276,2e-06,original,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014791488647460938
logreg,ag,0.65,0.573,0.573,0.65,0.122,0.196,0.196,0.122,7.082,0.003,0.653,0.507,0.612,0.554,0.669,0.0,original,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014791488647460938
mlp,ag,0.45,0.413,0.413,0.45,0.245,0.261,0.261,0.245,6.936,0.018,0.633,0.517,0.637,0.579,0.643,6e-06,original,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014791488647460938
xgb,k_center,0.75,0.747,0.747,0.75,0.387,0.387,0.387,0.387,7.619,0.03,0.773,0.68,0.796,0.769,0.841,6e-06,original,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0015063285827636719
rf,k_center,0.55,0.507,0.507,0.55,0.292,0.297,0.297,0.292,15.943,0.41,0.534,0.262,0.25,0.263,0.802,3.1e-05,original,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0015063285827636719
svc,k_center,0.65,0.6,0.6,0.65,0.255,0.292,0.292,0.255,7.225,0.002,0.582,0.319,0.329,0.32,0.334,4e-06,original,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0015063285827636719
logreg,k_center,0.7,0.68,0.68,0.7,0.245,0.261,0.261,0.245,7.043,0.006,0.619,0.459,0.548,0.49,0.669,1e-06,original,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0015063285827636719
mlp,k_center,0.6,0.58,0.58,0.6,0.2,0.21,0.21,0.2,7.395,0.023,0.603,0.451,0.544,0.484,0.646,3.5e-05,original,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0015063285827636719
xgb,k_means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,5.001,0.082,0.825,0.798,0.889,0.885,0.876,1.2e-05,latent,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001543283462524414
rf,k_means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,16.452,0.435,0.817,0.781,0.878,0.872,0.896,2.7e-05,latent,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001543283462524414
svc,k_means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,7.294,0.002,0.821,0.765,0.864,0.853,0.879,2e-06,latent,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001543283462524414
logreg,k_means,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,6.647,0.011,0.832,0.79,0.882,0.875,0.899,1e-06,latent,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001543283462524414
mlp,k_means,0.6,0.533,0.533,0.6,0.2,0.245,0.245,0.2,6.584,0.047,0.826,0.751,0.852,0.836,0.9,0.000112,latent,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001543283462524414
xgb,ag,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,4.458,0.015,0.827,0.795,0.887,0.882,0.864,4e-06,latent,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014791488647460938
rf,ag,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,16.113,0.442,0.825,0.799,0.89,0.886,0.891,2.6e-05,latent,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014791488647460938
svc,ag,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,6.538,0.002,0.779,0.73,0.845,0.832,0.877,3e-06,latent,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014791488647460938
logreg,ag,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,7.463,0.01,0.797,0.736,0.845,0.83,0.878,1e-06,latent,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014791488647460938
mlp,ag,0.65,0.6,0.6,0.65,0.255,0.292,0.292,0.255,7.851,0.031,0.802,0.72,0.829,0.809,0.878,3.5e-05,latent,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014791488647460938
xgb,k_center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,4.572,0.032,0.827,0.79,0.883,0.877,0.802,2e-06,latent,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0015063285827636719
rf,k_center,0.75,0.733,0.733,0.75,0.274,0.292,0.292,0.274,15.975,0.351,0.761,0.651,0.768,0.733,0.858,2.3e-05,latent,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0015063285827636719
svc,k_center,0.65,0.6,0.6,0.65,0.255,0.292,0.292,0.255,6.91,0.001,0.494,0.136,0.048,0.156,0.701,7e-06,latent,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0015063285827636719
logreg,k_center,0.65,0.6,0.6,0.65,0.255,0.292,0.292,0.255,7.46,0.009,0.486,0.139,0.055,0.157,0.683,0.0,latent,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0015063285827636719
mlp,k_center,0.55,0.467,0.467,0.55,0.187,0.223,0.223,0.187,7.295,0.02,0.626,0.446,0.525,0.47,0.707,4e-05,latent,10,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0015063285827636719
xgb,random,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,7.12,0.037,0.799,0.8,0.895,0.895,0.8,1.1e-05,original,10,7,,,,
rf,random,0.55,0.48,0.48,0.55,0.1,0.147,0.147,0.1,15.808,0.473,0.725,0.593,0.708,0.661,0.793,3.5e-05,original,10,7,,,,
svc,random,0.7,0.633,0.633,0.7,0.245,0.306,0.306,0.245,7.242,0.002,0.639,0.432,0.497,0.448,0.257,5e-06,original,10,7,,,,
logreg,random,0.6,0.58,0.58,0.6,0.2,0.21,0.21,0.2,5.111,0.006,0.795,0.715,0.826,0.805,0.846,1e-06,original,10,7,,,,
mlp,random,0.65,0.633,0.633,0.65,0.255,0.268,0.268,0.255,7.289,0.02,0.69,0.597,0.728,0.686,0.748,3.3e-05,original,10,7,,,,
xgb,k-means,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,8.699,0.021,0.646,0.578,0.724,0.684,0.73,2e-06,original,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013806819915771484
rf,k-means,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,13.262,0.185,0.687,0.582,0.709,0.663,0.756,1.6e-05,original,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013806819915771484
svc,k-means,0.7,0.627,0.627,0.7,0.187,0.259,0.259,0.187,6.081,0.002,0.661,0.444,0.507,0.459,0.791,3e-06,original,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013806819915771484
logreg,k-means,0.65,0.6,0.6,0.65,0.255,0.292,0.292,0.255,6.661,0.006,0.714,0.558,0.663,0.61,0.787,0.0,original,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013806819915771484
mlp,k-means,0.6,0.547,0.547,0.6,0.2,0.232,0.232,0.2,7.834,0.016,0.669,0.535,0.647,0.592,0.741,7e-06,original,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013806819915771484
xgb,ag,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,6.194,0.031,0.611,0.465,0.562,0.502,0.687,7e-06,original,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0015025138854980469
rf,ag,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,18.183,0.419,0.681,0.575,0.701,0.653,0.757,2.8e-05,original,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0015025138854980469
svc,ag,0.7,0.653,0.653,0.7,0.1,0.16,0.16,0.1,7.043,0.001,0.595,0.336,0.354,0.337,0.227,4e-06,original,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0015025138854980469
logreg,ag,0.75,0.713,0.713,0.75,0.224,0.266,0.266,0.224,6.519,0.005,0.65,0.448,0.517,0.466,0.788,1e-06,original,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0015025138854980469
mlp,ag,0.6,0.553,0.553,0.6,0.255,0.286,0.286,0.255,7.285,0.034,0.624,0.461,0.55,0.491,0.709,5.9e-05,original,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0015025138854980469
xgb,k_center,0.65,0.633,0.633,0.65,0.255,0.268,0.268,0.255,6.404,0.114,0.538,0.334,0.372,0.339,0.744,5e-06,original,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0017194747924804688
rf,k_center,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,16.518,0.333,0.478,0.175,0.119,0.182,0.616,1.8e-05,original,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0017194747924804688
svc,k_center,0.6,0.56,0.56,0.6,0.122,0.154,0.154,0.122,7.149,0.001,0.501,0.165,0.095,0.178,0.38,4e-06,original,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0017194747924804688
logreg,k_center,0.75,0.733,0.733,0.75,0.0,0.0,0.0,0.0,6.423,0.005,0.525,0.219,0.178,0.223,0.48,0.0,original,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0017194747924804688
mlp,k_center,0.65,0.573,0.573,0.65,0.122,0.196,0.196,0.122,7.271,0.019,0.54,0.312,0.333,0.313,0.505,6e-06,original,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0017194747924804688
xgb,k_means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,8.106,0.036,0.816,0.798,0.891,0.888,0.868,2e-06,latent,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013806819915771484
rf,k_means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,16.358,0.471,0.813,0.795,0.89,0.886,0.903,2.8e-05,latent,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013806819915771484
svc,k_means,0.75,0.733,0.733,0.75,0.0,0.0,0.0,0.0,6.944,0.002,0.814,0.757,0.859,0.848,0.878,4e-06,latent,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013806819915771484
logreg,k_means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,7.002,0.007,0.829,0.77,0.867,0.856,0.894,1e-06,latent,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013806819915771484
mlp,k_means,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,5.785,0.05,0.813,0.743,0.847,0.832,0.885,6.7e-05,latent,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013806819915771484
xgb,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.449,0.026,0.818,0.802,0.894,0.891,0.867,1.6e-05,latent,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0015025138854980469
rf,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,14.63,0.181,0.804,0.733,0.841,0.824,0.881,1.3e-05,latent,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0015025138854980469
svc,ag,0.8,0.8,0.8,0.8,0.245,0.245,0.245,0.245,7.172,0.002,0.806,0.783,0.882,0.878,0.893,2e-06,latent,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0015025138854980469
logreg,ag,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,7.144,0.008,0.823,0.786,0.881,0.874,0.889,1e-06,latent,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0015025138854980469
mlp,ag,0.7,0.68,0.68,0.7,0.245,0.261,0.261,0.245,7.036,0.03,0.798,0.744,0.852,0.839,0.878,6.6e-05,latent,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0015025138854980469
xgb,k_center,0.6,0.533,0.533,0.6,0.2,0.245,0.245,0.2,8.442,0.03,0.63,0.576,0.73,0.693,0.696,2e-06,latent,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0017194747924804688
rf,k_center,0.6,0.56,0.56,0.6,0.122,0.154,0.154,0.122,15.042,0.182,0.515,0.237,0.213,0.238,0.575,1.3e-05,latent,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0017194747924804688
svc,k_center,0.6,0.527,0.527,0.6,0.122,0.179,0.179,0.122,7.109,0.002,0.498,0.135,0.043,0.155,0.428,4e-06,latent,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0017194747924804688
logreg,k_center,0.5,0.487,0.487,0.5,0.158,0.169,0.169,0.158,6.651,0.009,0.493,0.139,0.052,0.157,0.456,1e-06,latent,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0017194747924804688
mlp,k_center,0.3,0.247,0.247,0.3,0.187,0.165,0.165,0.187,7.626,0.051,0.595,0.495,0.621,0.561,0.624,7.9e-05,latent,10,7,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0017194747924804688
xgb,random,0.75,0.733,0.733,0.75,0.0,0.0,0.0,0.0,7.742,0.024,0.762,0.752,0.868,0.865,0.826,1.4e-05,original,10,8,,,,
rf,random,0.55,0.48,0.48,0.55,0.1,0.147,0.147,0.1,11.769,0.181,0.765,0.683,0.802,0.777,0.844,1.4e-05,original,10,8,,,,
svc,random,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,6.617,0.002,0.686,0.732,0.875,0.891,0.176,4e-06,original,10,8,,,,
logreg,random,0.65,0.64,0.64,0.65,0.122,0.114,0.114,0.122,6.581,0.013,0.767,0.752,0.867,0.863,0.852,1e-06,original,10,8,,,,
mlp,random,0.55,0.533,0.533,0.55,0.187,0.197,0.197,0.187,7.384,0.021,0.698,0.626,0.763,0.732,0.772,3.2e-05,original,10,8,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.41,0.037,0.83,0.8,0.89,0.886,0.885,1.7e-05,original,10,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014986991882324219
rf,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,17.179,0.334,0.832,0.743,0.843,0.825,0.891,2.3e-05,original,10,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014986991882324219
svc,k-means,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,7.005,0.001,0.694,0.501,0.584,0.53,0.23,4e-06,original,10,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014986991882324219
logreg,k-means,0.7,0.66,0.66,0.7,0.187,0.227,0.227,0.187,6.946,0.007,0.711,0.617,0.745,0.706,0.78,0.0,original,10,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014986991882324219
mlp,k-means,0.45,0.413,0.413,0.45,0.245,0.261,0.261,0.245,4.532,0.049,0.745,0.608,0.719,0.674,0.828,2.8e-05,original,10,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014986991882324219
xgb,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,3.261,0.019,0.654,0.558,0.689,0.64,0.69,6e-06,original,10,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001445770263671875
rf,ag,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,15.429,0.286,0.766,0.666,0.783,0.753,0.856,1.8e-05,original,10,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001445770263671875
svc,ag,0.6,0.493,0.493,0.6,0.122,0.196,0.196,0.122,7.141,0.002,0.63,0.4,0.446,0.407,0.626,4e-06,original,10,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001445770263671875
logreg,ag,0.7,0.66,0.66,0.7,0.187,0.227,0.227,0.187,7.092,0.01,0.672,0.601,0.742,0.706,0.739,0.0,original,10,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001445770263671875
